Trajectories
100
,,LFL:LASI,,,LFL:LPSI,,,LFL:RPSI,,,LFL:RASI,,,LFL:RHIP,,,LFL:RKNE,,,LFL:RKNE2,,,LFL:RTIB,,,LFL:RANK,,,LFL:RANK2,,,LFL:RHEEL,,,LFL:RTOE,,,LFL:LHIP,,,LFL:LKNE,,,LFL:LKNE2,,,LFL:LTIB,,,LFL:LANK,,,LFL:LANK2,,,LFL:LHEEL,,,LFL:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
13,0,269.332,346.892,908.419,353.942,171.453,986.249,456.724,172.609,984.914,539.959,355.615,914.823,580.352,305.544,823.438,556.282,242.972,454.015,439.509,249.315,443.213,541.822,272.578,359.867,542.975,229.851,114.291,466.183,252.257,124.086,488.427,170.92,81.2555,532.058,365.552,81.0045,235.572,287.668,820.852,265.627,224.245,458.853,378.838,237.823,446.662,276.684,257.934,367.95,280.717,226.715,113.498,358.059,251.865,125.739,330.065,164.931,84.2801,291.333,365.924,79.196
14,0,269.334,346.892,908.419,353.987,171.421,986.245,456.759,172.595,984.909,539.962,355.615,914.812,580.391,305.526,823.439,556.277,242.952,453.972,439.54,249.371,443.226,541.843,272.541,359.839,542.935,229.868,114.272,466.218,252.253,124.081,488.405,170.904,81.2755,532.042,365.549,81.0092,235.576,287.651,820.866,265.632,224.229,458.866,378.875,237.796,446.613,276.659,257.907,367.953,280.724,226.724,113.471,358.058,251.866,125.738,330.108,164.931,84.3163,291.326,365.915,79.1803
15,0,269.356,346.883,908.424,354.017,171.42,986.242,456.783,172.609,984.912,539.956,355.583,914.824,580.457,305.492,823.461,556.311,242.952,453.984,439.545,249.254,443.209,541.878,272.545,359.853,542.936,229.868,114.273,466.218,252.253,124.081,488.431,170.915,81.255,532.038,365.536,81.011,235.604,287.638,820.858,265.639,224.237,458.846,378.88,237.804,446.612,276.711,257.916,367.922,280.718,226.716,113.49,358.058,251.866,125.738,330.087,164.937,84.3022,291.333,365.923,79.195
16,0,269.392,346.869,908.416,354.015,171.406,986.245,456.815,172.577,984.906,539.97,355.589,914.798,580.49,305.482,823.44,556.365,242.946,453.983,439.577,249.308,443.225,541.877,272.544,359.854,542.937,229.857,114.255,466.218,252.253,124.081,488.431,170.915,81.255,532.05,365.532,81.0374,235.624,287.619,820.866,265.693,224.228,458.84,378.89,237.837,446.592,276.701,257.92,367.947,280.757,226.709,113.444,358.037,251.84,125.757,330.115,164.948,84.3172,291.294,365.916,79.2022
17,0,269.432,346.861,908.445,354.05,171.372,986.216,456.849,172.548,984.905,539.998,355.581,914.794,580.524,305.465,823.452,556.376,242.925,453.98,439.577,249.309,443.222,541.878,272.542,359.82,542.939,229.868,114.274,466.217,252.254,124.08,488.43,170.899,81.2622,532.047,365.498,81.0255,235.661,287.629,820.87,265.693,224.228,458.84,378.917,237.83,446.623,276.726,257.902,367.95,280.727,226.729,113.455,358.057,251.864,125.739,330.12,164.91,84.3043,291.333,365.921,79.1952
18,0,269.428,346.845,908.446,354.076,171.358,986.216,456.85,172.548,984.905,540.024,355.566,914.798,580.556,305.448,823.462,556.377,242.936,454,439.587,249.312,443.256,541.904,272.543,359.858,542.941,229.869,114.276,466.218,252.253,124.081,488.405,170.886,81.2828,532.046,365.524,81.0234,235.684,287.603,820.86,265.693,224.228,458.84,378.908,237.837,446.609,276.732,257.935,367.96,280.727,226.727,113.457,358.057,251.866,125.737,330.115,164.891,84.3045,291.313,365.908,79.1986
19,0,269.436,346.812,908.457,354.076,171.344,986.219,456.907,172.502,984.906,540.033,355.544,914.811,580.592,305.415,823.477,556.393,242.967,453.959,439.577,249.307,443.227,541.903,272.557,359.835,542.948,229.868,114.267,466.218,252.253,124.081,488.425,170.919,81.2713,532.052,365.528,81.0189,235.687,287.593,820.892,265.687,224.221,458.86,378.914,237.846,446.603,276.74,257.906,367.942,280.75,226.698,113.471,358.057,251.865,125.739,330.092,164.888,84.2885,291.321,365.914,79.2141
20,0,269.476,346.796,908.469,354.113,171.313,986.206,456.914,172.502,984.896,540.078,355.517,914.82,580.67,305.374,823.508,556.397,242.965,453.949,439.625,249.369,443.237,541.929,272.538,359.841,542.94,229.869,114.275,466.218,252.253,124.081,488.425,170.903,81.2785,532.062,365.519,81.0166,235.716,287.578,820.885,265.719,224.196,458.885,378.947,237.886,446.606,276.729,257.92,367.961,280.757,226.708,113.446,358.058,251.865,125.739,330.119,164.916,84.3095,291.324,365.914,79.213
21,0,269.531,346.774,908.458,354.137,171.285,986.209,456.942,172.474,984.904,540.124,355.479,914.84,580.704,305.357,823.518,556.391,242.966,453.948,439.626,249.368,443.239,541.907,272.552,359.829,542.946,229.866,114.265,466.218,252.253,124.081,488.41,170.901,81.2591,532.046,365.515,81.0186,235.744,287.542,820.907,265.753,224.212,458.867,378.932,237.869,446.611,276.747,257.911,367.956,280.75,226.699,113.47,358.057,251.855,125.763,330.081,164.868,84.3007,291.324,365.914,79.213
