Trajectories
100
,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,LFL:LASI,,,LFL:LPSI,,,LFL:RPSI,,,LFL:RASI,,,LFL:RHIP,,,LFL:RKNE,,,LFL:RKNE2,,,LFL:RTIB,,,LFL:RANK,,,LFL:RANK2,,,LFL:RHEEL,,,LFL:RTOE,,,LFL:LHIP,,,LFL:LKNE,,,LFL:LKNE2,,,LFL:LTIB,,,LFL:LANK,,,LFL:LANK2,,,LFL:LHEEL,,,LFL:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-74.0876,5.90558,52.7565,5.6464,5.82409,52.8591,166.053,6.01818,52.6919,6.25955,126.933,52.8023,5.84134,247.107,52.7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-74.0868,5.91413,52.7336,5.63395,5.81212,52.8583,166.06,6.03788,52.6972,6.28105,126.947,52.7643,5.85138,247.117,52.7323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,-74.1122,5.90462,52.7521,5.65523,5.80184,52.8727,166.051,6.04072,52.7079,6.27877,126.948,52.7873,5.86327,247.103,52.7336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,-74.0999,5.90425,52.7605,5.61719,5.803,52.873,166.04,6.04807,52.7092,6.24763,126.9,52.8093,5.85379,247.113,52.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,-74.0494,5.93575,52.7276,5.67869,5.83222,52.8487,166.07,6.05348,52.6998,6.26602,126.935,52.789,5.86108,247.106,52.7469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,-74.0135,5.96414,52.7202,5.70764,5.86777,52.8741,166.108,6.08448,52.7195,6.29229,126.942,52.7937,5.87349,247.124,52.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,-73.9801,5.97741,52.7334,5.73351,5.90573,52.8758,166.13,6.11329,52.7219,6.3706,126.981,52.7418,5.90895,247.136,52.7484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,-73.9533,5.97489,52.7247,5.77773,5.90201,52.8728,166.159,6.12648,52.7131,6.32802,126.945,52.7948,5.91511,247.128,52.7393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,-73.9259,5.99928,52.7315,5.81299,5.9286,52.8781,166.182,6.15237,52.7262,6.36046,126.939,52.7775,5.95702,247.141,52.7397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
