Trajectories
100
,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,LFL:LASI,,,LFL:LPSI,,,LFL:RPSI,,,LFL:RASI,,,LFL:RHIP,,,LFL:RKNE,,,LFL:RKNE2,,,LFL:RTIB,,,LFL:RANK,,,LFL:RANK2,,,LFL:RHEEL,,,LFL:RTOE,,,LFL:LHIP,,,LFL:LKNE,,,LFL:LKNE2,,,LFL:LTIB,,,LFL:LANK,,,LFL:LANK2,,,LFL:LHEEL,,,LFL:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-73.9527,5.77182,52.7608,5.82195,5.62319,52.8344,166.219,5.8813,52.6406,6.41543,126.835,52.7385,6.03587,246.916,52.7126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-73.9504,5.78126,52.7585,5.82206,5.6307,52.8331,166.203,5.88681,52.6727,6.41543,126.835,52.7385,6.00423,246.915,52.7103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,-73.9533,5.78186,52.7804,5.81756,5.6082,52.8274,166.209,5.86567,52.6646,6.38784,126.802,52.7699,6.00343,246.902,52.7117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,-73.9569,5.7856,52.7703,5.82195,5.62319,52.8344,166.24,5.89183,52.6554,6.36874,126.788,52.767,6.02318,246.927,52.7165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,-73.9201,5.81275,52.774,5.86147,5.64381,52.8274,166.257,5.90122,52.6462,6.4361,126.826,52.7356,6.03408,246.919,52.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,-73.8849,5.82686,52.7581,5.89822,5.64884,52.8275,166.288,5.95896,52.6646,6.41981,126.808,52.7611,6.07007,246.922,52.7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,-73.8891,6.16501,53.0812,5.9707,5.70819,52.8018,166.309,5.98237,52.6612,6.47153,126.844,52.7073,6.06922,246.926,52.7047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,-73.796,5.87179,52.7288,5.97551,5.70383,52.8196,166.335,6.00103,52.6656,6.47244,126.827,52.7468,6.06587,246.93,52.7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,-73.7892,5.87917,52.7485,6.01195,5.73821,52.826,166.368,6.00731,52.6691,6.53639,126.862,52.7087,6.08065,246.926,52.7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,-73.7268,5.90156,52.733,6.04658,5.7593,52.8195,166.381,6.04965,52.6804,6.49146,126.834,52.7655,6.1162,246.935,52.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,-73.7071,6.21132,52.9846,6.08429,5.78327,52.8185,166.411,6.05738,52.678,6.56706,126.875,52.7133,6.12254,246.932,52.6912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,-73.6845,5.92727,52.7177,6.11742,5.80384,52.8119,166.44,6.09185,52.6741,6.56682,126.873,52.7105,6.13203,246.933,52.7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,-73.6514,5.94209,52.6993,6.15179,5.82619,52.7948,166.452,6.11114,52.7043,6.6011,126.894,52.6964,6.15453,246.944,52.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-73.6407,5.96941,52.7082,6.18431,5.84546,52.8029,166.475,6.13704,52.6919,6.6118,126.893,52.7032,6.17513,246.961,52.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,-73.6352,5.94776,52.7092,6.18291,5.83716,52.8129,166.48,6.11977,52.6776,6.56448,126.855,52.7402,6.18094,246.966,52.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,-73.6176,5.9679,52.7037,6.18966,5.84431,52.7951,166.497,6.12855,52.6784,6.61082,126.888,52.7184,6.15285,246.961,52.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,-73.6446,5.9661,52.7073,6.18789,5.84064,52.7984,166.49,6.12859,52.7043,6.61251,126.892,52.7056,6.17873,246.948,52.7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,-73.6359,5.94745,52.7088,6.18632,5.84858,52.8197,166.489,6.13204,52.6712,6.60693,126.883,52.6893,6.17439,246.957,52.7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,-73.6215,5.96457,52.7092,6.18471,5.82798,52.7973,166.483,6.11371,52.6764,6.57916,126.862,52.7316,6.17634,246.967,52.7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,-73.6235,5.96703,52.7022,6.18125,5.84174,52.8043,166.48,6.12912,52.6716,6.57815,126.855,52.7105,6.16732,246.951,52.7054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,-73.6178,5.9759,52.7092,6.19764,5.84592,52.8004,166.487,6.13309,52.6942,6.58257,126.863,52.7299,6.1668,246.944,52.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,-73.631,5.95382,52.7151,6.20104,5.85663,52.7893,166.492,6.13654,52.6727,6.57757,126.862,52.7312,6.16442,246.966,52.7108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,-73.6252,5.96384,52.7031,6.18247,5.83221,52.8168,166.518,6.12393,52.6771,6.62776,126.903,52.6711,6.16826,246.96,52.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,-73.6136,5.97196,52.6818,6.19008,5.84968,52.8027,166.489,6.1388,52.6833,6.62623,126.897,52.681,6.17004,246.958,52.7048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,-73.6244,5.96711,52.6997,6.18951,5.84999,52.7984,166.492,6.11098,52.6731,6.60128,126.882,52.7117,6.16354,246.952,52.7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,-73.6452,5.9823,52.7063,6.18551,5.84834,52.8028,166.503,6.12276,52.6652,6.56445,126.855,52.7077,6.16073,246.961,52.7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,-73.5809,6.26534,52.9035,6.18903,5.83866,52.8005,166.494,6.11726,52.6747,6.58672,126.869,52.7282,6.16208,246.939,52.6996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,-73.6033,6.27332,52.9098,6.20152,5.84382,52.7804,166.495,6.13133,52.6748,6.56113,126.848,52.7188,6.1717,246.954,52.7056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,-73.6368,5.96986,52.6961,6.19389,5.84631,52.7903,166.476,6.12511,52.6689,6.60585,126.884,52.688,6.17376,246.954,52.7102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,-73.5897,6.25048,52.9123,6.19723,5.84472,52.8026,166.493,6.12703,52.6786,6.60995,126.885,52.6727,6.17293,246.944,52.7075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,-73.6195,5.96037,52.7036,6.18008,5.83452,52.8,166.503,6.13283,52.6678,6.55211,126.852,52.7325,6.17249,246.971,52.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,-73.6245,5.9558,52.6897,6.19754,5.85123,52.7923,166.486,6.12084,52.6748,6.57097,126.86,52.7236,6.17021,246.941,52.6969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,-73.6394,5.9773,52.6895,6.20063,5.84921,52.804,166.482,6.1267,52.7011,6.55239,126.843,52.7209,6.15888,246.949,52.7089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,-73.6372,5.96914,52.6951,6.21006,5.86399,52.8049,166.488,6.12716,52.6641,6.54001,126.836,52.7158,6.15703,246.954,52.7253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,-73.6441,5.9577,52.7307,6.19038,5.84552,52.7941,166.478,6.12075,52.6753,6.58843,126.877,52.7149,6.15428,246.948,52.6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,-73.6397,5.97423,52.7045,6.19253,5.83542,52.792,166.495,6.12417,52.6714,6.63023,126.899,52.7046,6.16544,246.956,52.7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,-73.6235,5.96703,52.7022,6.18144,5.83718,52.8057,166.522,6.13054,52.6652,6.61837,126.896,52.6997,6.15991,246.96,52.7069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,-73.5849,6.26527,52.9034,6.18966,5.84431,52.7951,166.504,6.13892,52.6709,6.57096,126.869,52.7151,6.15213,246.952,52.7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,-73.6359,5.97165,52.6933,6.18966,5.84431,52.7951,166.483,6.11946,52.666,6.61997,126.901,52.6924,6.16567,246.945,52.6879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,-73.6207,5.95807,52.6954,6.19626,5.84653,52.7871,166.479,6.12505,52.691,6.61775,126.891,52.6844,6.15652,246.963,52.7229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,-73.6351,5.97156,52.7011,6.20398,5.85175,52.7652,166.514,6.10962,52.673,6.63144,126.901,52.6775,6.18495,246.961,52.7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,-73.6233,5.95296,52.699,6.16983,5.84256,52.7993,166.493,6.12413,52.6631,6.58888,126.876,52.6876,6.15274,246.947,52.7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,-73.648,5.96288,52.7093,6.18003,5.84379,52.8052,166.492,6.13785,52.6763,6.59883,126.879,52.7043,6.16359,246.954,52.7058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,-73.6016,6.27173,52.8971,6.18966,5.84431,52.7951,166.493,6.1124,52.6748,6.5922,126.879,52.701,6.16863,246.943,52.6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,-73.6246,5.95084,52.696,6.18525,5.83345,52.7859,166.492,6.11256,52.6722,6.60651,126.885,52.6886,6.16817,246.936,52.6994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,-73.6085,6.26887,52.9035,6.1805,5.82857,52.8007,166.503,6.13279,52.6704,6.57483,126.864,52.7255,6.15368,246.95,52.7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
