Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,243.547,334.644,1039.31,318.467,173.213,1070.25,443.951,168.394,1071.4,537.316,336.779,1041.22,574.085,285.828,914.984,535.066,251.299,513.839,416.434,257.64,494.419,529.898,280.645,372.04,527.246,228.787,118.416,436.052,254.332,137.359,468.222,156.437,79.909,495.819,381.839,86.0117,205.245,298.867,915.673,241.002,244.028,511.054,364.62,246.136,497.353,240.345,267.537,374.997,256.952,230.73,120.196,350.095,256.563,138.818,325.73,156.626,76.6709,290.355,382.833,83.8347,,,,,,,,,,,,,,,
2,0,243.556,334.718,1039.28,318.447,173.305,1070.27,443.942,168.467,1071.39,537.347,336.897,1041.23,574.058,285.931,914.962,535.039,251.289,513.847,416.404,257.583,494.403,529.897,280.625,372.055,527.233,228.845,118.414,436.034,254.348,137.358,468.222,156.437,79.909,495.816,381.851,86.009,205.257,298.916,915.666,241.002,244.023,511.069,364.62,246.173,497.338,240.353,267.493,375.015,256.931,230.713,120.222,350.124,256.56,138.799,325.706,156.621,76.6933,290.355,382.833,83.8347,,,,,,,,,,,,,,,
3,0,243.544,334.79,1039.24,318.408,173.377,1070.28,443.944,168.557,1071.41,537.346,336.997,1041.25,574.007,286.034,914.935,535.041,251.271,513.851,416.404,257.583,494.403,529.923,280.625,372.051,527.213,228.906,118.422,436.034,254.348,137.358,468.222,156.437,79.909,495.827,381.882,86.0097,205.232,298.965,915.659,240.999,244.007,511.069,364.607,246.147,497.333,240.337,267.506,375.019,256.918,230.723,120.222,350.095,256.563,138.818,325.716,156.65,76.7185,290.355,382.833,83.8347,,,,,,,,,,,,,,,
4,0,243.534,334.889,1039.23,318.385,173.452,1070.28,443.945,168.632,1071.42,537.325,337.108,1041.23,573.976,286.139,914.943,535.041,251.271,513.851,416.404,257.583,494.403,529.923,280.593,372.067,527.198,228.912,118.442,436.044,254.369,137.38,468.222,156.437,79.909,495.816,381.863,86.0085,205.211,299.002,915.647,240.999,244.011,511.055,364.6,246.145,497.352,240.314,267.486,375.024,256.935,230.724,120.217,350.088,256.559,138.838,325.716,156.65,76.7185,290.349,382.824,83.8204,,,,,,,,,,,,,,,
5,0,243.525,334.956,1039.2,318.351,173.554,1070.31,443.927,168.707,1071.42,537.293,337.261,1041.2,573.961,286.21,914.908,535.037,251.249,513.869,416.39,257.485,494.416,529.903,280.585,372.07,527.189,228.919,118.485,436.043,254.371,137.379,468.221,156.442,79.9424,495.814,381.881,86.0027,205.169,299.067,915.654,240.98,244.012,511.072,364.568,246.101,497.347,240.298,267.485,375.047,256.912,230.736,120.22,350.11,256.577,138.822,325.699,156.635,76.7206,290.353,382.832,83.8363,,,,,,,,,,,,,,,
6,0,243.507,335.052,1039.18,318.349,173.667,1070.29,443.895,168.798,1071.44,537.238,337.38,1041.18,573.934,286.314,914.9,535.01,251.216,513.859,416.39,257.484,494.417,529.916,280.544,372.078,527.223,228.885,118.533,436.042,254.372,137.379,468.222,156.433,79.9306,495.814,381.877,86.0285,205.185,299.142,915.661,240.961,243.967,511.081,364.568,246.102,497.386,240.301,267.483,375.043,256.948,230.731,120.203,350.113,256.596,138.849,325.716,156.659,76.7108,290.341,382.826,83.8093,,,,,,,,,,,,,,,
7,0,243.454,335.148,1039.19,318.293,173.769,1070.32,443.863,168.888,1071.45,537.23,337.511,1041.17,573.883,286.385,914.899,534.976,251.185,513.86,416.402,257.379,494.424,529.917,280.508,372.092,527.186,228.899,118.516,436.041,254.372,137.379,468.232,156.438,79.9533,495.798,381.885,85.9915,205.152,299.243,915.647,240.941,243.972,511.084,364.564,246.103,497.365,240.299,267.472,375.045,256.958,230.717,120.191,350.079,256.554,138.842,325.689,156.648,76.7305,290.343,382.821,83.8249,,,,,,,,,,,,,,,
8,0,243.4,335.234,1039.16,318.313,173.857,1070.35,443.823,168.993,1071.48,537.244,337.624,1041.15,573.859,286.458,914.922,534.945,251.172,513.847,416.402,257.379,494.425,529.919,280.49,372.107,527.177,228.893,118.534,436.062,254.35,137.4,468.221,156.437,79.9638,495.802,381.881,85.9859,205.111,299.311,915.639,240.926,243.957,511.062,364.517,246.063,497.382,240.275,267.471,375.037,257.026,230.727,120.141,350.076,256.553,138.843,325.688,156.652,76.7588,290.338,382.824,83.8126,,,,,,,,,,,,,,,
9,0,243.36,335.35,1039.17,318.304,173.961,1070.38,443.787,169.096,1071.5,537.21,337.73,1041.13,573.841,286.528,914.917,534.95,251.124,513.856,416.371,257.321,494.41,529.948,280.46,372.119,527.169,228.877,118.582,436.043,254.367,137.398,468.232,156.436,79.953,495.799,381.887,85.9808,205.066,299.393,915.635,240.939,243.945,511.062,364.516,246.022,497.399,240.261,267.466,375.055,257.042,230.716,120.116,350.106,256.592,138.852,325.698,156.641,76.7521,290.339,382.84,83.7978,,,,,,,,,,,,,,,
10,0,243.333,335.487,1039.14,318.317,174.092,1070.38,443.719,169.201,1071.51,537.186,337.82,1041.09,573.818,286.6,914.941,534.924,251.085,513.865,416.388,257.281,494.438,529.936,280.398,372.132,527.162,228.875,118.602,436.066,254.403,137.373,468.221,156.435,79.9635,495.801,381.894,85.9754,205.023,299.482,915.627,240.888,243.918,511.074,364.489,246.056,497.391,240.23,267.433,375.055,257.01,230.741,120.183,350.063,256.637,138.868,325.704,156.664,76.782,290.329,382.84,83.809,,,,,,,,,,,,,,,
11,0,243.261,335.598,1039.11,318.255,174.195,1070.4,443.684,169.308,1071.53,537.174,337.903,1041.07,573.774,286.671,914.911,534.898,251.069,513.817,416.39,257.17,494.413,529.947,280.352,372.138,527.155,228.878,118.599,436.065,254.403,137.374,468.223,156.444,79.9582,495.792,381.901,85.9907,204.994,299.612,915.625,240.858,243.871,511.101,364.419,246.001,497.426,240.208,267.418,375.062,257.105,230.738,120.099,350.062,256.636,138.868,325.702,156.668,76.8101,290.334,382.836,83.8028,,,,,,,,,,,,,,,
12,0,243.221,335.715,1039.08,318.255,174.308,1070.38,443.659,169.428,1071.54,537.139,338.013,1041.05,573.753,286.76,914.889,534.868,251.038,513.844,416.379,257.164,494.379,529.955,280.322,372.14,527.149,228.866,118.652,436.083,254.386,137.375,468.222,156.456,79.9541,495.798,381.899,85.9977,204.955,299.678,915.605,240.814,243.822,511.088,364.378,245.919,497.411,240.186,267.389,375.069,257.097,230.753,120.101,350.059,256.635,138.869,325.691,156.669,76.8259,290.314,382.828,83.7678,,,,,,,,,,,,,,,
13,0,243.177,335.848,1039.06,318.244,174.412,1070.4,443.617,169.516,1071.54,537.131,338.12,1041,573.734,286.847,914.869,534.84,250.997,513.814,416.376,257.074,494.422,529.975,280.266,372.164,527.148,228.891,118.62,436.063,254.403,137.375,468.222,156.432,79.9631,495.812,381.906,85.9696,204.95,299.785,915.558,240.816,243.759,511.085,364.359,245.903,497.381,240.149,267.306,375.098,257.159,230.759,120.042,350.057,256.633,138.87,325.688,156.668,76.8364,290.331,382.851,83.7668,,,,,,,,,,,,,,,
14,0,243.13,335.943,1039.04,318.199,174.498,1070.4,443.607,169.632,1071.53,537.073,338.273,1040.95,573.676,286.943,914.865,534.815,250.962,513.807,416.408,257.02,494.413,529.951,280.229,372.17,527.146,228.858,118.652,436.063,254.403,137.375,468.232,156.434,79.9788,495.786,381.898,85.9645,204.895,299.811,915.575,240.781,243.732,511.056,364.313,245.818,497.407,240.118,267.264,375.091,257.216,230.744,120.009,350.035,256.615,138.869,325.703,156.68,76.8321,290.298,382.848,83.7732,,,,,,,,,,,,,,,
15,0,243.11,336.025,1039.02,318.163,174.6,1070.38,443.561,169.736,1071.52,537.015,338.418,1040.92,573.654,287.032,914.848,534.793,250.948,513.784,416.409,256.908,494.389,529.964,280.168,372.176,527.147,228.863,118.65,436.1,254.396,137.351,468.222,156.442,79.9582,495.802,381.912,85.9544,204.885,299.905,915.542,240.764,243.643,511.089,364.251,245.726,497.4,240.083,267.242,375.093,257.081,230.772,120.095,350.049,256.64,138.874,325.686,156.656,76.8425,290.298,382.848,83.7732,,,,,,,,,,,,,,,
16,0,243.069,336.089,1039.02,318.172,174.691,1070.38,443.582,169.827,1071.55,536.963,338.544,1040.9,573.626,287.127,914.859,534.766,250.91,513.791,416.396,256.811,494.399,529.954,280.135,372.214,527.148,228.864,118.652,436.1,254.396,137.351,468.251,156.453,79.9684,495.801,381.911,85.9548,204.851,299.937,915.538,240.727,243.576,511.086,364.198,245.666,497.392,240.087,267.228,375.102,257.201,230.732,120.006,350.044,256.65,138.891,325.701,156.673,76.867,290.31,382.868,83.7628,,,,,,,,,,,,,,,
17,0,243.024,336.169,1039,318.135,174.78,1070.4,443.577,169.933,1071.57,536.907,338.67,1040.88,573.631,287.203,914.865,534.765,250.911,513.79,416.428,256.758,494.389,529.959,280.086,372.219,527.186,228.846,118.678,436.095,254.401,137.417,468.232,156.458,79.9698,495.809,381.905,85.9706,204.828,299.968,915.543,240.674,243.543,511.092,364.231,245.591,497.439,240.069,267.18,375.1,257.1,230.762,120.092,350.026,256.633,138.889,325.689,156.687,76.8796,290.311,382.869,83.7617,,,,,,,,,,,,,,,
18,0,242.958,336.225,1038.98,318.114,174.893,1070.4,443.576,170.052,1071.58,536.838,338.804,1040.84,573.603,287.329,914.862,534.737,250.895,513.794,416.377,256.647,494.395,529.956,280.083,372.233,527.185,228.838,118.685,436.094,254.402,137.417,468.244,156.432,79.9911,495.813,381.92,85.9564,204.806,300.008,915.52,240.721,243.492,511.07,364.156,245.567,497.385,240.052,267.167,375.132,257.084,230.78,120.134,350.041,256.659,138.894,325.689,156.687,76.88,290.301,382.875,83.7333,,,,,,,,,,,,,,,
19,0,242.896,336.283,1038.96,318.074,174.968,1070.42,443.597,170.186,1071.61,536.797,338.93,1040.83,573.579,287.42,914.858,534.774,250.891,513.813,416.394,256.607,494.421,529.935,280.031,372.243,527.178,228.837,118.701,436.063,254.403,137.375,468.251,156.458,80.0003,495.819,381.911,85.9434,204.782,300.046,915.51,240.688,243.466,511.081,364.156,245.484,497.42,240.03,267.158,375.14,257.143,230.802,120.066,350.045,256.661,138.893,325.701,156.685,76.8912,290.294,382.873,83.7256,,,,,,,,,,,,,,,
20,0,242.847,336.375,1038.96,318.043,175.055,1070.45,443.587,170.292,1071.64,536.815,339.034,1040.83,573.501,287.539,914.82,534.744,250.876,513.8,416.363,256.549,494.407,529.943,280.017,372.265,527.145,228.851,118.662,436.09,254.408,137.397,468.232,156.473,79.996,495.812,381.906,85.9279,204.753,300.059,915.505,240.719,243.418,511.085,364.106,245.507,497.428,240.005,267.142,375.151,257.12,230.781,120.102,350.061,256.677,138.896,325.682,156.702,76.9149,290.302,382.872,83.7164,,,,,,,,,,,,,,,
21,0,242.816,336.452,1038.93,318.02,175.148,1070.48,443.603,170.414,1071.68,536.78,339.161,1040.84,573.47,287.637,914.829,534.696,250.934,513.768,416.333,256.492,494.393,529.927,280.003,372.259,527.144,228.866,118.676,436.091,254.408,137.397,468.239,156.458,80.0111,495.804,381.906,85.9179,204.725,300.059,915.515,240.74,243.355,511.051,364.075,245.461,497.426,239.996,267.118,375.142,257.19,230.798,120.05,350.048,256.693,138.917,325.681,156.702,76.9147,290.31,382.883,83.7252,,,,,,,,,,,,,,,
22,0,242.748,336.492,1038.92,318.015,175.217,1070.51,443.596,170.506,1071.71,536.784,339.283,1040.83,573.443,287.733,914.842,534.686,250.974,513.757,416.333,256.491,494.393,529.941,280.007,372.304,527.145,228.853,118.655,436.094,254.402,137.417,468.24,156.458,80.0106,495.796,381.925,85.9306,204.699,300.101,915.493,240.819,243.298,511.04,364.072,245.474,497.448,240.008,267.073,375.157,257.147,230.802,120.079,350.058,256.675,138.897,325.701,156.701,76.9427,290.286,382.869,83.7194,,,,,,,,,,,,,,,
23,0,242.717,336.525,1038.91,318.005,175.281,1070.52,443.558,170.584,1071.75,536.748,339.449,1040.84,573.385,287.858,914.823,534.681,251.006,513.78,416.333,256.492,494.393,529.928,279.995,372.298,527.146,228.854,118.66,436.095,254.401,137.417,468.239,156.47,80.0066,495.812,381.923,85.9318,204.675,300.113,915.467,240.759,243.27,511.072,364.037,245.425,497.444,239.989,267.057,375.174,257.238,230.767,120.033,350.048,256.693,138.917,325.671,156.714,76.9268,290.286,382.887,83.703,,,,,,,,,,,,,,,
24,0,242.66,336.559,1038.91,317.975,175.323,1070.56,443.576,170.661,1071.8,536.735,339.559,1040.83,573.323,287.987,914.804,534.673,251.015,513.759,416.312,256.439,494.412,529.926,279.974,372.313,527.192,228.843,118.711,436.06,254.443,137.42,468.25,156.472,80.0222,495.796,381.912,85.9019,204.646,300.096,915.478,240.69,243.28,511.107,364.05,245.37,497.465,239.98,267.034,375.182,257.103,230.812,120.11,350.063,256.719,138.922,325.692,156.717,76.9552,290.285,382.887,83.7037,,,,,,,,,,,,,,,
25,0,242.639,336.621,1038.89,317.969,175.382,1070.59,443.586,170.751,1071.8,536.695,339.639,1040.82,573.296,288.123,914.797,534.663,251.055,513.785,416.302,256.434,494.378,529.902,279.989,372.304,527.194,228.856,118.694,436.072,254.425,137.396,468.221,156.472,80.0061,495.806,381.906,85.9168,204.641,300.115,915.466,240.69,243.252,511.086,364.016,245.382,497.504,239.98,267.039,375.166,256.801,230.847,120.329,350.043,256.701,138.92,325.692,156.717,76.9551,290.282,382.874,83.705,,,,,,,,,,,,,,,
26,0,242.585,336.625,1038.87,317.995,175.41,1070.58,443.543,170.841,1071.8,536.658,339.724,1040.81,573.222,288.225,914.764,534.653,251.082,513.791,416.302,256.434,494.377,529.923,279.972,372.313,527.201,228.853,118.687,436.075,254.419,137.416,468.25,156.472,80.0223,495.809,381.921,85.9033,204.582,300.114,915.484,240.641,243.236,511.115,364.001,245.37,497.503,239.955,267.008,375.175,257.053,230.81,120.139,350.063,256.719,138.922,325.683,156.713,76.9379,290.273,382.871,83.6984,,,,,,,,,,,,,,,
27,0,242.504,336.632,1038.88,317.954,175.437,1070.6,443.55,170.9,1071.81,536.583,339.843,1040.77,573.169,288.335,914.756,534.641,251.095,513.775,416.286,256.449,494.412,529.887,280.001,372.327,527.164,228.879,118.65,436.072,254.425,137.396,468.252,156.456,80.023,495.8,381.907,85.8956,204.576,300.109,915.456,240.581,243.253,511.121,364,245.395,497.484,239.954,267.007,375.174,257.015,230.787,120.201,350.076,256.707,138.946,325.683,156.712,76.9376,290.283,382.885,83.7057,,,,,,,,,,,,,,,
28,0,242.457,336.628,1038.89,317.957,175.452,1070.61,443.52,170.988,1071.79,536.536,339.949,1040.75,573.128,288.444,914.729,534.625,251.148,513.796,416.223,256.445,494.407,529.884,280.016,372.337,527.173,228.898,118.638,436.075,254.419,137.416,468.251,156.468,80.0189,495.788,381.919,85.9154,204.512,300.084,915.465,240.641,243.204,511.112,364.017,245.387,497.521,239.95,266.996,375.158,257.12,230.774,120.121,350.06,256.717,138.923,325.692,156.717,76.9548,290.285,382.876,83.7024,,,,,,,,,,,,,,,
29,0,242.383,336.619,1038.89,317.991,175.469,1070.62,443.515,171.049,1071.82,536.472,340.052,1040.78,573.048,288.533,914.722,534.589,251.177,513.773,416.193,256.387,494.392,529.868,280.023,372.315,527.214,228.872,118.649,436.056,254.449,137.4,468.24,156.469,80.0063,495.807,381.92,85.9035,204.476,300.066,915.478,240.573,243.244,511.129,363.976,245.425,497.496,239.951,266.997,375.157,257.153,230.796,120.084,350.049,256.694,138.917,325.699,156.727,76.935,290.301,382.887,83.7013,,,,,,,,,,,,,,,
30,0,242.325,336.617,1038.89,317.959,175.498,1070.61,443.485,171.091,1071.81,536.428,340.103,1040.77,573.034,288.603,914.709,534.581,251.216,513.764,416.208,256.372,494.359,529.878,280.029,372.323,527.18,228.894,118.622,436.055,254.45,137.4,468.262,156.458,80.0391,495.799,381.922,85.899,204.477,300.068,915.433,240.472,243.254,511.172,363.961,245.439,497.499,239.936,267.007,375.159,257.088,230.774,120.132,350.063,256.719,138.922,325.682,156.713,76.9385,290.281,382.873,83.7062,,,,,,,,,,,,,,,
31,0,242.298,336.653,1038.87,317.963,175.496,1070.61,443.483,171.15,1071.8,536.386,340.214,1040.78,573.016,288.669,914.719,534.602,251.257,513.789,416.213,256.439,494.374,529.849,280.058,372.309,527.205,228.857,118.598,436.071,254.425,137.396,468.243,156.486,80.0303,495.805,381.916,85.8877,204.436,300.031,915.437,240.482,243.29,511.153,363.941,245.443,497.481,239.891,267.016,375.163,257.041,230.781,120.193,350.063,256.719,138.922,325.717,156.713,76.9385,290.302,382.887,83.7006,,,,,,,,,,,,,,,
32,0,242.235,336.649,1038.85,317.965,175.514,1070.63,443.45,171.196,1071.83,536.339,340.306,1040.76,572.975,288.708,914.715,534.587,251.299,513.79,416.207,256.484,494.382,529.848,280.058,372.312,527.274,228.778,118.598,436.071,254.425,137.396,468.243,156.472,80.0345,495.808,381.92,85.9036,204.379,300.029,915.454,240.45,243.253,511.172,363.929,245.484,497.475,239.892,267.022,375.147,257.082,230.793,120.137,350.061,256.718,138.923,325.699,156.726,76.9343,290.283,382.885,83.7057,,,,,,,,,,,,,,,
