Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,248.629,306.391,1038.08,330.501,148.341,1071.13,456.376,147.702,1071.59,542.5,320.145,1038.15,580.231,267.123,912.981,544.593,207.549,513.114,427.935,209.326,491.55,542.914,230.856,372.664,541.852,169.639,120.22,450.673,197.761,137.89,483.846,97.5581,82.4712,513.276,323.423,84.0116,210.546,266.906,917.082,244.92,202.941,512.043,367.366,215.539,496.861,239.128,224.538,376.496,256.143,185.201,119.957,346.023,217.009,138.13,327.315,112.625,78.39,277.75,337.183,83.0488,,,,,,,,,,,,,,,
2,0,248.627,306.461,1038.05,330.501,148.399,1071.13,456.359,147.776,1071.59,542.484,320.235,1038.13,580.186,267.161,913.006,544.572,207.609,513.13,427.964,209.355,491.546,542.913,230.868,372.663,541.814,169.666,120.212,450.673,197.761,137.89,483.835,97.5578,82.4816,513.284,323.428,83.997,210.498,266.953,917.092,244.891,202.95,512.037,367.398,215.597,496.876,239.104,224.522,376.504,256.143,185.201,119.957,346.006,217.008,138.123,327.312,112.599,78.3986,277.75,337.183,83.0488,,,,,,,,,,,,,,,
3,0,248.632,306.536,1038.06,330.475,148.471,1071.12,456.317,147.821,1071.61,542.438,320.33,1038.13,580.195,267.25,913.002,544.57,207.628,513.126,427.95,209.38,491.549,542.918,230.887,372.694,541.814,169.666,120.212,450.692,197.771,137.865,483.828,97.5711,82.4647,513.292,323.424,83.9887,210.514,267.03,917.083,244.895,202.984,512.069,367.366,215.652,496.886,239.128,224.538,376.496,256.143,185.201,119.957,346.009,217.047,138.16,327.317,112.609,78.4125,277.764,337.172,83.0471,,,,,,,,,,,,,,,
4,0,248.602,306.584,1038.05,330.462,148.528,1071.13,456.319,147.881,1071.62,542.441,320.42,1038.15,580.118,267.342,912.963,544.557,207.679,513.113,427.93,209.4,491.529,542.881,230.928,372.649,541.814,169.666,120.212,450.646,197.735,137.895,483.845,97.5563,82.4924,513.277,323.438,83.969,210.491,267.062,917.088,244.898,203.002,512.067,367.35,215.667,496.923,239.104,224.587,376.516,256.171,185.183,119.945,345.992,217.053,138.133,327.314,112.608,78.446,277.741,337.184,83.0592,,,,,,,,,,,,,,,
5,0,248.578,306.631,1038.06,330.436,148.6,1071.13,456.286,147.91,1071.62,542.379,320.486,1038.1,580.145,267.431,913,544.573,207.723,513.149,427.939,209.432,491.556,542.902,230.952,372.681,541.804,169.678,120.243,450.671,197.763,137.889,483.839,97.5707,82.5029,513.285,323.423,83.993,210.508,267.116,917.063,244.876,203.037,512.072,367.35,215.667,496.923,239.122,224.599,376.481,256.143,185.201,119.956,346.009,217.053,138.142,327.307,112.584,78.4121,277.748,337.181,83.051,,,,,,,,,,,,,,,
6,0,248.574,306.714,1038.04,330.445,148.656,1071.14,456.26,147.955,1071.64,542.328,320.568,1038.08,580.117,267.525,913.004,544.571,207.741,513.146,427.959,209.468,491.552,542.888,230.987,372.688,541.795,169.72,120.251,450.669,197.791,137.863,483.84,97.5688,82.503,513.272,323.425,84.0049,210.452,267.149,917.066,244.883,203.045,512.05,367.35,215.667,496.924,239.126,224.611,376.496,256.143,185.202,119.954,345.997,217.07,138.179,327.304,112.633,78.4114,277.738,337.188,83.0458,,,,,,,,,,,,,,,
7,0,248.568,306.791,1038.01,330.445,148.712,1071.14,456.254,147.999,1071.64,542.267,320.628,1038.04,580.09,267.621,912.994,544.552,207.801,513.163,427.953,209.485,491.556,542.889,231.004,372.69,541.805,169.678,120.243,450.65,197.793,137.891,483.829,97.566,82.5136,513.243,323.451,83.9546,210.465,267.205,917.074,244.86,203.089,512.076,367.35,215.78,496.95,239.127,224.617,376.481,256.151,185.203,119.963,345.996,217.066,138.183,327.288,112.629,78.3857,277.756,337.193,83.039,,,,,,,,,,,,,,,
8,0,248.566,306.857,1038,330.44,148.756,1071.17,456.234,148.043,1071.64,542.198,320.699,1038,580.073,267.672,912.99,544.576,207.83,513.187,427.967,209.496,491.54,542.878,231.032,372.657,541.771,169.703,120.237,450.665,197.794,137.862,483.83,97.5638,82.5137,513.241,323.449,83.9573,210.47,267.225,917.071,244.864,203.108,512.072,367.35,215.779,496.951,239.145,224.676,376.491,256.151,185.203,119.963,346.014,217.082,138.178,327.259,112.641,78.4286,277.746,337.19,83.033,,,,,,,,,,,,,,,
9,0,248.535,306.909,1038,330.424,148.811,1071.18,456.234,148.086,1071.63,542.185,320.758,1038,580.065,267.691,912.979,544.571,207.86,513.185,427.986,209.527,491.566,542.869,231.079,372.689,541.764,169.706,120.246,450.629,197.81,137.89,483.831,97.5621,82.5137,513.244,323.444,83.9766,210.446,267.256,917.064,244.878,203.159,512.059,367.381,215.837,496.966,239.145,224.675,376.492,256.151,185.215,119.984,346.028,217.084,138.201,327.245,112.661,78.4011,277.744,337.188,83.0344,,,,,,,,,,,,,,,
10,0,248.541,306.956,1037.97,330.432,148.854,1071.2,456.21,148.117,1071.64,542.077,320.843,1037.9,580.047,267.745,912.993,544.528,207.891,513.19,427.983,209.529,491.568,542.851,231.084,372.698,541.763,169.717,120.262,450.646,197.821,137.865,483.83,97.567,82.5467,513.235,323.453,83.9498,210.427,267.308,917.066,244.885,203.161,512.069,367.334,215.794,496.987,239.147,224.686,376.507,256.151,185.215,119.983,345.974,217.119,138.198,327.228,112.667,78.4148,277.731,337.182,83.0522,,,,,,,,,,,,,,,
11,0,248.507,307.007,1037.98,330.419,148.911,1071.21,456.195,148.175,1071.66,542.025,320.883,1037.86,580.01,267.764,912.985,544.549,207.932,513.216,428.002,209.545,491.573,542.834,231.117,372.707,541.755,169.726,120.287,450.644,197.822,137.865,483.83,97.5769,82.5426,513.233,323.443,83.9833,210.436,267.336,917.046,244.885,203.179,512.054,367.334,215.794,496.987,239.157,224.696,376.5,256.151,185.215,119.983,345.973,217.114,138.202,327.218,112.681,78.4158,277.745,337.197,83.0361,,,,,,,,,,,,,,,
