Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7864,6.00151,52.7808,6.01582,5.99433,52.8483,166.185,6.27568,52.8542,6.78715,126.658,52.6536,6.38043,246.805,52.7365
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.8075,6.0107,52.7748,6.02157,5.99155,52.8623,166.197,6.2826,52.8512,6.77999,126.662,52.6658,6.37497,246.798,52.7471
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7945,6.00086,52.7745,6.00017,6.01506,52.8492,166.205,6.27249,52.8564,6.79776,126.655,52.6745,6.38518,246.79,52.7492
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7841,6.00545,52.7717,6.01163,5.9979,52.8385,166.191,6.29706,52.8554,6.76752,126.672,52.6658,6.37139,246.803,52.7592
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7851,6.00378,52.7634,6.01157,6.01161,52.8361,166.226,6.29798,52.8398,6.77567,126.659,52.6641,6.36234,246.795,52.7466
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7692,6.00787,52.7545,6.06768,6.01986,52.8128,166.24,6.32209,52.806,6.75893,126.65,52.6658,6.35793,246.799,52.7495
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7613,6.00905,52.7451,6.07915,6.02601,52.7986,166.278,6.32492,52.798,6.78747,126.661,52.6638,6.35901,246.797,52.7541
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7783,6.02258,52.7396,6.10475,6.04385,52.7722,166.289,6.35122,52.7759,6.75639,126.634,52.6487,6.34764,246.801,52.7357
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7694,6.00067,52.7377,6.11991,6.04167,52.7604,166.299,6.36018,52.7618,6.74712,126.659,52.6568,6.36022,246.797,52.7448
