Trajectories
100
,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,IMUMode2:LASI,,,IMUMode2:LPSI,,,IMUMode2:RPSI,,,IMUMode2:RASI,,,IMUMode2:RHIP,,,IMUMode2:RKNE,,,IMUMode2:RKNE2,,,IMUMode2:RTIB,,,IMUMode2:RANK,,,IMUMode2:RANK2,,,IMUMode2:RHEE,,,IMUMode2:RTOE,,,IMUMode2:LHIP,,,IMUMode2:LKNE,,,IMUMode2:LKNE2,,,IMUMode2:LTIB,,,IMUMode2:LANK,,,IMUMode2:LANK2,,,IMUMode2:LHEE,,,IMUMode2:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-74.3758,5.72242,52.7324,5.51367,5.73025,52.6961,165.765,6.07722,52.62,6.05119,126.69,52.5735,5.65267,246.757,52.6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-74.3885,5.71502,52.7513,5.53403,5.74442,52.6932,165.787,6.05813,52.5993,6.06394,126.68,52.5731,5.64354,246.744,52.6419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,-74.3887,5.7284,52.7368,5.52013,5.73294,52.6828,165.786,6.07897,52.6184,6.04762,126.665,52.5671,5.65267,246.757,52.6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,-74.3971,5.71499,52.762,5.51054,5.73364,52.6889,165.762,6.07802,52.6216,6.07371,126.67,52.573,5.65269,246.757,52.6268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,-74.3436,5.73366,52.7231,5.52856,5.74394,52.6916,165.79,6.08354,52.5877,6.08125,126.669,52.5747,5.65302,246.746,52.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,-74.3195,5.7363,52.7258,5.55468,5.74086,52.6787,165.819,6.11401,52.6057,6.09959,126.668,52.5558,5.6464,246.749,52.6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,-74.267,5.74282,52.6759,5.58852,5.77428,52.6712,165.858,6.117,52.5931,6.1079,126.658,52.555,5.65852,246.738,52.6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,-74.2088,5.74608,52.6432,5.60681,5.7662,52.6862,165.876,6.14927,52.6095,6.12472,126.659,52.5367,5.6547,246.74,52.6216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,-74.1563,5.75788,52.5978,5.64346,5.78317,52.6602,165.911,6.17015,52.6056,6.13464,126.652,52.5351,5.66843,246.745,52.6173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
