Trajectories
100
,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,IMUMode2:LASI,,,IMUMode2:LPSI,,,IMUMode2:RPSI,,,IMUMode2:RASI,,,IMUMode2:RHIP,,,IMUMode2:RKNE,,,IMUMode2:RKNE2,,,IMUMode2:RTIB,,,IMUMode2:RANK,,,IMUMode2:RANK2,,,IMUMode2:RHEE,,,IMUMode2:RTOE,,,IMUMode2:LHIP,,,IMUMode2:LKNE,,,IMUMode2:LKNE2,,,IMUMode2:LTIB,,,IMUMode2:LANK,,,IMUMode2:LANK2,,,IMUMode2:LHEE,,,IMUMode2:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,329.537,469.162,51.2824,409.231,469.122,51.6507,569.313,468.855,52.3196,409.806,589.216,51.7989,409.84,709.192,52.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,329.546,469.177,51.2604,409.23,469.131,51.6501,569.313,468.874,52.3183,409.799,589.216,51.7919,409.825,709.201,52.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,329.571,469.168,51.2605,409.215,469.139,51.6503,569.32,468.86,52.3316,409.799,589.216,51.7919,409.825,709.201,52.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,329.56,469.159,51.2621,409.23,469.131,51.6501,569.315,468.865,52.319,409.806,589.216,51.7989,409.825,709.201,52.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,329.545,469.162,51.2616,409.233,469.122,51.6345,569.321,468.843,52.3159,409.8,589.214,51.7895,409.825,709.199,52.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,329.553,469.166,51.2599,409.219,469.124,51.6328,569.34,468.838,52.319,409.806,589.213,51.7945,409.825,709.198,52.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,329.544,469.159,51.2532,409.229,469.119,51.6292,569.339,468.842,52.308,409.813,589.22,51.7846,409.836,709.187,52.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,329.538,469.146,51.2612,409.226,469.123,51.6262,569.341,468.837,52.3045,409.807,589.211,51.7895,409.851,709.176,52.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,329.536,469.142,51.2606,409.236,469.088,51.6233,569.354,468.828,52.3201,409.811,589.204,51.7784,409.836,709.185,52.0218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,329.527,469.135,51.2544,409.216,469.097,51.6377,569.347,468.829,52.2978,409.807,589.208,51.7866,409.843,709.178,52.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,329.526,469.125,51.2756,409.23,469.072,51.6353,569.348,468.823,52.2913,409.807,589.206,51.7851,409.84,709.181,52.0187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,329.528,469.127,51.2605,409.213,469.088,51.6344,569.348,468.82,52.2913,409.801,589.204,51.7772,409.824,709.19,52.0196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,329.54,469.113,51.2604,409.211,469.073,51.6337,569.351,468.808,52.2888,409.808,589.204,51.7815,409.847,709.176,52.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,329.52,469.118,51.2544,409.209,469.079,51.6309,569.354,468.814,52.2877,409.801,589.202,51.7743,409.839,709.179,52.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,329.53,469.121,51.2743,409.215,469.076,51.6167,569.355,468.817,52.2887,409.801,589.202,51.7742,409.837,709.177,52.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,329.514,469.113,51.2822,409.211,469.088,51.6312,569.358,468.816,52.2951,409.807,589.203,51.7806,409.852,709.168,52.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,329.534,469.128,51.2732,409.209,469.079,51.6311,569.353,468.815,52.2862,409.801,589.202,51.7741,409.827,709.197,52.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,329.522,469.114,51.2753,409.209,469.068,51.6312,569.357,468.809,52.2997,409.801,589.207,51.7682,409.85,709.169,52.0179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,329.526,469.121,51.2601,409.208,469.078,51.6311,569.361,468.807,52.3072,409.807,589.202,51.7805,409.843,709.175,52.0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,329.517,469.09,51.2777,409.209,469.079,51.6315,569.356,468.817,52.2888,409.823,589.194,51.7798,409.837,709.178,52.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,329.524,469.119,51.2682,409.209,469.068,51.6317,569.353,468.813,52.2852,409.811,589.199,51.7729,409.843,709.174,52.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,329.522,469.114,51.2753,409.208,469.077,51.6295,569.357,468.807,52.299,409.807,589.203,51.7811,409.839,709.178,52.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,329.536,469.129,51.2586,409.204,469.084,51.6181,569.345,468.826,52.2891,409.808,589.203,51.7805,409.835,709.178,52.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,329.527,469.121,51.2599,409.209,469.079,51.631,569.36,468.818,52.294,409.801,589.201,51.7744,409.838,709.179,52.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,329.519,469.121,51.2667,409.217,469.071,51.6152,569.356,468.805,52.2944,409.807,589.202,51.7809,409.824,709.186,52.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,329.535,469.103,51.275,409.215,469.076,51.6166,569.338,468.823,52.286,409.807,589.203,51.7808,409.844,709.174,52.0294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,329.535,469.128,51.2589,409.223,469.056,51.6282,569.321,468.806,52.3003,409.801,589.202,51.7742,409.836,709.177,52.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,329.526,469.12,51.2602,409.214,469.094,51.6158,569.328,468.824,52.2889,409.801,589.202,51.775,409.862,709.175,52.0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,329.539,469.11,51.26,409.209,469.08,51.6315,569.336,468.816,52.3005,409.8,589.203,51.7963,409.846,709.175,52.0294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,329.539,469.11,51.26,409.21,469.078,51.6295,569.36,468.816,52.2943,409.798,589.195,51.7811,409.847,709.161,52.0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,329.535,469.128,51.2593,409.208,469.078,51.6312,569.356,468.808,52.3012,409.801,589.201,51.774,409.839,709.179,52.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,329.539,469.11,51.26,409.228,469.074,51.6124,569.343,468.817,52.2957,409.825,589.221,51.7655,409.857,709.166,52.0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
