Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
623,0,0.115967,-52.3957,-53.2976,-747.068,-43876.6,56612.8,2402.6,275.78,358.732,0,0,0,0,0,0,0,600,1020,0
623,1,0.0909424,-52.6091,-53.4333,-747.088,-43970.4,56584,2302.37,275.739,358.856,0,0,0,0,0,0,0,600,1020,0
623,2,0.13031,-52.7941,-54.1054,-747.068,-44015.1,56558.1,2237.57,275.707,358.917,0,0,0,0,0,0,0,600,1020,0
623,3,0.100403,-52.5548,-54.9143,-747.625,-44007.6,56568.7,2246.7,275.665,358.863,0,0,0,0,0,0,0,600,1020,0
623,4,0.109253,-52.7213,-55.4499,-747.104,-43918.8,56491.4,2246.7,275.614,358.785,0,0,0,0,0,0,0,600,1020,0
623,5,0.115662,-53.0825,-55.7286,-746.379,-44078.2,56412.3,2254.13,275.581,359.056,0,0,0,0,0,0,0,600,1020,0
623,6,0.0973511,-53.1354,-56.0427,-746.356,-44223.9,56466.6,2252.98,275.656,359.253,0,0,0,0,0,0,0,600,1020,0
623,7,0.120239,-52.9951,-56.4476,-747.236,-44195.7,56548.5,2262.99,275.677,359.146,0,0,0,0,0,0,0,600,1020,0
623,8,0.104675,-52.9932,-56.7592,-747.095,-44142.3,56585.6,2238.61,275.741,359.085,0,0,0,0,0,0,0,600,1020,0
623,9,0.122375,-53.2536,-57.1636,-746.724,-44200.3,56543.1,2253.07,275.722,359.192,0,0,0,0,0,0,0,600,1020,0
624,0,0.0878906,-53.3492,-57.3984,-747.297,-44298.8,56475.8,2236.22,275.573,359.279,0,0,0,0,0,0,0,600,1020,0
624,1,0.118103,-53.2072,-57.7537,-747.481,-44439.5,56465.8,2188.74,275.541,359.452,0,0,0,0,0,0,0,600,1020,0
624,2,0.145874,-53.4252,-58.2072,-747.12,-44503.6,56425.7,2234.56,275.524,359.567,0,0,0,0,0,0,0,600,1020,0
624,3,0.104675,-53.3002,-58.2969,-746.547,-44483,56416.2,2252.63,275.569,359.585,0,0,0,0,0,0,0,600,1020,0
624,4,0.109863,-52.9766,-58.7819,-746.914,-44591.9,56421.7,2251.44,275.54,359.702,0,0,0,0,0,0,0,600,1020,0
624,5,0.101929,-53.2798,-59.2929,-748.353,-44740,56377,2249.51,275.335,359.785,0,0,0,0,0,0,0,600,1020,0
624,6,0.107117,-53.5556,-59.3447,-749.438,-44915.6,56472.6,2249.94,275.353,359.932,0,0,0,0,0,0,0,600,1020,0
624,7,0.0872803,-53.5958,-59.5676,-749.254,-44862.9,56426.8,2205.22,275.311,359.877,0,0,0,0,0,0,0,600,1020,0
624,8,0.125427,-53.7305,-59.7557,-748.894,-44906.5,56343.4,2157.93,275.235,359.964,0,0,0,0,0,0,0,600,1020,0
624,9,0.140686,-53.8663,-60.0266,-748.199,-45199.7,56397.7,2164.96,275.378,360.411,0,0,0,0,0,0,0,600,1020,0
625,0,0.118713,-53.8262,-60.5196,-748.344,-45287.8,56429.8,2209.93,275.406,360.517,0,0,0,0,0,0,0,600,1020,0
625,1,0.0823975,-53.5118,-60.7461,-748.207,-45211.9,56401.9,2237.55,275.383,360.427,0,0,0,0,0,0,0,600,1020,0
625,2,0.0567627,-53.5887,-61.0573,-747.817,-45265.4,56320.7,2202.23,275.314,360.53,0,0,0,0,0,0,0,600,1020,0
625,3,0.0946045,-53.6867,-61.3399,-748.359,-45429.2,56370.5,2181.57,275.326,360.705,0,0,0,0,0,0,0,600,1020,0
625,4,0.12207,-53.502,-61.5172,-748.894,-45651.6,56400.4,2172.01,275.312,360.959,0,0,0,0,0,0,0,600,1020,0
625,5,0.0866699,-53.8073,-61.7157,-749.773,-45878.4,56236.1,2178.04,275.004,361.19,0,0,0,0,0,0,0,600,1020,0
625,6,0.132446,-54.2587,-61.7617,-749.789,-45902.3,56249.8,2161.92,275.021,361.22,0,0,0,0,0,0,0,600,1020,0
625,7,0.109253,-54.4365,-62.069,-749.773,-45868,56363.8,2134.38,275.174,361.176,0,0,0,0,0,0,0,600,1020,0
625,8,0.10498,-54.6159,-62.3913,-749.957,-46007.6,56439.1,2151.86,275.256,361.347,0,0,0,0,0,0,0,600,1020,0
625,9,0.135803,-54.6214,-62.6666,-749.781,-46173.1,56354.1,2176.46,275.161,361.582,0,0,0,0,0,0,0,600,1020,0
626,0,0.0952148,-54.6072,-62.987,-750.636,-46250.8,56259.4,2222.32,274.949,361.616,0,0,0,0,0,0,0,600,1020,0
626,1,0.119629,-54.747,-63.1708,-751.028,-46345.6,56318.4,2221.2,274.988,361.71,0,0,0,0,0,0,0,600,1020,0
626,2,0.0878906,-54.791,-63.1768,-750.836,-46455.5,56234.5,2201.51,274.896,361.872,0,0,0,0,0,0,0,600,1020,0
626,3,0.124817,-54.7482,-63.312,-750.334,-46633,56192.2,2164.32,274.89,362.15,0,0,0,0,0,0,0,600,1020,0
626,4,0.0897217,-54.8784,-63.5409,-749.773,-46687.1,56285,2136.5,275.069,362.268,0,0,0,0,0,0,0,600,1020,0
626,5,0.121155,-55.1941,-63.5907,-750.476,-46748.8,56299.6,2180.64,275.019,362.292,0,0,0,0,0,0,0,600,1020,0
626,6,0.14679,-55.1137,-63.7309,-751.362,-47036.2,56342.8,2181.29,274.988,362.601,0,0,0,0,0,0,0,600,1020,0
626,7,0.100403,-55.0164,-63.9654,-751.221,-47181.1,56290.6,2124.66,274.932,362.806,0,0,0,0,0,0,0,600,1020,0
626,8,0.122986,-55.1949,-64.152,-750.15,-47293.5,56068.5,2149.05,274.743,363.045,0,0,0,0,0,0,0,600,1020,0
626,9,0.109863,-55.2472,-64.248,-750.817,-47493.4,56082.4,2177.35,274.695,363.256,0,0,0,0,0,0,0,600,1020,0
627,0,0.143738,-55.1127,-64.427,-751.221,-47653.8,56164.7,2166.6,274.764,363.435,0,0,0,0,0,0,0,600,1020,0
627,1,0.110168,-55.0633,-64.5752,-750.667,-47854.7,56126.4,2172.41,274.769,363.75,0,0,0,0,0,0,0,600,1020,0
627,2,0.121155,-55.2854,-64.8434,-750.844,-47996.2,56099.9,2180.18,274.716,363.923,0,0,0,0,0,0,0,600,1020,0
627,3,0.0964355,-55.3784,-65.2098,-751.361,-48054.1,56083.1,2144.93,274.642,363.956,0,0,0,0,0,0,0,600,1020,0
627,4,0.135498,-55.287,-65.2596,-751.556,-48185.6,56095.3,2116.58,274.639,364.114,0,0,0,0,0,0,0,600,1020,0
627,5,0.12207,-55.7294,-65.1858,-751.355,-48419.6,56010.6,2177.2,274.546,364.443,0,0,0,0,0,0,0,600,1020,0
627,6,0.104675,-55.8786,-65.2309,-752.064,-48534.5,55940.4,2240.06,274.383,364.535,0,0,0,0,0,0,0,600,1020,0
627,7,0.0976563,-55.7266,-65.7208,-752.093,-48659.3,56020.4,2186.24,274.486,364.699,0,0,0,0,0,0,0,600,1020,0
627,8,0.131226,-55.7391,-65.9208,-751.197,-48843.7,55851.5,2128.48,274.35,365.021,0,0,0,0,0,0,0,600,1020,0
627,9,0.116577,-55.6469,-65.8694,-750.677,-48951.3,55734.4,2146.6,274.246,365.21,0,0,0,0,0,0,0,600,1020,0
628,0,0.0869751,-55.8296,-66.0135,-750.5,-49085.2,55847.6,2136.89,274.414,365.403,0,0,0,0,0,0,0,600,1020,0
628,1,0.0704956,-55.8791,-65.972,-750.5,-49150.5,55916.1,2125.49,274.505,365.49,0,0,0,0,0,0,0,600,1020,0
628,2,0.116272,-56.0058,-66.237,-750.5,-49286.1,55872.4,2143.55,274.447,365.671,0,0,0,0,0,0,0,600,1020,0
628,3,0.088501,-56.1903,-66.6158,-749.802,-49580.6,55718.8,2151.47,274.311,366.125,0,0,0,0,0,0,0,600,1020,0
628,4,0.118103,-56.145,-66.7988,-749.761,-49724.1,55614.4,2123.53,274.176,366.32,0,0,0,0,0,0,0,600,1020,0
628,5,0.1297,-55.9249,-66.8542,-750.151,-49811.4,55582.8,2129.19,274.095,366.402,0,0,0,0,0,0,0,600,1020,0
628,6,0.0909424,-55.8229,-66.8983,-750.464,-49948.4,55443.9,2138.49,273.88,366.557,0,0,0,0,0,0,0,600,1020,0
628,7,0.121765,-56.1261,-67.0866,-750.338,-49978.5,55343.9,2128.13,273.759,366.608,0,0,0,0,0,0,0,600,1020,0
628,8,0.0863647,-56.3177,-67.1859,-749.771,-50170,55370.4,2180.44,273.85,366.914,0,0,0,0,0,0,0,600,1020,0
628,9,0.134888,-56.2762,-67.1929,-749.958,-50391.1,55412.4,2207.3,273.887,367.192,0,0,0,0,0,0,0,600,1020,0
629,0,0.119324,-56.4594,-67.2373,-749.084,-50560.8,55493.6,2135.16,274.082,367.497,0,0,0,0,0,0,0,600,1020,0
629,1,0.0949097,-56.6475,-67.3872,-748.51,-50788,55359.1,2094.77,273.959,367.852,0,0,0,0,0,0,0,600,1020,0
629,2,0.106506,-56.5101,-67.5625,-748.869,-50799.7,55264.7,2069.99,273.798,367.835,0,0,0,0,0,0,0,600,1020,0
629,3,0.115967,-56.4145,-67.5741,-748.896,-50965.6,55175.5,2065.25,273.676,368.054,0,0,0,0,0,0,0,600,1020,0
629,4,0.0872803,-56.5965,-67.4927,-748.204,-51294.2,55054.6,2144.55,273.582,368.557,0,0,0,0,0,0,0,600,1020,0
629,5,0.111694,-56.777,-67.7702,-747.823,-51562.8,55022.5,2116.87,273.577,368.951,0,0,0,0,0,0,0,600,1020,0
629,6,0.103455,-56.8658,-67.883,-748.697,-51768.1,55040.4,2032.94,273.515,369.144,0,0,0,0,0,0,0,600,1020,0
