Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,0.0747681,0.687102,-1.20384,-42.3062,-6521.75,2412.93,-1522.31,257.035,454.156,0,7.01882,-2.98322,-83.5659,17597.4,-1125.94,-258.223,586.526,809.419,0
1,1,0.0915527,0.662105,-1.27822,-43.0335,-6542.72,2351.18,-1535.89,254.636,452.038,0,6.86441,-2.75266,-82.6132,17388.4,-963.986,-297.421,588.331,809.521,0
1,2,0.0866699,0.552565,-1.46414,-43.558,-6706.86,2348.2,-1540.83,253.91,453.975,0,6.89027,-2.73718,-82.1781,17486.8,-1023.8,-343.008,587.542,807.209,0
1,3,0.112,0.598203,-1.43501,-42.561,-6592.85,2328.06,-1596.33,254.699,454.904,0,6.97774,-3.09842,-82.9041,17558.6,-1061.1,-323.341,587.201,808.206,0
1,4,0.0769043,0.419025,-1.54702,-43.0318,-6474.25,2251.47,-1584.69,252.321,450.453,0,7.13213,-2.86261,-83.1524,17647.1,-1067.49,-343.028,587.162,807.774,0
1,5,0.107117,0.490738,-1.80118,-43.0168,-6633.35,2299.95,-1549.57,253.466,454.204,0,7.10633,-2.69002,-82.6134,17538.5,-1011.71,-337.635,587.754,807.704,0
1,6,0.12085,0.808689,-1.92976,-42.9346,-6590.8,2311.87,-1568.4,253.846,453.508,0,7.01886,-2.9413,-82.7172,17520.3,-909.603,-333.189,589.003,808.19,0
1,7,0.0949097,0.890187,-1.88751,-42.3935,-6728.5,2358.56,-1536.67,255.635,458.716,0,6.93139,-2.95694,-83.8779,17495.6,-963.065,-375.503,588.518,811.415,0
1,8,0.0811768,0.821232,-1.45661,-42.4929,-6696.91,2274.22,-1564.64,253.52,457.601,0,7.17839,-3.20816,-82.5928,17509.4,-970.623,-346.173,588.248,808.003,0
1,9,0.123901,0.94045,-1.6016,-43.1186,-6748.12,2185.7,-1521.82,250.69,456.501,0,7.39451,-2.74766,-82.0954,17402.1,-1025.42,-291.023,587.509,808.026,0
