Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
962,0,0.128174,-23.9385,0.482682,-561.645,-40143.3,45421.4,1523.12,280.872,371.475,0,0,0,0,0,0,0,600,1020,0
962,1,0.0930786,-23.6426,0.659344,-560.927,-40267.7,45348.2,1491.43,280.845,371.788,0,0,0,0,0,0,0,600,1020,0
962,2,0.118408,-23.9764,0.624579,-560.688,-40397.2,45443.5,1430.3,281.05,372.049,0,0,0,0,0,0,0,600,1020,0
962,3,0.0979614,-23.8584,0.619884,-561.396,-40556.1,45462.2,1448.51,280.981,372.241,0,0,0,0,0,0,0,600,1020,0
962,4,0.0958252,-23.8537,0.532143,-561.521,-40472.6,45462.9,1472.64,280.964,372.077,0,0,0,0,0,0,0,600,1020,0
962,5,0.122375,-23.6479,0.71138,-561.406,-40539.2,45466.8,1484.71,280.987,372.21,0,0,0,0,0,0,0,600,1020,0
962,6,0.0860596,-24.0439,0.754471,-562.344,-40927.9,45500,1525.49,280.911,372.781,0,0,0,0,0,0,0,600,1020,0
962,7,0.0784302,-24.0161,0.786575,-561.395,-40940.7,45488.3,1542.93,281.027,372.927,0,0,0,0,0,0,0,600,1020,0
962,8,0.137329,-24.0502,0.699353,-561.167,-40955.8,45640.7,1506.66,281.332,372.983,0,0,0,0,0,0,0,600,1020,0
962,9,0.108337,-24.0179,0.689306,-561.886,-41175.8,45577.4,1426.5,281.115,373.282,0,0,0,0,0,0,0,600,1020,0
