Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
883,0,0.114136,-44.5061,-40.2066,-542.527,28656.1,32227.1,2720.01,259.402,247.18,0,0,0,0,0,0,0,600,1020,0
883,1,0.129089,-44.4485,-40.2196,-543.3,28851.9,32189.9,2793.29,259.249,246.895,0,0,0,0,0,0,0,600,1020,0
883,2,0.0558472,-44.4143,-40.3828,-543.715,28883.6,32282.9,2756.55,259.375,246.877,0,0,0,0,0,0,0,600,1020,0
883,3,0.130005,-44.1928,-40.3688,-543.939,28825.2,32247.1,2665.82,259.284,247.007,0,0,0,0,0,0,0,600,1020,0
883,4,0.123291,-44.0728,-40.5715,-542.627,28744.8,32309.2,2700.66,259.542,247.027,0,0,0,0,0,0,0,600,1020,0
883,5,0.122681,-44.2558,-40.5979,-543.074,28684.2,32251.6,2756.27,259.387,247.182,0,0,0,0,0,0,0,600,1020,0
883,6,0.124207,-44.1788,-40.8364,-543.346,28636,32227.2,2827.8,259.313,247.297,0,0,0,0,0,0,0,600,1020,0
883,7,0.0552368,-44.3146,-41.2833,-544.433,28709.2,32337,2845.06,259.396,247.268,0,0,0,0,0,0,0,600,1020,0
883,8,0.124207,-44.3533,-41.0439,-545.563,28720.7,32249.1,2840.75,259.112,247.356,0,0,0,0,0,0,0,600,1020,0
883,9,0.118713,-44.3603,-40.9853,-545.688,28531.3,32275.7,2852.1,259.147,247.715,0,0,0,0,0,0,0,600,1020,0
884,0,0.118713,-44.1071,-41.3312,-545.517,28579.6,32295.2,2852.13,259.201,247.61,0,0,0,0,0,0,0,600,1020,0
884,1,0.100708,-44.1648,-41.5093,-545.358,28633.9,32326.1,2872.33,259.275,247.495,0,0,0,0,0,0,0,600,1020,0
884,2,0.105286,-44.066,-41.627,-545.736,28500,32359.8,2919.57,259.296,247.777,0,0,0,0,0,0,0,600,1020,0
884,3,0.134277,-43.794,-41.7212,-544.718,28445.2,32249.2,2954.71,259.203,247.78,0,0,0,0,0,0,0,600,1020,0
884,4,0.112,-43.8195,-42.0198,-545.14,28473.1,32305,2958.71,259.26,247.769,0,0,0,0,0,0,0,600,1020,0
884,5,0.108032,-44.0259,-42.3203,-546.387,28355.1,32432.6,2956.43,259.358,248.104,0,0,0,0,0,0,0,600,1020,0
884,6,0.111389,-43.7923,-42.5319,-546.625,28273.8,32374.7,3014.42,259.227,248.276,0,0,0,0,0,0,0,600,1020,0
884,7,0.10376,-43.8573,-43.0598,-546.237,28378.3,32397.1,2994.47,259.31,248.048,0,0,0,0,0,0,0,600,1020,0
884,8,0.136414,-44.0674,-43.6241,-546.474,28335.4,32478.8,2953.12,259.433,248.149,0,0,0,0,0,0,0,600,1020,0
884,9,0.0933838,-44.2011,-43.4488,-547.8,28245.9,32455,2995.46,259.246,248.438,0,0,0,0,0,0,0,600,1020,0
