Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,0.106506,-5.93386,-0.596923,-361.314,9477.5,34493.3,5670.4,295.466,273.769,0,0,0,0,0,0,0,600,1020,0
1,1,0.101624,-6.00958,-0.255625,-362.099,9432.23,34543.5,5679.93,295.398,273.951,0,0,0,0,0,0,0,600,1020,0
1,2,0.140076,-5.82588,-0.558295,-362.148,9342.55,34417.5,5650.55,295.037,274.202,0,0,0,0,0,0,0,600,1020,0
1,3,0.126648,-5.52992,-0.839732,-362.372,9207.48,34500.2,5659.94,295.207,274.591,0,0,0,0,0,0,0,600,1020,0
1,4,0.158997,-5.6985,-0.317131,-362.625,9291.26,34596.3,5667.97,295.405,274.378,0,0,0,0,0,0,0,600,1020,0
1,5,0.101318,-5.68206,-0.381957,-362.159,9336.18,34533.1,5661.39,295.353,274.221,0,0,0,0,0,0,0,600,1020,0
1,6,0.119629,-5.82186,-0.395365,-360.975,9487.41,34544.8,5686.75,295.699,273.717,0,0,0,0,0,0,0,600,1020,0
1,7,0.130615,-6.00291,-0.710059,-362.088,9316.11,34624.7,5675.07,295.625,274.271,0,0,0,0,0,0,0,600,1020,0
1,8,0.133667,-5.62453,-0.697826,-362.969,9235.25,34593.6,5685,295.307,274.556,0,0,0,0,0,0,0,600,1020,0
1,9,0.112915,-5.63913,-0.280495,-361.593,9309.85,34539.1,5603.32,295.519,274.253,0,0,0,0,0,0,0,600,1020,0
2,0,0.09552,-5.76735,-0.298455,-360.611,9297.09,34533.7,5598.85,295.764,274.219,0,0,0,0,0,0,0,600,1020,0
2,1,0.143433,-5.53785,-0.39186,-361.172,9277.37,34620.5,5695.76,295.856,274.313,0,0,0,0,0,0,0,600,1020,0
2,2,0.130005,-5.98809,-0.507627,-360.859,9413.01,34520.7,5641.59,295.663,273.915,0,0,0,0,0,0,0,600,1020,0
2,3,0.154724,-6.3069,-0.401768,-360.019,9299.37,34586.7,5683.21,296.069,274.17,0,0,0,0,0,0,0,600,1020,0
2,4,0.102234,-5.78106,-0.478143,-361.615,9300.05,34576.3,5687.22,295.616,274.282,0,0,0,0,0,0,0,600,1020,0
2,5,0.113525,-5.66958,-0.514187,-361.695,9331.19,34533.7,5685.07,295.477,274.202,0,0,0,0,0,0,0,600,1020,0
2,6,0.133972,-5.76683,-0.308253,-361.43,9352.11,34529.5,5650.87,295.536,274.125,0,0,0,0,0,0,0,600,1020,0
2,7,0.108643,-5.70521,-0.386028,-361.098,9364.47,34410.5,5648.45,295.294,274.067,0,0,0,0,0,0,0,600,1020,0
2,8,0.106812,-5.96242,-0.657108,-360.844,9354.21,34383,5684.81,295.285,274.077,0,0,0,0,0,0,0,600,1020,0
2,9,0.109558,-5.71334,-0.86698,-361.753,9262.53,34415,5697.44,295.134,274.395,0,0,0,0,0,0,0,600,1020,0
3,0,0.139465,-5.7213,-0.87192,-362.028,9327.65,34447.1,5674.23,295.151,274.235,0,0,0,0,0,0,0,600,1020,0
3,1,0.126038,-5.85216,-0.72612,-361.674,9338.85,34491.2,5614.45,295.366,274.179,0,0,0,0,0,0,0,600,1020,0
3,2,0.157471,-5.62403,-0.42865,-361.315,9347.32,34536.9,5600.45,295.587,274.13,0,0,0,0,0,0,0,600,1020,0
3,3,0.101624,-5.5549,-0.416355,-361.188,9390.53,34508.6,5619.71,295.542,274.001,0,0,0,0,0,0,0,600,1020,0
3,4,0.0897217,-5.93281,-0.540926,-360.733,9374.3,34431.4,5672.6,295.448,274.013,0,0,0,0,0,0,0,600,1020,0
3,5,0.12207,-6.17957,-0.807492,-361.171,9210.5,34524.7,5685.77,295.591,274.498,0,0,0,0,0,0,0,600,1020,0
