Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7628,6.08803,52.7636,5.97243,5.96493,52.8597,166.186,6.25603,52.7928,6.70574,126.663,52.6687,6.32322,246.745,52.7482
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7705,6.09111,52.7761,5.98097,5.95668,52.8711,166.175,6.24466,52.7943,6.71664,126.661,52.6683,6.33307,246.747,52.7496
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7628,6.08803,52.7636,5.98146,5.96414,52.8908,166.186,6.25603,52.7928,6.70958,126.66,52.681,6.33307,246.747,52.7496
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7714,6.07733,52.7658,5.99128,5.96858,52.8885,166.184,6.25864,52.806,6.72286,126.665,52.6769,6.32322,246.745,52.7482
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7592,6.09253,52.7666,6.00118,5.9698,52.8787,166.191,6.25452,52.7816,6.71373,126.66,52.6647,6.31514,246.748,52.7583
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.765,6.06749,52.775,6.0129,5.96852,52.8551,166.242,6.29024,52.7778,6.70411,126.665,52.673,6.32455,246.749,52.7579
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7327,6.09149,52.7379,6.02928,5.97931,52.834,166.252,6.29662,52.7746,6.69594,126.661,52.66,6.32336,246.748,52.7562
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7237,6.10041,52.7287,6.05254,5.99982,52.8339,166.29,6.31368,52.7622,6.69653,126.638,52.6747,6.31142,246.755,52.7525
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7275,6.08736,52.7277,6.07661,5.98203,52.8269,166.321,6.32881,52.7432,6.69514,126.652,52.6662,6.32811,246.743,52.742
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7056,6.10164,52.7218,6.08958,5.99477,52.828,166.321,6.33305,52.7168,6.6824,126.641,52.6394,6.32349,246.755,52.7244
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6957,6.09922,52.7152,6.09736,5.99873,52.8131,166.341,6.3481,52.7209,6.69053,126.635,52.6668,6.30909,246.751,52.7445
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.691,6.0901,52.7142,6.12214,6.01298,52.7983,166.349,6.33069,52.7053,6.70136,126.641,52.6606,6.3141,246.75,52.7364
