Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,254.211,362.158,1040.15,339.437,170.24,1078.3,453.856,164.027,1081.82,549.897,337.603,1036.62,595.074,269.327,955.051,573.57,230.149,499.658,454.923,253.937,493.068,552.303,278.523,380.632,554.705,220.096,128.402,466.742,249.851,142.802,492.046,154.549,95.3837,534.029,390.341,92.21,199.003,302.953,955.418,212.839,243.065,506.722,327.959,265.784,491.613,223.988,284.336,381.336,234.165,238.135,119.751,321.666,267.101,142.505,300.955,167.84,98.809,252.872,401.002,91.0461,,,,,,,,,,,,,,,
2,0,254.207,362.156,1040.14,339.431,170.241,1078.29,453.829,164.013,1081.82,549.892,337.607,1036.59,595.048,269.331,955.042,573.563,230.152,499.669,454.931,253.927,493.026,552.298,278.511,380.642,554.705,220.096,128.402,466.742,249.851,142.802,492.035,154.549,95.3943,534.063,390.35,92.2119,199.002,302.952,955.375,212.801,243.03,506.742,327.963,265.766,491.612,224.017,284.322,381.3,234.171,238.145,119.725,321.65,267.108,142.484,300.955,167.84,98.809,252.876,401.014,91.0452,,,,,,,,,,,,,,,
3,0,254.181,362.14,1040.13,339.431,170.241,1078.29,453.829,164.013,1081.82,549.888,337.607,1036.61,595.077,269.297,955.082,573.563,230.152,499.669,454.942,253.941,493.065,552.309,278.475,380.636,554.705,220.096,128.402,466.742,249.851,142.802,492.035,154.549,95.3943,534.035,390.342,92.2168,198.975,302.948,955.382,212.841,243.055,506.703,327.945,265.751,491.611,224.001,284.316,381.32,234.202,238.152,119.728,321.649,267.124,142.484,300.966,167.838,98.7913,252.882,400.996,91.0323,,,,,,,,,,,,,,,
4,0,254.163,362.145,1040.12,339.431,170.241,1078.29,453.823,164.013,1081.83,549.888,337.607,1036.61,595.11,269.282,955.094,573.566,230.133,499.672,454.918,253.927,493.064,552.293,278.422,380.645,554.703,220.114,128.398,466.742,249.851,142.802,492.035,154.552,95.4003,534.036,390.337,92.1986,198.968,302.935,955.387,212.799,243.012,506.744,327.922,265.742,491.626,224.016,284.303,381.315,234.165,238.135,119.751,321.641,267.104,142.468,300.97,167.831,98.8132,252.893,401.026,91.0417,,,,,,,,,,,,,,,
5,0,254.135,362.168,1040.12,339.422,170.252,1078.31,453.793,164.027,1081.83,549.888,337.612,1036.59,595.107,269.281,955.085,573.543,230.099,499.663,454.913,253.913,493.053,552.298,278.364,380.647,554.704,220.097,128.402,466.742,249.85,142.802,492.046,154.548,95.3825,534.031,390.338,92.2195,198.946,302.949,955.391,212.8,243.013,506.743,327.932,265.724,491.608,224.015,284.288,381.315,234.202,238.152,119.728,321.654,267.097,142.488,300.99,167.828,98.8056,252.872,401,91.0472,,,,,,,,,,,,,,,
6,0,254.134,362.204,1040.11,339.395,170.278,1078.31,453.793,164.043,1081.85,549.876,337.622,1036.57,595.135,269.271,955.093,573.54,230.107,499.678,454.871,253.895,493.055,552.29,278.289,380.654,554.702,220.097,128.403,466.76,249.86,142.778,492.045,154.546,95.3813,534.02,390.335,92.215,198.916,302.932,955.4,212.805,243.021,506.721,327.902,265.726,491.626,223.979,284.283,381.322,234.208,238.161,119.702,321.661,267.09,142.477,300.968,167.831,98.8149,252.875,401.006,91.0417,,,,,,,,,,,,,,,
7,0,254.121,362.237,1040.11,339.369,170.307,1078.32,453.764,164.056,1081.84,549.846,337.645,1036.56,595.129,269.289,955.072,573.511,230.075,499.681,454.89,253.878,493.059,552.286,278.234,380.667,554.701,220.098,128.404,466.742,249.847,142.804,492.027,154.532,95.3821,534.022,390.333,92.2241,198.925,302.98,955.382,212.767,242.998,506.759,327.912,265.694,491.623,223.964,284.298,381.325,234.208,238.16,119.703,321.651,267.1,142.486,300.964,167.839,98.7936,252.871,400.997,91.0495,,,,,,,,,,,,,,,
8,0,254.124,362.262,1040.09,339.328,170.334,1078.34,453.728,164.086,1081.85,549.837,337.666,1036.56,595.153,269.28,955.072,573.517,230.073,499.668,454.874,253.889,493.059,552.273,278.207,380.647,554.702,220.09,128.384,466.741,249.847,142.804,492.044,154.532,95.383,534.012,390.33,92.2192,198.905,303.013,955.385,212.773,243.006,506.737,327.917,265.696,491.606,223.981,284.28,381.335,234.166,238.133,119.751,321.633,267.109,142.464,300.951,167.845,98.8084,252.878,400.999,91.0575,,,,,,,,,,,,,,,
9,0,254.128,362.323,1040.07,339.323,170.378,1078.32,453.692,164.115,1081.85,549.836,337.672,1036.55,595.094,269.284,955.036,573.488,230.037,499.688,454.875,253.852,493.079,552.277,278.136,380.679,554.699,220.099,128.404,466.714,249.819,142.809,492.043,154.542,95.3782,534.019,390.317,92.2223,198.885,303.044,955.387,212.764,242.99,506.726,327.908,265.695,491.624,223.958,284.281,381.334,234.172,238.142,119.725,321.648,267.087,142.485,300.978,167.83,98.7992,252.878,400.997,91.0583,,,,,,,,,,,,,,,
