Trajectories
100
,,GUY:LASI,,,GUY:LPSI,,,GUY:RPSI,,,GUY:RASI,,,GUY:RHIP,,,GUY:RKNE,,,GUY:RKNE2,,,GUY:RTIB,,,GUY:RANK,,,GUY:RANK2,,,GUY:RHEEL,,,GUY:RTOE,,,GUY:LHIP,,,GUY:LKNE,,,GUY:LKNE2,,,GUY:LTIB,,,GUY:LANK,,,GUY:LANK2,,,GUY:LHEEL,,,GUY:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,252.254,850.478,975.596,341.439,675.011,1020.98,446.777,677.715,1023.27,530.859,848.744,972.236,580.737,791.577,874.454,555.684,764.416,478.324,444.669,793.756,462.211,544.633,799.699,379.208,530.681,743.74,117.314,458.699,780.568,137.609,466.85,687.98,83.2443,526.771,905.162,84.2161,203.383,786.709,877.287,227.872,766.54,486.444,345.36,794.001,482.796,248.647,805.341,396.531,253.259,746.512,116.863,331.484,768.219,138.197,313.888,681.287,83.7038,277.344,905.172,87.7657
2,0,252.259,850.48,975.604,341.44,674.998,1020.96,446.761,677.704,1023.28,530.894,848.721,972.263,580.737,791.577,874.454,555.71,764.409,478.319,444.642,793.726,462.209,544.634,799.69,379.225,530.683,743.754,117.293,458.699,780.568,137.609,466.843,687.981,83.2359,526.77,905.177,84.1887,203.389,786.68,877.299,227.905,766.561,486.43,345.36,794.001,482.796,248.676,805.338,396.507,253.279,746.525,116.856,331.49,768.249,138.18,313.891,681.292,83.7082,277.341,905.163,87.7654
3,0,252.289,850.447,975.597,341.463,674.976,1020.99,446.767,677.705,1023.29,530.908,848.712,972.269,580.766,791.556,874.473,555.69,764.414,478.313,444.669,793.756,462.211,544.617,799.664,379.219,530.681,743.74,117.314,458.699,780.568,137.609,466.852,687.974,83.2506,526.756,905.172,84.2167,203.412,786.672,877.308,227.902,766.55,486.452,345.403,793.986,482.794,248.642,805.289,396.543,253.248,746.518,116.881,331.49,768.249,138.18,313.863,681.291,83.6886,277.344,905.172,87.7657
4,0,252.316,850.464,975.607,341.463,674.976,1020.99,446.817,677.703,1023.27,530.941,848.68,972.306,580.733,791.578,874.464,555.71,764.409,478.319,444.657,793.708,462.205,544.657,799.656,379.226,530.68,743.747,117.329,458.699,780.568,137.609,466.848,687.985,83.2493,526.769,905.183,84.2169,203.417,786.649,877.291,227.872,766.54,486.444,345.358,793.993,482.815,248.664,805.31,396.54,253.259,746.512,116.863,331.5,768.229,138.223,313.875,681.286,83.7023,277.341,905.163,87.7654
5,0,252.31,850.422,975.616,341.459,674.953,1020.99,446.788,677.669,1023.3,530.923,848.692,972.278,580.732,791.576,874.464,555.685,764.396,478.311,444.684,793.738,462.207,544.617,799.664,379.219,530.681,743.74,117.314,458.712,780.58,137.586,466.838,687.988,83.2293,526.762,905.173,84.2238,203.413,786.646,877.325,227.884,766.517,486.433,345.358,793.993,482.815,248.665,805.309,396.54,253.283,746.526,116.855,331.489,768.256,138.174,313.873,681.286,83.6882,277.331,905.17,87.7608
6,0,252.346,850.406,975.618,341.49,674.929,1020.98,446.788,677.669,1023.28,530.904,848.708,972.29,580.737,791.579,874.469,555.715,764.428,478.321,444.657,793.708,462.205,544.618,799.678,379.221,530.68,743.746,117.329,458.68,780.582,137.571,466.833,687.977,83.2393,526.766,905.168,84.2032,203.387,786.615,877.314,227.912,766.534,486.461,345.386,793.962,482.811,248.683,805.297,396.533,253.265,746.512,116.863,331.481,768.233,138.185,313.842,681.311,83.6939,277.351,905.152,87.7678
7,0,252.347,850.405,975.618,341.488,674.929,1020.98,446.802,677.657,1023.29,530.888,848.703,972.272,580.756,791.591,874.484,555.708,764.441,478.295,444.657,793.708,462.205,544.634,799.69,379.225,530.681,743.739,117.315,458.711,780.58,137.585,466.841,687.978,83.2629,526.769,905.183,84.2173,203.413,786.596,877.336,227.939,766.513,486.432,345.358,793.993,482.815,248.69,805.3,396.541,253.27,746.512,116.863,331.486,768.27,138.163,313.861,681.296,83.6848,277.353,905.16,87.7693
8,0,252.347,850.39,975.617,341.516,674.896,1020.97,446.834,677.657,1023.28,530.895,848.703,972.297,580.73,791.586,874.448,555.72,764.446,478.323,444.642,793.726,462.209,544.631,799.698,379.208,530.684,743.757,117.318,458.706,780.587,137.566,466.842,687.966,83.2653,526.774,905.178,84.2027,203.417,786.577,877.335,227.906,766.5,486.465,345.358,793.993,482.815,248.685,805.282,396.531,253.273,746.512,116.864,331.485,768.276,138.158,313.869,681.302,83.7007,277.342,905.168,87.7716
9,0,252.364,850.365,975.613,341.519,674.885,1020.97,446.837,677.624,1023.28,530.912,848.708,972.288,580.754,791.589,874.485,555.72,764.446,478.323,444.669,793.756,462.211,544.633,799.699,379.208,530.685,743.753,117.293,458.69,780.6,137.593,466.834,687.975,83.2656,526.756,905.171,84.2177,203.388,786.539,877.342,227.906,766.5,486.465,345.37,793.984,482.835,248.694,805.284,396.539,253.295,746.526,116.856,331.438,768.291,138.153,313.858,681.314,83.7093,277.342,905.167,87.7719
