Trajectories
100
,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,GUY:LASI,,,GUY:LPSI,,,GUY:RPSI,,,GUY:RASI,,,GUY:RHIP,,,GUY:RKNE,,,GUY:RKNE2,,,GUY:RTIB,,,GUY:RANK,,,GUY:RANK2,,,GUY:RHEEL,,,GUY:RTOE,,,GUY:LHIP,,,GUY:LKNE,,,GUY:LKNE2,,,GUY:LTIB,,,GUY:LANK,,,GUY:LANK2,,,GUY:LHEEL,,,GUY:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-73.7484,5.10848,52.6775,6.00168,5.79976,53.4136,166.632,5.87848,52.6584,6.39262,126.433,52.7226,5.89456,246.647,52.6597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-73.745,5.10502,52.6873,5.9865,5.80509,53.3947,166.61,5.86897,52.6699,6.38766,126.417,52.7147,5.88096,246.645,52.6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,-73.7552,5.10499,52.6906,5.99195,5.79872,53.3858,166.619,5.87442,52.6738,6.39803,126.422,52.7124,5.93836,246.656,52.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,-73.755,5.10101,52.6867,6.02457,5.7995,53.4125,166.629,5.85764,52.6734,6.42627,126.437,52.6947,5.89631,246.647,52.6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,-73.7199,5.14391,52.695,6.05009,5.82465,53.3794,166.633,5.8955,52.6801,6.41552,126.448,52.7158,5.904,246.656,52.6468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,-73.6561,5.17796,52.6951,6.13612,5.86801,53.3495,166.681,5.92144,52.6952,6.42246,126.438,52.7367,5.94747,246.661,52.6496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,-73.6503,5.20399,52.7052,6.19156,5.88905,53.3147,166.697,5.94734,52.6989,6.43579,126.467,52.7391,5.95406,246.68,52.6712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,-73.5973,5.23386,52.7172,6.24884,5.92094,53.2889,166.739,5.98641,52.6997,6.44235,126.457,52.7471,5.93973,246.678,52.6764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,-73.5808,5.26036,52.7077,6.28498,5.95017,53.2693,166.782,6.0231,52.6929,6.48963,126.485,52.7408,5.97479,246.679,52.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,-73.5401,5.31334,52.7116,6.33881,5.98887,53.2418,166.787,6.01194,52.7071,6.49048,126.486,52.7405,5.97392,246.702,52.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,-73.4952,5.33033,52.7107,6.39118,6.02382,53.2071,166.819,6.04436,52.6959,6.4703,126.504,52.7502,5.98391,246.706,52.6697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,-73.4915,5.35392,52.722,6.44775,6.05157,53.1839,166.844,6.08282,52.7094,6.48476,126.514,52.7502,5.98727,246.723,52.6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,-73.4107,5.40295,52.705,6.47692,6.06571,53.1744,166.864,6.1041,52.7112,6.53394,126.539,52.7428,5.99326,246.709,52.6821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
