Trajectories
100
,,XJA:LASI,,,XJA:LPSI,,,XJA:RPSI,,,XJA:RASI,,,XJA:RHIP,,,XJA:RKNE,,,XJA:RKNE2,,,XJA:RTIB,,,XJA:RANK,,,XJA:RANK2,,,XJA:RHEEL,,,XJA:RTOE,,,XJA:LHIP,,,XJA:LKNE,,,XJA:LKNE2,,,XJA:LTIB,,,XJA:LANK,,,XJA:LANK2,,,XJA:LHEEL,,,XJA:LTOE,,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.81,396.862,51.7461,410.471,396.756,52.0032,570.661,396.466,52.4575,410.971,516.644,51.998,411.031,636.793,51.9678
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.805,396.866,51.7337,410.456,396.74,52.018,570.656,396.472,52.4688,410.981,516.641,52.0089,411.025,636.789,51.9802
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.816,396.866,51.7578,410.46,396.746,52.0047,570.656,396.472,52.4688,410.986,516.636,51.9977,411.025,636.789,51.9802
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.81,396.862,51.7461,410.465,396.755,51.9962,570.641,396.457,52.4826,410.971,516.656,51.9957,411.032,636.774,51.9694
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.808,396.863,51.7429,410.455,396.742,52.003,570.642,396.452,52.4649,410.976,516.656,52.007,411.027,636.778,51.9796
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.805,396.856,51.7407,410.46,396.738,52.0147,570.645,396.435,52.4497,410.977,516.635,52.0069,411.03,636.78,51.991
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.802,396.849,51.7386,410.465,396.71,52.0279,570.65,396.438,52.4562,410.966,516.644,51.993,411.03,636.785,51.9839
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.798,396.834,51.7371,410.453,396.729,52.0133,570.638,396.421,52.4526,410.968,516.624,51.9924,411.017,636.778,51.9647
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.792,396.826,51.7186,410.443,396.708,52.0269,570.633,396.411,52.449,410.968,516.621,51.9918,411.011,636.761,51.9765
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.789,396.813,51.7175,410.462,396.711,52.011,570.635,396.402,52.4452,410.963,516.638,51.9909,411.023,636.76,51.9751
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.788,396.809,51.7152,410.438,396.715,52.004,570.645,396.403,52.4418,410.982,516.636,51.9751,411.023,636.76,51.9744
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.791,396.82,51.7289,410.437,396.711,51.9956,570.62,396.385,52.4287,410.954,516.631,51.9751,411.028,636.778,51.9815
13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.788,396.813,51.7271,410.434,396.716,51.9969,570.634,396.368,52.4263,410.968,516.62,51.9735,411.021,636.777,51.9737
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.782,396.797,51.707,410.435,396.704,52.0098,570.638,396.366,52.4242,410.957,516.621,51.9634,411.023,636.767,51.9737
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.784,396.782,51.7064,410.441,396.714,51.9941,570.628,396.357,52.4394,410.951,516.626,51.9731,411.021,636.776,51.9745
16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.779,396.791,51.7105,410.442,396.711,51.9927,570.631,396.373,52.434,410.98,516.628,52.0004,411.021,636.776,51.9741
17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.779,396.787,51.7078,410.439,396.696,52.0232,570.625,396.352,52.4371,410.953,516.627,52.0017,411.017,636.784,51.9715
18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.785,396.802,51.7273,410.435,396.709,51.9999,570.63,396.365,52.4249,410.964,516.638,51.9728,411.022,636.769,51.9726
19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.779,396.789,51.7109,410.44,396.705,52.0224,570.633,396.372,52.4483,410.963,516.612,51.9876,411.015,636.771,51.9596
20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.782,396.797,51.7075,410.425,396.703,52.0099,570.636,396.389,52.4327,410.956,516.621,51.9636,411.02,636.774,51.9737
21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.786,396.808,51.7256,410.443,396.702,52.0076,570.627,396.381,52.4343,410.957,516.635,51.9874,411.041,636.779,51.9904
22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.787,396.81,51.7266,410.444,396.703,52.0074,570.639,396.377,52.4333,410.957,516.635,51.9869,411.025,636.761,51.9646
23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.797,396.79,51.7269,410.418,396.705,51.9955,570.624,396.387,52.4331,410.952,516.627,52.0024,411.014,636.768,51.9599
24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.784,396.802,51.7276,410.443,396.721,51.993,570.631,396.362,52.4229,410.973,516.62,51.9869,411.014,636.77,51.9607
25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.778,396.79,51.7105,410.436,396.708,52.0103,570.643,396.382,52.4329,410.962,516.612,51.9882,411.016,636.762,51.9612
26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.785,396.807,51.7266,410.443,396.703,52.008,570.615,396.371,52.4241,410.962,516.611,51.9877,411.02,636.776,51.9739
27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.782,396.796,51.7073,410.443,396.711,52.0069,570.631,396.364,52.424,410.967,516.616,51.9995,411.017,636.766,51.9521
28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.78,396.797,51.7096,410.436,396.702,52.009,570.63,396.371,52.4334,410.945,516.619,51.9881,411.02,636.774,51.9731
29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.781,396.796,51.7075,410.443,396.711,51.9922,570.633,396.364,52.4237,410.964,516.638,51.9728,411.003,636.752,51.9612
