Trajectories
100
,,XJA:LASI,,,XJA:LPSI,,,XJA:RPSI,,,XJA:RASI,,,XJA:RHIP,,,XJA:RKNE,,,XJA:RKNE2,,,XJA:RTIB,,,XJA:RANK,,,XJA:RANK2,,,XJA:RHEEL,,,XJA:RTOE,,,XJA:LHIP,,,XJA:LKNE,,,XJA:LKNE2,,,XJA:LTIB,,,XJA:LANK,,,XJA:LANK2,,,XJA:LHEEL,,,XJA:LTOE,,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7495,5.84836,53.034,5.95096,5.64409,52.8029,166.242,5.94699,52.6689,6.62769,126.619,52.792,6.30851,246.757,52.7671
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7424,5.83038,53.0369,5.96089,5.62774,52.805,166.25,5.94457,52.6579,6.67782,126.646,52.7399,6.28797,246.746,52.7607
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7495,5.84836,53.034,5.96088,5.62772,52.805,166.236,5.95959,52.654,6.61558,126.609,52.7903,6.29153,246.753,52.7699
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7583,5.84572,53.0273,5.9463,5.6187,52.8195,166.237,5.97084,52.6776,6.60212,126.595,52.7988,6.29674,246.76,52.7673
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7217,5.85766,53.0158,5.97777,5.64232,52.7917,166.271,5.96871,52.6533,6.66923,126.641,52.7457,6.29722,246.763,52.7624
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6914,5.86805,52.9687,5.99676,5.66586,52.7871,166.29,5.99181,52.6578,6.66909,126.638,52.7432,6.30992,246.764,52.7238
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6446,5.85652,52.9565,6.01503,5.67191,52.7886,166.323,6.00438,52.6574,6.60387,126.6,52.7799,6.32821,246.78,52.7339
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.548,5.67648,52.6821,6.02775,5.66793,52.7623,166.357,6.01785,52.6701,6.66183,126.604,52.783,6.30932,246.763,52.7263
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6113,5.86222,52.9403,6.06,5.69076,52.7785,166.363,6.0555,52.6735,6.63218,126.596,52.7715,6.32584,246.771,52.7375
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5618,5.8698,52.9023,6.07604,5.68528,52.7321,166.395,6.04511,52.6662,6.6775,126.64,52.7323,6.34255,246.786,52.7299
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5527,5.89028,52.8884,6.06659,5.70751,52.7474,166.424,6.0801,52.6484,6.64852,126.607,52.7757,6.33361,246.776,52.7276
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5153,5.86688,52.8827,6.11013,5.73426,52.7311,166.434,6.08961,52.6435,6.65096,126.6,52.7716,6.3388,246.78,52.7212
13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5108,5.88819,52.8626,6.14224,5.74459,52.736,166.467,6.09081,52.6477,6.65577,126.596,52.7801,6.3382,246.783,52.7078
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4709,5.87882,52.8434,6.11171,5.75216,52.7426,166.47,6.12362,52.6432,6.72768,126.642,52.7268,6.34554,246.788,52.7108
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.496,5.88288,52.8627,6.13795,5.75676,52.7199,166.455,6.1325,52.6476,6.68027,126.611,52.7327,6.34385,246.782,52.7232
16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4756,5.87277,52.8561,6.15751,5.75629,52.7303,166.498,6.11205,52.6506,6.68313,126.619,52.7494,6.33509,246.782,52.7143
17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4742,5.89912,52.8502,6.14068,5.77524,52.7224,166.493,6.11288,52.6488,6.70885,126.653,52.7215,6.33144,246.785,52.7044
18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4875,5.88994,52.8598,6.15018,5.76639,52.7574,166.494,6.11459,52.6577,6.70036,126.651,52.7311,6.33104,246.799,52.714
