Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
885,0,0.0952148,-35.8932,-45.2805,-429.184,53060.8,33328.9,1072.54,277.656,176.368,0,0,0,0,0,0,0,600,1020,0
885,1,0.0827026,-35.8978,-44.9871,-428.036,52987,33212.2,1048.24,277.592,176.209,0,0,0,0,0,0,0,600,1020,0
885,2,0.0906372,-35.4305,-45.4677,-426.311,52954.9,33289.6,1089.19,278.088,175.783,0,0,0,0,0,0,0,600,1020,0
885,3,0.122375,-35.7209,-45.7153,-428.469,52946.2,33145.3,1144.92,277.357,176.429,0,0,0,0,0,0,0,600,1020,0
885,4,0.0900269,-35.2578,-45.283,-427.387,52774,33125.5,1122.11,277.507,176.519,0,0,0,0,0,0,0,600,1020,0
885,5,0.108643,-35.4621,-45.817,-426.513,52687.6,32990.5,1131.57,277.349,176.469,0,0,0,0,0,0,0,600,1020,0
885,6,0.11322,-35.5902,-45.9272,-425.808,52564.7,32940.2,1086.87,277.359,176.553,0,0,0,0,0,0,0,600,1020,0
885,7,0.141907,-35.5237,-46.3085,-425.397,52455.1,32963.8,1233.71,277.49,176.691,0,0,0,0,0,0,0,600,1020,0
885,8,0.103149,-35.1274,-46.4515,-425.65,52281.5,33013.6,1150.92,277.561,177.172,0,0,0,0,0,0,0,600,1020,0
885,9,0.121765,-34.8993,-46.6145,-426.022,52099.3,32838.6,1147.51,277.082,177.708,0,0,0,0,0,0,0,600,1020,0
886,0,0.0830078,-35.5593,-46.8817,-425.453,51914.4,32896.4,1149.65,277.321,177.979,0,0,0,0,0,0,0,600,1020,0
886,1,0.111389,-35.3041,-46.6878,-423.535,52082.9,32863.9,1180.18,277.594,177.028,0,0,0,0,0,0,0,600,1020,0
886,2,0.116577,-35.1535,-47.1002,-423.538,52138.8,32674.3,1201.39,277.146,176.897,0,0,0,0,0,0,0,600,1020,0
886,3,0.0949097,-35.2949,-47.2611,-423.886,52024.6,32888.5,1218.55,277.588,177.268,0,0,0,0,0,0,0,600,1020,0
886,4,0.136719,-35.1711,-47.1209,-422.435,51977.3,32655.8,1189.91,277.304,176.958,0,0,0,0,0,0,0,600,1020,0
886,5,0.0616455,-35.216,-47.2566,-422.172,51588.8,32645.6,1167.42,277.328,177.801,0,0,0,0,0,0,0,600,1020,0
886,6,0.0860596,-34.9162,-47.5859,-422.491,51435.1,32580.9,1195.84,277.116,178.257,0,0,0,0,0,0,0,600,1020,0
886,7,0.0897217,-35.2384,-47.7168,-423.451,51529.6,32583.3,1186.77,276.947,178.31,0,0,0,0,0,0,0,600,1020,0
886,8,0.12085,-34.8529,-48.0245,-421.776,51500.7,32537.8,1228.9,277.145,177.896,0,0,0,0,0,0,0,600,1020,0
886,9,0.110474,-34.8432,-48.3918,-422.078,51287.9,32562.5,1144.26,277.148,178.487,0,0,0,0,0,0,0,600,1020,0
887,0,0.0939941,-34.706,-48.1417,-421.284,51190.5,32535.1,1266.72,277.229,178.489,0,0,0,0,0,0,0,600,1020,0
887,1,0.126038,-34.9786,-48.699,-421.125,51080,32542.6,1275.72,277.275,178.706,0,0,0,0,0,0,0,600,1020,0
887,2,0.144653,-34.8835,-48.727,-420.209,51180.3,32535,1271.97,277.426,178.203,0,0,0,0,0,0,0,600,1020,0
887,3,0.102844,-34.7695,-49.0995,-419.449,50925.7,32355.7,1209.1,277.138,178.589,0,0,0,0,0,0,0,600,1020,0
887,4,0.12085,-34.9779,-49.7006,-419.662,50817.2,32334.2,1275.83,277.048,178.909,0,0,0,0,0,0,0,600,1020,0
887,5,0.0909424,-34.5663,-49.6406,-419.108,50813.3,32408.9,1304.54,277.328,178.759,0,0,0,0,0,0,0,600,1020,0
887,6,0.106812,-34.702,-50.1475,-419.611,50794.5,32161.4,1276.76,276.646,178.948,0,0,0,0,0,0,0,600,1020,0
887,7,0.11322,-34.5213,-49.7794,-419.108,50883.9,32224.7,1255.34,276.889,178.59,0,0,0,0,0,0,0,600,1020,0
887,8,0.0924683,-34.7743,-50.4719,-417.806,50422.7,32141.3,1234.21,276.929,179.315,0,0,0,0,0,0,0,600,1020,0
887,9,0.132446,-34.3734,-50.684,-417.289,50332.9,32162.8,1292.68,277.076,179.381,0,0,0,0,0,0,0,600,1020,0
888,0,0.10498,-34.3643,-50.7719,-417.831,50328.7,32173.2,1304.22,277.001,179.548,0,0,0,0,0,0,0,600,1020,0
888,1,0.0888062,-33.9956,-50.9311,-416.744,50363,31921.8,1242.5,276.598,179.151,0,0,0,0,0,0,0,600,1020,0
888,2,0.122681,-34.382,-51.2687,-416.836,50317.8,32014.6,1245.91,276.804,179.287,0,0,0,0,0,0,0,600,1020,0
888,3,0.0985718,-34.307,-51.8531,-416.281,50250.6,32003.4,1294.33,276.879,179.287,0,0,0,0,0,0,0,600,1020,0
888,4,0.0909424,-34.1318,-52.2573,-414.076,50081.1,32026.1,1300.31,277.343,179.053,0,0,0,0,0,0,0,600,1020,0
888,5,0.117493,-34.3309,-52.1617,-414.3,50019.6,32008,1362.5,277.258,179.267,0,0,0,0,0,0,0,600,1020,0
888,6,0.111389,-34.0645,-51.911,-412.908,49649,31935.1,1294.72,277.342,179.758,0,0,0,0,0,0,0,600,1020,0
888,7,0.142822,-34.0744,-52.8539,-413.834,49658.6,31746.4,1343.72,276.713,180.004,0,0,0,0,0,0,0,600,1020,0
888,8,0.083313,-34.1654,-53.339,-411.953,49660.3,31748,1337.38,277.067,179.452,0,0,0,0,0,0,0,600,1020,0
888,9,0.114441,-33.8816,-53.2405,-410.081,49587,31864.9,1332.73,277.704,179.08,0,0,0,0,0,0,0,600,1020,0
889,0,0.0842285,-33.8944,-53.4414,-409.813,49420.2,31648,1347.88,277.226,179.408,0,0,0,0,0,0,0,600,1020,0
