Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,0.129395,-0.427959,-0.700184,-27.6116,388.565,-811.56,-502.114,170.608,285.927,0,-0.236331,-0.622791,-32.5731,-150.731,692.284,-2506.92,621.253,1024.63,0
1,1,0.128479,-0.439392,-0.718098,-28.8061,217.905,-747.921,-478.823,174.036,292.435,0,-0.188016,-1.00123,-32.7151,-253.718,795.63,-2509.57,624.32,1027.76,0
1,2,0.126953,-0.446447,-0.56139,-27.8625,454.069,-671.675,-492.758,175.893,283.703,0,-0.323784,-0.916278,-32.7677,-346.425,852.777,-2509.56,626.025,1030.57,0
1,3,0.124817,-0.36563,-0.841058,-28.256,341.533,-694.425,-511.022,175.424,287.913,0,0.0221189,-0.511325,-33.9664,-381.644,843.578,-2509.79,624.836,1031.24,0
1,4,0.127563,-0.737931,-0.515101,-28.3582,439.371,-655.096,-481.996,176.899,284.506,0,-0.582123,-0.747526,-32.3791,-131.149,929.429,-2462.45,628.705,1024.05,0
1,5,0.124817,-0.109345,-0.750786,-28.9662,227.884,-794.604,-460.411,172.568,292.133,0,-0.10468,-0.271097,-30.5648,-102.408,830.226,-2517.24,627.163,1023.35,0
1,6,0.122375,-0.444991,-1.03493,-28.1647,220.695,-831.997,-442.349,170.46,292.164,0,-0.0743871,-0.556217,-32.099,-121.175,751.846,-2481.12,623.423,1023.78,0
1,7,0.111389,-0.379449,-0.467343,-28.6102,171.471,-720.431,-501.973,174.819,294.007,0,-0.533762,-0.925386,-32.7149,-288.605,880.996,-2503.97,626.93,1028.82,0
1,8,0.117798,-0.650676,-1.05024,-29.0182,62.3816,-748.417,-417.374,174.209,297.85,0,-0.389228,-0.90303,-32.1686,-200.213,866.314,-2509.54,626.93,1026.22,0
1,9,0.113525,-0.48372,-0.631048,-27.8633,321.962,-735.332,-497.424,173.609,288.445,0,-0.349915,-0.58716,-31.7635,-205.128,798.88,-2556.73,625.151,1026.46,0
2,0,0.10376,-0.747517,-0.613648,-27.9484,405.111,-779.402,-498.969,172.113,285.505,0,-0.424276,-0.458192,-34.1067,20.9881,820.764,-2439.54,624.065,1019.38,0
2,1,0.103149,-1.03568,-0.558053,-27.7023,231.396,-599.15,-446.686,178.372,291.647,0,-0.437393,-0.974049,-33.0324,-73.5844,887.593,-2495.64,626.87,1022.23,0
2,2,0.101318,-0.540695,-0.463022,-28.2533,274.754,-647.051,-454.294,177.098,290.275,0,-0.0657838,-0.765286,-32.169,-199.034,853.125,-2494,626.52,1026.19,0
2,3,0.102539,-0.7513,-0.60354,-28.0593,282.85,-619.324,-425.293,177.928,289.92,0,0.222946,-0.485014,-31.4644,-207.579,684.757,-2538.43,621.763,1026.6,0
2,4,0.0933838,-0.7973,-0.783413,-29.2092,239.379,-732.024,-578.49,174.939,291.805,0,-0.183417,-0.520427,-33.7527,-209.664,734.346,-2577.99,621.757,1026.21,0
2,5,0.0836182,-0.726153,-0.654242,-27.6142,383.92,-755.534,-544.857,172.64,286.097,0,-0.336738,-0.458252,-32.6807,-130.816,721.414,-2505.15,622.075,1024,0
2,6,0.085144,-0.563847,-0.473871,-26.9936,379.866,-731.874,-406.567,172.887,285.928,0,-0.42421,-0.595976,-32.4153,-198.891,901.39,-2397.13,627.807,1026.14,0
2,7,0.093689,-0.530361,-0.526783,-29.0497,188.335,-728.662,-509.191,174.917,293.517,0,-0.214526,-0.698347,-33.313,-216.808,833.932,-2490.18,625.033,1026.51,0
2,8,0.10376,-0.677285,-0.538995,-31.2296,339.009,-753.516,-531.282,175.872,289.145,0,-0.0263919,-0.409565,-32.2756,-52.7442,628.81,-2494.14,619.483,1021.63,0
2,9,0.114441,-0.705898,-0.846937,-29.1443,139.788,-756.842,-436.501,174.031,295.204,0,-0.222828,-0.884679,-32.063,-45.0915,877.091,-2506.81,627.355,1021.41,0
3,0,0.120544,-0.628563,-0.823001,-29.0142,174.626,-819.624,-436.029,171.751,293.981,0,-0.485245,-1.12974,-32.3621,20.7921,815.057,-2493.77,625.185,1019.36,0
3,1,0.119934,-0.239307,-0.806137,-27.8681,187.293,-755.702,-391.525,172.883,293.279,0,-0.376346,-0.778966,-33.3127,-103.573,819.029,-2491.13,624.586,1023.11,0
3,2,0.118103,-0.78842,-0.884158,-26.446,368.632,-627.786,-478.781,176.262,286.061,0,-0.275658,-0.862807,-33.1733,-399.868,790.084,-2569.46,623.817,1032.05,0
3,3,0.104675,-0.505048,-0.666079,-28.637,341.18,-862.907,-496.083,169.867,288.086,0,-0.410936,-0.73867,-32.821,-366.084,881.123,-2552.08,626.846,1031.15,0
3,4,0.106812,0.0144365,-0.925166,-27.2667,385.518,-746.359,-543.873,172.627,285.861,0,-0.214663,-0.334215,-33.0667,-260.151,828.681,-2531.03,625.061,1027.87,0
3,5,0.0860596,-0.358495,-1.06224,-27.5452,210.375,-729.447,-472.03,173.518,292.363,0,-0.10072,-0.417916,-32.821,-211.99,752.806,-2543.9,622.937,1026.46,0
3,6,0.0894165,-0.130496,-0.994561,-27.9531,294.461,-893.46,-522.759,168.037,289.466,0,-0.161709,-0.520347,-32.7677,-133.45,895.792,-2530.98,627.338,1024.07,0
3,7,0.0921631,-0.384107,-0.3791,-28.3066,120.249,-880.426,-406.147,168.897,295.752,0,0.0476019,-0.684724,-33.0665,-164.64,944.38,-2512.54,628.56,1024.98,0
3,8,0.104065,-0.591889,-0.725211,-28.059,282.206,-806.875,-431.108,171.244,289.942,0,-0.0608676,-0.560886,-33.12,-318.151,893.748,-2494.1,626.985,1029.61,0
3,9,0.108643,-0.462894,-1.11386,-28.9104,122.592,-741.882,-485.759,174.339,295.76,0,-0.235812,-0.684683,-33.4188,-160.836,859.72,-2569.44,625.726,1024.81,0
4,0,0.118713,-0.363435,-0.787169,-28.4707,138.661,-735.02,-526.249,174.183,295.13,0,-0.410756,-0.862611,-33.7711,-96.2242,800.872,-2536.43,623.715,1022.85,0
4,1,0.116882,-0.655485,-0.642076,-29.2611,334.523,-693.968,-452.696,176.284,288.568,0,-0.437393,-0.814284,-32.63,-49.1905,912.372,-2496.72,627.961,1021.51,0
4,2,0.117188,-0.327738,-0.703788,-28.525,181.276,-790.737,-454.759,172.279,293.645,0,-0.363246,-0.649909,-33.3113,-225.479,598.418,-2491.18,617.964,1026.77,0
4,3,0.111694,-0.489607,-0.793607,-28.0613,254.979,-740.597,-505.385,173.608,290.913,0,-0.349915,-0.7736,-32.2779,-302.259,749.969,-2538.06,623.235,1029.36,0
4,4,0.107117,-0.303436,-0.955989,-28.6092,377.785,-648.052,-545.082,177.348,286.795,0,-0.0533788,-0.800732,-32.063,-196.373,775.982,-2546.58,624.202,1026.12,0
4,5,0.10437,-0.343762,-0.451158,-27.2129,380.332,-719.337,-488.757,173.566,286.024,0,-0.148255,-0.876123,-32.9587,10.3515,749.349,-2530.89,622.736,1019.69,0
4,6,0.0970459,-0.656421,-0.512225,-28.4429,262.691,-753.234,-476.422,173.518,290.764,0,-0.619682,-0.814317,-33.12,-104.673,793.319,-2481.05,623.953,1023.16,0
4,7,0.0982666,-0.718425,-0.312168,-29.015,360.687,-547.958,-506.546,181.115,287.569,0,-0.255143,-0.423842,-31.926,-191.538,844.683,-2504.1,626.458,1026,0
