Trajectories
100
,,ZSZ2:LASI,,,ZSZ2:LPSI,,,ZSZ2:RPSI,,,ZSZ2:RASI,,,ZSZ2:RHIP,,,ZSZ2:RKNE,,,ZSZ2:RKNE2,,,ZSZ2:RTIB,,,ZSZ2:RANK,,,ZSZ2:RANK2,,,ZSZ2:RHEEL,,,ZSZ2:RTOE,,,ZSZ2:LHIP,,,ZSZ2:LKNE,,,ZSZ2:LKNE2,,,ZSZ2:LTIB,,,ZSZ2:LANK,,,ZSZ2:LANK2,,,ZSZ2:LHEEL,,,ZSZ2:LTOE,,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0117,6.25547,52.7353,5.93324,6.22677,52.8613,166.255,5.87393,52.2994,6.44788,126.884,52.3572,6.08931,247.039,52.4557
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0017,6.26483,52.7187,5.93234,6.21262,52.8754,166.247,5.85387,52.303,6.47319,126.895,52.3623,6.08877,247.05,52.4577
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0022,6.26844,52.6952,5.9213,6.21355,52.8566,166.28,5.8704,52.2956,6.4631,126.896,52.3649,6.08375,247.044,52.4671
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0224,6.25681,52.7163,5.94537,6.21105,52.8589,166.264,5.87483,52.3012,6.43808,126.869,52.3729,6.09649,247.048,52.4398
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.9577,6.27691,52.6793,5.99711,6.23956,52.8325,166.295,5.87446,52.303,6.48788,126.894,52.3617,6.11416,247.062,52.4483
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.8971,6.29167,52.6566,6.07693,6.25734,52.7977,166.336,5.92229,52.3167,6.50292,126.899,52.3598,6.13901,247.06,52.4543
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.8257,6.31927,52.6037,6.13888,6.28033,52.7668,166.353,5.93776,52.3007,6.51764,126.918,52.3407,6.14259,247.052,52.4523
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7584,6.32259,52.5925,6.1809,6.3047,52.7542,166.391,5.95252,52.2934,6.54099,126.909,52.3381,6.14507,247.068,52.4364
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7179,6.35274,52.5665,6.23936,6.33101,52.7164,166.407,5.99357,52.3094,6.56672,126.94,52.3457,6.16938,247.073,52.4369
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6906,6.37389,52.5283,6.31826,6.34993,52.6797,166.449,6.03041,52.2842,6.61477,126.938,52.3284,6.1851,247.075,52.4456
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6277,6.39408,52.4904,6.34739,6.37459,52.6624,166.503,6.04957,52.2932,6.61899,126.946,52.335,6.21411,247.084,52.4333
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5699,6.41264,52.4557,6.38045,6.38788,52.6343,166.526,6.08489,52.3189,6.63193,126.953,52.333,6.20778,247.076,52.4431
13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5317,6.43124,52.4363,6.44453,6.41148,52.6237,166.545,6.07957,52.2947,6.66097,126.961,52.326,6.22356,247.082,52.4465
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4955,6.45069,52.4434,6.48945,6.43357,52.5927,166.585,6.10915,52.2949,6.67934,126.974,52.318,6.23426,247.07,52.4298
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4904,6.43912,52.4258,6.48682,6.43205,52.5938,166.564,6.12731,52.3153,6.64624,126.966,52.3101,6.23954,247.083,52.4517
16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4894,6.44821,52.4297,6.47945,6.43043,52.5829,166.57,6.11117,52.3021,6.6455,126.97,52.3266,6.26984,247.094,52.438
17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5115,6.43122,52.4072,6.48769,6.43239,52.5945,166.569,6.1005,52.2909,6.66777,126.983,52.2896,6.24923,247.084,52.4505
18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5168,6.43096,52.4291,6.47949,6.42996,52.5862,166.585,6.11501,52.3017,6.67816,126.968,52.3324,6.24185,247.081,52.4112
19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4945,6.44338,52.4284,6.49376,6.43747,52.59,166.557,6.1084,52.2899,6.66598,126.987,52.3248,6.23609,247.08,52.4538
20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4974,6.42033,52.4349,6.48771,6.43288,52.5913,166.571,6.12096,52.3148,6.68578,126.978,52.318,6.23663,247.078,52.4143
21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4928,6.42916,52.4274,6.4862,6.4251,52.5938,166.585,6.11035,52.2809,6.67583,126.965,52.3161,6.25009,247.087,52.4319
22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4924,6.43934,52.4111,6.4903,6.43103,52.6005,166.552,6.11318,52.2944,6.6563,126.979,52.3253,6.26707,247.096,52.4385
23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5053,6.43517,52.4296,6.47265,6.4436,52.5989,166.57,6.10465,52.2944,6.67636,126.974,52.3216,6.25514,247.094,52.4315
24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4976,6.44806,52.4166,6.50961,6.42665,52.5863,166.559,6.13213,52.3315,6.65595,126.978,52.3234,6.24147,247.082,52.4368
25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6058,6.06547,52.237,6.49371,6.43744,52.59,166.569,6.08866,52.3016,6.69063,126.982,52.3175,6.23908,247.076,52.4291
26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5086,6.42668,52.4301,6.50704,6.42509,52.5875,166.563,6.10078,52.3139,6.66052,126.982,52.3238,6.2478,247.092,52.4494
27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4756,6.45098,52.402,6.48101,6.42554,52.6014,166.558,6.11985,52.3019,6.68405,126.972,52.3109,6.24754,247.096,52.4399
28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4836,6.45396,52.4166,6.44273,6.41694,52.6306,166.552,6.10256,52.3253,6.68039,126.977,52.3199,6.24741,247.088,52.4355
29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4883,6.43714,52.4307,6.47442,6.44477,52.597,166.548,6.10915,52.3045,6.68003,126.966,52.3052,6.24531,247.083,52.4435
30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5261,6.41436,52.4544,6.47099,6.44281,52.5975,166.572,6.12312,52.3259,6.67844,126.965,52.3195,6.24715,247.098,52.4303
31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5159,6.42751,52.4509,6.47802,6.41329,52.6228,166.556,6.10575,52.3216,6.67858,126.974,52.3199,6.24466,247.083,52.4345
32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5149,6.4378,52.4289,6.46775,6.42268,52.6222,166.566,6.1178,52.3144,6.67348,126.976,52.3123,6.25259,247.095,52.4368
33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6174,6.05178,52.2629,6.45837,6.42101,52.6322,166.565,6.12135,52.3105,6.65382,126.996,52.326,6.25427,247.093,52.4342
34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5015,6.43596,52.4469,6.45377,6.42017,52.6333,166.542,6.119,52.3247,6.68647,126.977,52.3178,6.25362,247.089,52.4468
35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.533,6.40788,52.4629,6.46523,6.41107,52.6346,166.545,6.10403,52.3234,6.62092,126.956,52.3442,6.25619,247.083,52.4426
36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5058,6.43809,52.4189,6.47357,6.44436,52.5963,166.556,6.10557,52.3214,6.68392,126.977,52.3163,6.24279,247.09,52.4377
37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5006,6.4398,52.4337,6.46452,6.41384,52.6253,166.567,6.10661,52.2985,6.66367,126.992,52.3297,6.23928,247.091,52.4524
38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4888,6.44331,52.41,6.44621,6.4169,52.6295,166.555,6.10861,52.3163,6.66934,126.967,52.3233,6.23353,247.084,52.4476
39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5222,6.41606,52.4538,6.46592,6.42147,52.6241,166.554,6.12517,52.3268,6.65904,126.975,52.3341,6.23482,247.11,52.4428
40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.519,6.42297,52.4436,6.44216,6.4232,52.62,166.556,6.12052,52.3501,6.68031,126.981,52.3273,6.21866,247.073,52.4461
41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4946,6.41482,52.4475,6.47357,6.44436,52.5963,166.543,6.1138,52.3278,6.65688,126.984,52.328,6.2488,247.091,52.4282
42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5144,6.42814,52.4242,6.48295,6.4214,52.6096,166.546,6.11165,52.3196,6.6747,126.97,52.3221,6.2532,247.109,52.4315
43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4979,6.4337,52.4224,6.47443,6.44182,52.6042,166.549,6.12131,52.3042,6.66673,126.965,52.3428,6.24145,247.083,52.4509
44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4965,6.43528,52.4223,6.47357,6.44436,52.5963,166.543,6.10845,52.3235,6.64966,126.972,52.3109,6.22802,247.077,52.4279
45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5953,6.06341,52.2424,6.48771,6.43288,52.5913,166.558,6.12475,52.3451,6.66296,126.952,52.3273,6.24454,247.087,52.4426
46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5929,6.06754,52.2276,6.48858,6.43323,52.592,166.558,6.12341,52.3262,6.66668,126.973,52.332,6.25994,247.096,52.4417
47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.608,6.0554,52.2483,6.47357,6.44436,52.5963,166.562,6.13003,52.3243,6.66662,126.962,52.3234,6.25223,247.094,52.4485
48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5081,6.43103,52.4218,6.48479,6.43118,52.5939,166.557,6.11928,52.3413,6.66743,126.956,52.3338,6.22056,247.066,52.4413
49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5988,6.05512,52.2373,6.47357,6.44436,52.5963,166.573,6.118,52.3043,6.60597,126.946,52.3639,6.25801,247.09,52.4475
50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5841,6.03811,52.2413,6.50252,6.44348,52.5692,166.56,6.11285,52.2984,6.66626,126.991,52.3337,6.24995,247.086,52.4497
51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4825,6.44369,52.4123,6.48771,6.43288,52.5913,166.551,6.10894,52.2937,6.67265,126.983,52.3202,6.22573,247.061,52.4368
52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4944,6.44345,52.4203,6.48507,6.42774,52.5994,166.551,6.10534,52.302,6.63069,126.987,52.3382,6.24802,247.078,52.4441
53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5245,6.42137,52.4317,6.47949,6.42996,52.5862,166.573,6.10599,52.3117,6.65017,126.969,52.3119,6.21835,247.087,52.4375
54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5329,6.41637,52.4364,6.48923,6.45289,52.5789,166.574,6.09059,52.2998,6.65703,126.978,52.3258,6.24886,247.1,52.4226
55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4748,6.44759,52.4216,6.47863,6.42675,52.5926,166.585,6.12198,52.321,6.67084,126.957,52.3073,6.22165,247.088,52.437
56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4781,6.45675,52.409,6.48479,6.43118,52.5939,166.548,6.10344,52.3166,6.67803,126.964,52.3221,6.23811,247.073,52.4458
57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4804,6.44832,52.4052,6.4712,6.42564,52.5878,166.571,6.11099,52.294,6.65009,126.967,52.3369,6.23016,247.096,52.4341
58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4991,6.43606,52.4139,6.477,6.44337,52.603,166.549,6.10539,52.3086,6.67379,126.99,52.3171,6.23532,247.096,52.428
59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4997,6.4379,52.4472,6.48226,6.45549,52.578,166.537,6.09575,52.3293,6.67336,126.989,52.3197,6.22012,247.078,52.4519
60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4959,6.44994,52.4169,6.47665,6.45065,52.5665,166.55,6.10617,52.3083,6.67454,126.97,52.3218,6.25559,247.098,52.4396
61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5273,6.42894,52.4362,6.46539,6.44192,52.588,166.568,6.1192,52.3052,6.63991,126.985,52.3283,6.24743,247.079,52.4388
62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5243,6.42805,52.4416,6.49041,6.43157,52.5972,166.559,6.11913,52.3141,6.67893,126.973,52.3206,6.2399,247.073,52.4385
63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5146,6.43287,52.4263,6.46902,6.43326,52.598,166.554,6.12265,52.2993,6.64563,126.979,52.3053,6.2517,247.088,52.4496
64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.476,6.45333,52.386,6.48865,6.43616,52.5847,166.555,6.11238,52.3018,6.61467,126.927,52.3553,6.23713,247.077,52.438
65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5152,6.4285,52.4346,6.48858,6.43323,52.592,166.576,6.11417,52.3001,6.67373,126.988,52.3192,6.23347,247.086,52.4356
66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5126,6.44022,52.427,6.48395,6.45204,52.5704,166.561,6.12254,52.2917,6.66865,126.957,52.3225,6.22868,247.102,52.4426
67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5067,6.43357,52.4297,6.46992,6.42823,52.5935,166.555,6.1172,52.3251,6.64335,126.992,52.3268,6.2456,247.084,52.4434
68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4837,6.44849,52.3875,6.47927,6.44928,52.5724,166.57,6.10231,52.2963,6.65213,126.97,52.3263,6.20453,247.084,52.4331
69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5865,6.06881,52.2307,6.47844,6.45182,52.5646,166.545,6.11246,52.3046,6.64888,126.973,52.3101,6.23055,247.092,52.4524
70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4884,6.44352,52.4074,6.47357,6.44436,52.5963,166.552,6.13458,52.321,6.68118,126.976,52.3189,6.25599,247.107,52.4346
71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4852,6.44048,52.4287,6.47276,6.44397,52.5956,166.569,6.12234,52.3004,6.64459,126.979,52.3262,6.23109,247.092,52.4358
72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4923,6.44884,52.4239,6.48171,6.44346,52.5755,166.594,6.12591,52.3147,6.67199,126.989,52.3222,6.23706,247.103,52.4503
73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4969,6.44663,52.4125,6.47256,6.45136,52.6074,166.567,6.10746,52.2947,6.64359,126.969,52.3111,6.25062,247.083,52.445
74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5052,6.43039,52.4277,6.47014,6.44136,52.5964,166.581,6.11241,52.3001,6.62906,126.981,52.3297,6.24986,247.086,52.4334
75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5162,6.43147,52.427,6.4726,6.44357,52.5989,166.559,6.11494,52.3049,6.64772,127.001,52.3342,6.26391,247.092,52.4413
76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5273,6.42894,52.4362,6.48945,6.43357,52.5927,166.557,6.1177,52.3056,6.65323,126.985,52.3351,6.26709,247.1,52.4452
77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5031,6.4462,52.4292,6.4661,6.43708,52.6075,166.562,6.11468,52.297,6.642,126.982,52.337,6.22697,247.093,52.4522
78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4954,6.43351,52.4331,6.46124,6.43264,52.5917,166.551,6.11412,52.2984,6.66868,126.993,52.3297,6.25496,247.092,52.4472
79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5982,6.0664,52.2314,6.47357,6.44436,52.5963,166.549,6.1083,52.3059,6.6421,126.997,52.3353,6.2363,247.104,52.4477
80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4777,6.44816,52.416,6.45932,6.43689,52.5925,166.556,6.12362,52.3069,6.65062,126.98,52.3156,6.24054,247.083,52.4505
