Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
13,0,0.0775146,-17.42,2.36841,-296.943,16327.4,24587.9,5246.57,282.803,245.015,0,0,0,0,0,0,0,600,1020,0
13,1,0.0973511,-17.3328,2.32342,-296.39,16304.1,24548.7,5209.1,282.826,244.991,0,0,0,0,0,0,0,600,1020,0
13,2,0.101624,-17.0619,2.19121,-297.281,16317.8,24625.8,5181.79,282.837,245.11,0,0,0,0,0,0,0,600,1020,0
13,3,0.142517,-17.1089,2.23144,-295.696,16300.1,24628.1,5162.15,283.289,244.875,0,0,0,0,0,0,0,600,1020,0
13,4,0.105591,-17.2002,2.45631,-295.663,16243.4,24579,5144.07,283.132,245.061,0,0,0,0,0,0,0,600,1020,0
13,5,0.0946045,-17.1528,2.45974,-296.222,16351.2,24541.5,5144.13,282.848,244.801,0,0,0,0,0,0,0,600,1020,0
13,6,0.109558,-17.2877,2.41299,-295.666,16330.2,24529.9,5135.4,282.965,244.768,0,0,0,0,0,0,0,600,1020,0
13,7,0.108948,-17.3774,2.40859,-295.507,16134.7,24534,5142.83,283.023,245.4,0,0,0,0,0,0,0,600,1020,0
13,8,0.105591,-16.9809,2.59053,-294.789,16224.2,24535.8,5189.2,283.232,244.964,0,0,0,0,0,0,0,600,1020,0
13,9,0.118103,-16.795,2.50942,-295.314,16309.6,24527.8,5235.46,283.056,244.772,0,0,0,0,0,0,0,600,1020,0
14,0,0.125732,-17.1025,2.18965,-296.732,16275.2,24540,5273.41,282.701,245.152,0,0,0,0,0,0,0,600,1020,0
14,1,0.114441,-17.0176,2.05559,-295.879,16293,24519.8,5200.43,282.871,244.934,0,0,0,0,0,0,0,600,1020,0
14,2,0.115051,-16.8384,2.18732,-294.797,16253.8,24512,5170.97,283.149,244.864,0,0,0,0,0,0,0,600,1020,0
14,3,0.0704956,-17.2844,2.36646,-295.16,16283.5,24495,5190.15,282.989,244.832,0,0,0,0,0,0,0,600,1020,0
14,4,0.113831,-17.3373,2.45405,-295.677,16266.6,24479.3,5208.3,282.791,244.985,0,0,0,0,0,0,0,600,1020,0
14,5,0.115356,-17.0643,2.54793,-295.343,16191.8,24572.8,5235.84,283.201,245.176,0,0,0,0,0,0,0,600,1020,0
14,6,0.116882,-16.8911,2.50351,-294.788,16166.8,24584.8,5189.91,283.398,245.158,0,0,0,0,0,0,0,600,1020,0
14,7,0.118408,-16.8814,2.36959,-295.685,16140.1,24652.1,5171.52,283.373,245.414,0,0,0,0,0,0,0,600,1020,0
14,8,0.055542,-17.067,2.411,-296.029,16269.3,24748.5,5199.95,283.602,245.042,0,0,0,0,0,0,0,600,1020,0
14,9,0.114136,-16.8816,2.24246,-297.09,16344.5,24549.4,5164.05,282.633,244.985,0,0,0,0,0,0,0,600,1020,0
15,0,0.115356,-16.8752,2.01066,-298,16269.2,24510.6,5190.08,282.25,245.405,0,0,0,0,0,0,0,600,1020,0
15,1,0.124512,-17.0131,2.146,-298.17,16338.8,24536.5,5219.35,282.29,245.203,0,0,0,0,0,0,0,600,1020,0
15,2,0.113831,-16.9237,2.27753,-297.82,16260.4,24426.8,5172.61,282.019,245.402,0,0,0,0,0,0,0,600,1020,0
15,3,0.0543213,-17.0121,2.23471,-295.878,16190.2,24518.2,5207.9,282.866,245.281,0,0,0,0,0,0,0,600,1020,0
15,4,0.111389,-17.1984,2.18555,-295.316,16275,24545.9,5199.34,283.117,244.89,0,0,0,0,0,0,0,600,1020,0
15,5,0.117798,-17.1952,2.18977,-296.042,16298.4,24491.9,5198.71,282.731,244.946,0,0,0,0,0,0,0,600,1020,0
15,6,0.110779,-17.3726,2.13899,-296.561,16211.1,24585.9,5208.88,282.903,245.336,0,0,0,0,0,0,0,600,1020,0
15,7,0.117493,-17.2464,2.1883,-296.411,16274.3,24582.7,5180.9,282.934,245.096,0,0,0,0,0,0,0,600,1020,0
15,8,0.0891113,-16.8856,2.19134,-295.685,16320.8,24531.8,5217.63,282.966,244.803,0,0,0,0,0,0,0,600,1020,0
15,9,0.114746,-17.0163,2.28013,-295.859,16320.7,24554.8,5191.45,282.995,244.836,0,0,0,0,0,0,0,600,1020,0
16,0,0.124817,-16.9363,2.14879,-294.805,16263.8,24585.3,5107.73,283.395,244.832,0,0,0,0,0,0,0,600,1020,0
16,1,0.122375,-16.7465,1.96496,-295.295,16122.5,24649,5124.15,283.473,245.402,0,0,0,0,0,0,0,600,1020,0
16,2,0.115967,-16.9265,1.96368,-295.707,16221.6,24588.8,5216.68,283.152,245.143,0,0,0,0,0,0,0,600,1020,0
16,3,0.0527954,-16.8372,1.87759,-295.322,16264.1,24461.6,5263.67,282.83,244.928,0,0,0,0,0,0,0,600,1020,0
16,4,0.116272,-16.9639,1.96189,-295.173,16160.5,24413.7,5245.05,282.71,245.251,0,0,0,0,0,0,0,600,1020,0
16,5,0.124817,-17.2849,2.14136,-294.793,16122.4,24442.8,5226.19,282.915,245.31,0,0,0,0,0,0,0,600,1020,0
16,6,0.116882,-17.1961,2.18573,-296.553,16167.5,24508.3,5227.16,282.644,245.482,0,0,0,0,0,0,0,600,1020,0
16,7,0.116577,-16.9765,2.41136,-296.58,16345.7,24620.2,5191.4,283.014,244.886,0,0,0,0,0,0,0,600,1020,0
16,8,0.105591,-16.7999,2.46422,-295.853,16417.4,24599.4,5153.57,283.147,244.508,0,0,0,0,0,0,0,600,1020,0
16,9,0.109253,-16.7017,2.23838,-296.219,16277.8,24455.7,5135.08,282.559,245.048,0,0,0,0,0,0,0,600,1020,0
17,0,0.107727,-16.9656,2.14295,-295.873,16146.3,24516.4,5179.22,282.861,245.428,0,0,0,0,0,0,0,600,1020,0
17,1,0.0967407,-17.0631,2.18499,-296.552,16101.9,24591.7,5208.63,282.925,245.703,0,0,0,0,0,0,0,600,1020,0
17,2,0.09552,-16.9235,2.05568,-296.934,16183.3,24602.9,5180.87,282.856,245.499,0,0,0,0,0,0,0,600,1020,0
17,3,0.144958,-16.9265,2.00472,-296.042,16138.7,24621.9,5207.82,283.17,245.485,0,0,0,0,0,0,0,600,1020,0
17,4,0.0906372,-16.8761,1.92358,-296.389,16112.2,24481.6,5199.32,282.6,245.638,0,0,0,0,0,0,0,600,1020,0
17,5,0.0808716,-17.1843,1.91443,-295.541,16115.3,24369.4,5171.16,282.457,245.472,0,0,0,0,0,0,0,600,1020,0
17,6,0.0888062,-17.2043,2.27593,-294.792,16255.6,24438,5162.26,282.899,244.857,0,0,0,0,0,0,0,600,1020,0
17,7,0.0811768,-17.1058,2.14963,-294.818,16362.7,24470.7,5162.44,283.003,244.499,0,0,0,0,0,0,0,600,1020,0
17,8,0.142212,-17.1135,2.09364,-294.607,16272.2,24522.9,5189.24,283.239,244.766,0,0,0,0,0,0,0,600,1020,0
17,9,0.0872803,-17.1052,2.36525,-295.662,16175.4,24628,5216.63,283.298,245.291,0,0,0,0,0,0,0,600,1020,0
18,0,0.0790405,-17.3747,2.23327,-296.556,16167.9,24604,5235.65,282.966,245.481,0,0,0,0,0,0,0,600,1020,0
18,1,0.0915527,-17.3322,2.18409,-295.88,16233.7,24515.4,5191,282.856,245.134,0,0,0,0,0,0,0,600,1020,0
18,2,0.0775146,-17.3341,2.36577,-294.268,16346.6,24497.2,5125.65,283.248,244.45,0,0,0,0,0,0,0,600,1020,0
18,3,0.138245,-17.1194,2.32507,-293.903,16370.8,24472.1,5179.8,283.266,244.299,0,0,0,0,0,0,0,600,1020,0
18,4,0.0915527,-16.7073,2.28136,-294.622,16343,24403.2,5236.14,282.829,244.529,0,0,0,0,0,0,0,600,1020,0
18,5,0.105591,-16.9245,2.27975,-294.636,16248.8,24531.7,5190.3,283.261,244.851,0,0,0,0,0,0,0,600,1020,0
18,6,0.0952148,-17.158,2.18595,-294.086,16132.3,24615.7,5224.39,283.702,245.144,0,0,0,0,0,0,0,600,1020,0
18,7,0.0946045,-16.9759,2.18757,-294.438,16232.9,24451.5,5272.87,283.045,244.868,0,0,0,0,0,0,0,600,1020,0
18,8,0.127869,-17.0115,2.05614,-295.494,16164.5,24432.1,5208.87,282.682,245.297,0,0,0,0,0,0,0,600,1020,0
18,9,0.112915,-16.9737,1.96323,-295.706,16220.5,24518.8,5189.44,282.916,245.146,0,0,0,0,0,0,0,600,1020,0
19,0,0.0570679,-16.8844,2.45462,-295.509,16373.2,24496.8,5217.95,282.897,244.593,0,0,0,0,0,0,0,600,1020,0
19,1,0.115356,-16.9708,2.51325,-296.556,16290.7,24395.4,5272.5,282.263,245.067,0,0,0,0,0,0,0,600,1020,0
19,2,0.123901,-17.1861,2.01182,-296.761,16204.7,24454.3,5247.28,282.404,245.395,0,0,0,0,0,0,0,600,1020,0
19,3,0.116882,-17.3286,1.91685,-296.395,16200.6,24533.5,5208.18,282.773,245.341,0,0,0,0,0,0,0,600,1020,0
19,4,0.115356,-17.1518,2.05176,-296.227,16248,24557.3,5173.5,282.9,245.15,0,0,0,0,0,0,0,600,1020,0
19,5,0.10376,-16.8415,2.14625,-296.555,16294.9,24548,5179.32,282.777,245.053,0,0,0,0,0,0,0,600,1020,0
19,6,0.10376,-16.8266,2.23516,-297.969,16278.2,24475.5,5246.62,282.141,245.369,0,0,0,0,0,0,0,600,1020,0
19,7,0.0909424,-17.0561,2.23731,-298,16236.4,24469,5236.74,282.111,245.515,0,0,0,0,0,0,0,600,1020,0
19,8,0.103455,-17.0576,2.09866,-296.235,16061.1,24400.7,5217.93,282.369,245.783,0,0,0,0,0,0,0,600,1020,0
19,9,0.098877,-17.2332,2.1387,-295.843,16076.6,24405.8,5216.52,282.496,245.658,0,0,0,0,0,0,0,600,1020,0
20,0,0.137939,-17.2877,2.27409,-296.059,16194.3,24528.4,5191.57,282.85,245.3,0,0,0,0,0,0,0,600,1020,0
20,1,0.0863647,-16.9739,2.41045,-296.546,16153.7,24536.5,5135.61,282.741,245.527,0,0,0,0,0,0,0,600,1020,0
20,2,0.0759888,-16.9636,2.19573,-296.763,16167.8,24515.7,5180.48,282.61,245.52,0,0,0,0,0,0,0,600,1020,0
20,3,0.0888062,-16.8866,1.962,-295.859,16179.6,24533.3,5154.9,282.922,245.313,0,0,0,0,0,0,0,600,1020,0
20,4,0.0842285,-16.8283,1.9229,-295.859,16136.4,24478.2,5151.01,282.736,245.459,0,0,0,0,0,0,0,600,1020,0
20,5,0.138855,-17.1462,2.04566,-296.21,16202.3,24540.8,5226.43,282.849,245.302,0,0,0,0,0,0,0,600,1020,0
20,6,0.0839233,-17.1092,2.36739,-296.578,16285.2,24524.2,5191.17,282.69,245.09,0,0,0,0,0,0,0,600,1020,0
20,7,0.0759888,-17.1437,2.23584,-296.227,16108,24488.3,5161.91,282.667,245.623,0,0,0,0,0,0,0,600,1020,0
20,8,0.0897217,-17.2866,2.13963,-295.509,16162.4,24531.7,5207.33,283.015,245.306,0,0,0,0,0,0,0,600,1020,0
20,9,0.0778198,-17.3313,2.14324,-294.63,16201,24566,5218.12,283.379,245.013,0,0,0,0,0,0,0,600,1020,0
21,0,0.141296,-17.0721,2.05097,-293.911,16071.2,24609.2,5171,283.73,245.319,0,0,0,0,0,0,0,600,1020,0
21,1,0.090332,-16.8797,2.31554,-294.762,16094.7,24550.5,5143.3,283.289,245.398,0,0,0,0,0,0,0,600,1020,0
21,2,0.0820923,-17.1111,2.50442,-295.509,16261.8,24573.4,5179.35,283.156,244.97,0,0,0,0,0,0,0,600,1020,0
21,3,0.102234,-17.1996,2.32591,-295.141,16306.6,24546.6,5199.82,283.169,244.75,0,0,0,0,0,0,0,600,1020,0
21,4,0.0924683,-17.0224,2.23222,-295.841,16169,24535.1,5180.78,282.934,245.346,0,0,0,0,0,0,0,600,1020,0
21,5,0.139465,-16.7944,2.23196,-295.368,16061.9,24618.1,5216.6,283.347,245.621,0,0,0,0,0,0,0,600,1020,0
21,6,0.0823975,-16.7973,2.27822,-294.086,16164.2,24549.3,5190.51,283.476,245.036,0,0,0,0,0,0,0,600,1020,0
21,7,0.0979614,-16.8378,2.32479,-295.12,16241.3,24427.6,5125.73,282.772,244.967,0,0,0,0,0,0,0,600,1020,0
21,8,0.100098,-16.9697,2.45375,-296.394,16154.4,24445.4,5179.45,282.476,245.497,0,0,0,0,0,0,0,600,1020,0
21,9,0.112915,-16.8439,2.33284,-296.578,16236.5,24563.8,5227.91,282.824,245.254,0,0,0,0,0,0,0,600,1020,0
22,0,0.12207,-16.7396,2.14277,-296.403,16083.3,24477.7,5235.24,282.582,245.738,0,0,0,0,0,0,0,600,1020,0
22,1,0.119324,-16.9225,2.05843,-296.044,16113.3,24512.8,5263.3,282.801,245.571,0,0,0,0,0,0,0,600,1020,0
22,2,0.0653076,-16.8852,1.87608,-295.692,16328.1,24621.1,5201.43,283.266,244.78,0,0,0,0,0,0,0,600,1020,0
22,3,0.114136,-17.1008,2.09179,-294.642,16253.6,24559.7,5170.42,283.354,244.836,0,0,0,0,0,0,0,600,1020,0
22,4,0.101013,-17.2947,2.31861,-294.243,16152,24583.7,5180.68,283.549,245.107,0,0,0,0,0,0,0,600,1020,0
22,5,0.109558,-17.0665,2.4506,-295.83,16134.1,24592.4,5170.63,283.13,245.461,0,0,0,0,0,0,0,600,1020,0
22,6,0.119629,-17.0168,2.54786,-296.406,16223.2,24485.8,5190.17,282.609,245.267,0,0,0,0,0,0,0,600,1020,0
22,7,0.0991821,-16.9325,2.41758,-297.066,16307.3,24528.4,5235.88,282.569,245.106,0,0,0,0,0,0,0,600,1020,0
22,8,0.11322,-16.9249,2.41089,-297.137,16222.1,24605.3,5238.14,282.808,245.405,0,0,0,0,0,0,0,600,1020,0
22,9,0.118408,-17.0645,2.28272,-295.343,16149.1,24557.1,5162.91,283.148,245.321,0,0,0,0,0,0,0,600,1020,0
23,0,0.111694,-17.1043,2.27188,-296.004,16171.6,24473.7,5188.34,282.681,245.367,0,0,0,0,0,0,0,600,1020,0
23,1,0.103455,-17.3675,2.50104,-296.758,16222.9,24493.3,5201.04,282.536,245.333,0,0,0,0,0,0,0,600,1020,0
23,2,0.143127,-17.2957,2.37028,-295.869,16261.9,24532.2,5180,282.916,245.037,0,0,0,0,0,0,0,600,1020,0
23,3,0.088501,-17.1025,2.44937,-295.849,16139.3,24503.2,5198.88,282.823,245.448,0,0,0,0,0,0,0,600,1020,0
23,4,0.0830078,-17.0672,2.4592,-295.869,15983.8,24609,5153.54,283.175,245.977,0,0,0,0,0,0,0,600,1020,0
23,5,0.0973511,-16.8411,2.27488,-295.167,16100,24602.7,5160.28,283.352,245.455,0,0,0,0,0,0,0,600,1020,0
23,6,0.0994873,-17.0537,2.23674,-296.351,16277.2,24556.9,5190.58,282.864,245.075,0,0,0,0,0,0,0,600,1020,0
23,7,0.132446,-17.2414,2.1413,-296.613,16191.7,24546.9,5171.54,282.758,245.411,0,0,0,0,0,0,0,600,1020,0
23,8,0.113525,-17.0651,2.27229,-295.323,16169.1,24472,5135,282.865,245.249,0,0,0,0,0,0,0,600,1020,0
23,9,0.123901,-17.1034,2.28023,-295.516,16154.3,24468.9,5168.59,282.801,245.335,0,0,0,0,0,0,0,600,1020,0
24,0,0.128174,-17.2369,2.09583,-296.371,16056,24512.8,5208.76,282.71,245.825,0,0,0,0,0,0,0,600,1020,0
24,1,0.105286,-17.1047,2.13608,-296.593,15995.5,24470.9,5153.17,282.507,246.069,0,0,0,0,0,0,0,600,1020,0
24,2,0.104065,-16.9276,2.05711,-295.526,16112.8,24481.4,5152.48,282.84,245.478,0,0,0,0,0,0,0,600,1020,0
24,3,0.0900269,-16.968,2.00588,-295.853,16271.4,24466.8,5172,282.699,245.002,0,0,0,0,0,0,0,600,1020,0
24,4,0.0796509,-17.016,2.14412,-295.549,16210,24415.6,5144.45,282.611,245.153,0,0,0,0,0,0,0,600,1020,0
24,5,0.142822,-17.1437,2.01259,-295.308,16225.1,24470.2,5187.21,282.863,245.057,0,0,0,0,0,0,0,600,1020,0
24,6,0.0952148,-17.1116,2.00476,-296.045,16267.2,24540.3,5165.72,282.894,245.052,0,0,0,0,0,0,0,600,1020,0
24,7,0.101929,-17.1852,2.05415,-295.512,16208.9,24510.5,5114.32,282.942,245.15,0,0,0,0,0,0,0,600,1020,0
24,8,0.108643,-17.5565,2.30536,-294.974,16193.7,24540.3,5153.19,283.195,245.101,0,0,0,0,0,0,0,600,1020,0
24,9,0.108948,-17.3854,2.46027,-294.963,16161.5,24520.1,5169.35,283.129,245.208,0,0,0,0,0,0,0,600,1020,0
25,0,0.108032,-17.1957,2.48916,-295.488,16091.5,24524.5,5136.65,282.996,245.543,0,0,0,0,0,0,0,600,1020,0
25,1,0.108948,-17.2022,2.59463,-294.65,16106.8,24597.8,5123.04,283.481,245.336,0,0,0,0,0,0,0,600,1020,0
25,2,0.111389,-17.2001,2.54122,-294.402,16187.2,24579.6,5172.07,283.49,245.017,0,0,0,0,0,0,0,600,1020,0
25,3,0.107117,-17.1593,2.42079,-295.168,16286.3,24560.3,5117.82,283.208,244.824,0,0,0,0,0,0,0,600,1020,0
25,4,0.110474,-17.1074,2.27137,-294.963,16152.8,24541.4,5131.97,283.202,245.238,0,0,0,0,0,0,0,600,1020,0
25,5,0.0726318,-17.285,2.62452,-295.654,16096.9,24531.2,5207.13,282.973,245.555,0,0,0,0,0,0,0,600,1020,0
25,6,0.116272,-17.1192,2.64132,-296.211,16099.9,24471.4,5190.96,282.615,245.647,0,0,0,0,0,0,0,600,1020,0
25,7,0.122375,-16.7477,2.19824,-294.854,16164.2,24336.6,5170.15,282.538,245.179,0,0,0,0,0,0,0,600,1020,0
25,8,0.112915,-16.7474,2.05353,-293.217,16230.7,24298.4,5161.98,282.868,244.646,0,0,0,0,0,0,0,600,1020,0
25,9,0.118408,-16.9227,2.14192,-293.883,16061.9,24360.7,5177.47,282.892,245.346,0,0,0,0,0,0,0,600,1020,0
26,0,0.0860596,-17.0595,2.13977,-294.963,15970.9,24433.6,5163.14,282.836,245.854,0,0,0,0,0,0,0,600,1020,0
26,1,0.100403,-16.9739,2.01014,-294.296,15987.7,24452.2,5167.1,283.087,245.675,0,0,0,0,0,0,0,600,1020,0
26,2,0.083313,-16.8808,2.00294,-294.069,16070.7,24393.6,5207.94,282.952,245.351,0,0,0,0,0,0,0,600,1020,0
26,3,0.131531,-16.969,2.22913,-295.309,16148.1,24463.7,5171.24,282.841,245.318,0,0,0,0,0,0,0,600,1020,0
26,4,0.0878906,-17.1468,2.27786,-296.206,16148.7,24509,5163.16,282.743,245.482,0,0,0,0,0,0,0,600,1020,0
26,5,0.0924683,-17.0678,2.40669,-295.885,16176.5,24485.9,5135.45,282.755,245.328,0,0,0,0,0,0,0,600,1020,0
26,6,0.0915527,-17.2289,2.46105,-295.321,16159.1,24443.4,5133.73,282.769,245.283,0,0,0,0,0,0,0,600,1020,0
26,7,0.078125,-17.5158,2.66319,-294.83,16103.2,24433.3,5170.37,282.872,245.382,0,0,0,0,0,0,0,600,1020,0
26,8,0.13855,-17.2522,2.7325,-294.433,16017.6,24511.2,5162.26,283.249,245.598,0,0,0,0,0,0,0,600,1020,0
26,9,0.101624,-17.238,2.36582,-294.624,16063,24564,5195.66,283.374,245.48,0,0,0,0,0,0,0,600,1020,0
27,0,0.110779,-17.1219,2.36492,-294.099,16133.4,24509.9,5262.45,283.339,245.143,0,0,0,0,0,0,0,600,1020,0
27,1,0.115356,-16.9248,2.45474,-294.412,16049.9,24513.2,5200.59,283.262,245.485,0,0,0,0,0,0,0,600,1020,0
27,2,0.117493,-16.8515,2.54451,-293.771,16079.2,24601.4,5151.67,283.743,245.266,0,0,0,0,0,0,0,600,1020,0
27,3,0.0515747,-16.9637,2.50369,-293.5,16083.4,24572.6,5161.61,283.723,245.201,0,0,0,0,0,0,0,600,1020,0
27,4,0.106506,-17.2005,2.32168,-295.308,16020.8,24511.8,5160.9,283.004,245.749,0,0,0,0,0,0,0,600,1020,0
27,5,0.090332,-17.1046,2.35831,-294.499,15982.2,24438.3,5169.83,282.983,245.731,0,0,0,0,0,0,0,600,1020,0
27,6,0.133667,-16.895,2.4122,-292.866,15938,24344.2,5178.11,283.124,245.579,0,0,0,0,0,0,0,600,1020,0
27,7,0.0845337,-16.6542,2.32011,-294.048,15915.2,24314.1,5153,282.687,245.875,0,0,0,0,0,0,0,600,1020,0
27,8,0.0793457,-16.7433,2.31944,-294.321,15912.2,24337.5,5168.19,282.69,245.936,0,0,0,0,0,0,0,600,1020,0
27,9,0.103149,-16.7949,2.19428,-293.542,16118.6,24371.1,5208.08,283.024,245.089,0,0,0,0,0,0,0,600,1020,0
28,0,0.104675,-16.71,2.31647,-294.094,16219.3,24436.5,5197.9,283.091,244.85,0,0,0,0,0,0,0,600,1020,0
28,1,0.137024,-16.8721,2.37539,-293.921,16069.7,24377.4,5189.31,282.939,245.326,0,0,0,0,0,0,0,600,1020,0
28,2,0.104675,-16.9325,2.18495,-294.08,16016.7,24256.6,5152.68,282.483,245.536,0,0,0,0,0,0,0,600,1020,0
28,3,0.115967,-16.8311,2.27759,-294.453,16104.8,24316.5,5178.02,282.582,245.306,0,0,0,0,0,0,0,600,1020,0
28,4,0.117798,-16.9262,2.36565,-295.474,16133.9,24360.7,5217.62,282.446,245.396,0,0,0,0,0,0,0,600,1020,0
28,5,0.117798,-16.7929,2.32529,-295.557,16065.5,24417.9,5207.57,282.617,245.643,0,0,0,0,0,0,0,600,1020,0
28,6,0.0891113,-17.0085,2.44866,-294.783,16193.4,24539,5163.26,283.244,245.067,0,0,0,0,0,0,0,600,1020,0
28,7,0.11261,-17.1198,2.68123,-294.81,16153.3,24439.6,5080.35,282.899,245.208,0,0,0,0,0,0,0,600,1020,0
28,8,0.116882,-17.0562,2.59155,-294.281,16007.7,24415.1,5067.85,282.965,245.604,0,0,0,0,0,0,0,600,1020,0
28,9,0.115051,-17.1584,2.36978,-293.921,16109.2,24524.3,5105.59,283.438,245.192,0,0,0,0,0,0,0,600,1020,0
29,0,0.114441,-17.108,2.3177,-293.562,16109.1,24493.8,5150.23,283.436,245.125,0,0,0,0,0,0,0,600,1020,0
29,1,0.0750732,-17.3252,2.3218,-293.884,16025,24428.2,5170.8,283.122,245.472,0,0,0,0,0,0,0,600,1020,0
29,2,0.112305,-17.426,2.35525,-294.438,15979.6,24466.7,5186.6,283.097,245.728,0,0,0,0,0,0,0,600,1020,0
29,3,0.122681,-17.2015,2.32584,-295.291,16063,24474.9,5190.56,282.884,245.603,0,0,0,0,0,0,0,600,1020,0
29,4,0.119934,-17.1007,2.13964,-295.2,16020.3,24353.6,5169.94,282.499,245.731,0,0,0,0,0,0,0,600,1020,0
29,5,0.121155,-17.2392,2.4389,-294.431,16001.6,24416.2,5171.02,282.927,245.652,0,0,0,0,0,0,0,600,1020,0
29,6,0.055542,-17.2051,2.5945,-294.632,16055.8,24498,5143.36,283.148,245.506,0,0,0,0,0,0,0,600,1020,0
29,7,0.116882,-17.1499,2.49529,-294.109,16069.9,24418.6,5150.95,283.026,245.361,0,0,0,0,0,0,0,600,1020,0
29,8,0.118713,-17.1157,2.37433,-294.079,16070,24489.2,5196.37,283.274,245.355,0,0,0,0,0,0,0,600,1020,0
29,9,0.125732,-17.0138,2.22601,-294.782,15975.9,24454.3,5207.42,282.957,245.805,0,0,0,0,0,0,0,600,1020,0
30,0,0.108643,-17.1475,2.36119,-294.467,15938.6,24404.2,5179.37,282.876,245.873,0,0,0,0,0,0,0,600,1020,0
30,1,0.0808716,-17.1567,2.32322,-293.906,15997.2,24404,5143.24,283.033,245.57,0,0,0,0,0,0,0,600,1020,0
30,2,0.109253,-17.0162,2.27467,-294.939,16022.7,24398.5,5194.46,282.724,245.674,0,0,0,0,0,0,0,600,1020,0
30,3,0.108948,-16.8817,2.106,-295.014,15969.4,24410.5,5227.61,282.743,245.869,0,0,0,0,0,0,0,600,1020,0
30,4,0.132446,-16.9596,2.04169,-295.447,15927.1,24431.9,5161.14,282.695,246.092,0,0,0,0,0,0,0,600,1020,0
30,5,0.098877,-17.1011,2.18553,-296.586,15947.9,24403.5,5160.97,282.281,246.228,0,0,0,0,0,0,0,600,1020,0
30,6,0.0994873,-17.0588,2.26845,-294.859,15979.4,24415.7,5187.46,282.805,245.807,0,0,0,0,0,0,0,600,1020,0
