Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
919,0,0.100403,-30.7825,-7.52399,-549.498,49282.9,30365.7,7793.72,255.261,210.313,0,0,0,0,0,0,0,600,1020,0
919,1,0.109253,-30.6927,-7.66447,-550.025,49133.7,30424.8,7749.66,255.315,210.67,0,0,0,0,0,0,0,600,1020,0
919,2,0.123291,-30.848,-7.7557,-550.269,49103.9,30408.4,7802.64,255.261,210.764,0,0,0,0,0,0,0,600,1020,0
919,3,0.0997925,-30.6772,-7.92346,-550.554,49125.2,30391.3,7851.62,255.201,210.771,0,0,0,0,0,0,0,600,1020,0
919,4,0.0802612,-30.642,-8.11404,-551.311,48893,30335.7,7852.47,255.025,211.315,0,0,0,0,0,0,0,600,1020,0
919,5,0.123596,-30.6278,-8.24477,-550.546,48771.9,30301.7,7808.63,255.039,211.412,0,0,0,0,0,0,0,600,1020,0
919,6,0.108337,-30.2735,-8.2613,-549.852,48768,30300.1,7875.34,255.106,211.307,0,0,0,0,0,0,0,600,1020,0
919,7,0.143127,-30.1929,-8.36252,-550.269,48728.3,30256.8,7931.81,254.985,211.446,0,0,0,0,0,0,0,600,1020,0
919,8,0.113831,-30.3766,-8.45279,-550.385,48493.9,30248.2,7831.45,254.958,211.891,0,0,0,0,0,0,0,600,1020,0
919,9,0.115662,-30.6653,-8.66317,-550.459,48350.5,30356.3,7780.12,255.147,212.163,0,0,0,0,0,0,0,600,1020,0
920,0,0.0881958,-30.8773,-9.11913,-549.908,48427.1,30348.9,7755.12,255.189,211.936,0,0,0,0,0,0,0,600,1020,0
920,1,0.0842285,-30.6983,-9.11139,-550.041,48314,30307.2,7842.13,255.1,212.163,0,0,0,0,0,0,0,600,1020,0
920,2,0.116577,-30.441,-8.83841,-549.793,48153.8,30263.7,7886.58,255.046,212.415,0,0,0,0,0,0,0,600,1020,0
920,3,0.0814819,-30.3631,-8.64363,-549,48083.3,30226.4,7821.87,255.057,212.417,0,0,0,0,0,0,0,600,1020,0
920,4,0.0967407,-30.3859,-9.17565,-549.168,48024.7,30254.5,7806.02,255.091,212.55,0,0,0,0,0,0,0,600,1020,0
920,5,0.124207,-30.2365,-9.44042,-549.207,47970.2,30244,7853.05,255.068,212.656,0,0,0,0,0,0,0,600,1020,0
920,6,0.0921631,-30.2729,-9.50524,-549.168,47722.4,30186.4,7830.74,254.967,213.101,0,0,0,0,0,0,0,600,1020,0
920,7,0.112915,-30.2022,-9.78661,-548.899,47607.3,30250.1,7812.36,255.111,213.268,0,0,0,0,0,0,0,600,1020,0
920,8,0.104675,-30.2128,-10.006,-549.11,47662.2,30260.5,7853,255.108,213.201,0,0,0,0,0,0,0,600,1020,0
920,9,0.0830078,-30.2404,-10.316,-550.724,47500.2,30235.4,7820.25,254.901,213.75,0,0,0,0,0,0,0,600,1020,0
921,0,0.122681,-30.16,-10.2726,-550.87,47320.9,30207.9,7795.4,254.837,214.098,0,0,0,0,0,0,0,600,1020,0
921,1,0.0918579,-30.3942,-10.0587,-549.604,47305,30250.4,7806.96,255.04,213.929,0,0,0,0,0,0,0,600,1020,0
