Trajectories
100
,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,JHB:LASI,,,JHB:LPSI,,,JHB:RPSI,,,JHB:RASI,,,JHB:RHIP,,,JHB:RKNE,,,JHB:RKNE2,,,JHB:RTIB,,,JHB:RANK,,,JHB:RANK2,,,JHB:RHEEL,,,JHB:RTOE,,,JHB:LHIP,,,JHB:LKNE,,,JHB:LKNE2,,,JHB:LTIB,,,JHB:LANK,,,JHB:LANK2,,,JHB:LHEEL,,,JHB:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-73.8742,5.87064,52.7117,5.80053,5.70261,52.8197,166.254,5.84685,52.6358,6.24287,126.646,52.7175,5.99871,246.891,52.7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,-73.8875,5.86845,52.7203,5.80527,5.70682,52.8163,166.283,5.84351,52.6575,6.23596,126.629,52.7319,5.96939,246.865,52.7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,-73.8849,5.87166,52.7031,5.79633,5.70131,52.829,166.26,5.84447,52.6373,6.2479,126.661,52.7253,5.94794,246.835,52.7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,-73.8959,5.86766,52.7141,5.77191,5.70874,52.8325,166.254,5.83828,52.6373,6.24454,126.653,52.7267,5.96828,246.862,52.7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,-73.8314,5.90102,52.7034,5.83807,5.74225,52.8213,166.285,5.8628,52.6513,6.27179,126.643,52.7283,5.98213,246.85,52.7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,-73.8189,5.9121,52.7052,5.88954,5.76208,52.8051,166.336,5.89777,52.6633,6.3044,126.673,52.7118,5.9799,246.854,52.7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,-73.7592,5.95274,52.7071,5.93339,5.78847,52.8107,166.378,5.88487,52.6451,6.31501,126.664,52.7367,6.02593,246.853,52.7254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,-73.7284,5.95797,52.6918,5.97182,5.81416,52.8035,166.415,5.91674,52.6549,6.34892,126.703,52.7176,6.06146,246.895,52.6974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,-73.6885,5.96657,52.6766,6.00899,5.84409,52.7851,166.427,5.95157,52.6701,6.35377,126.691,52.7123,6.08895,246.897,52.7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,-73.659,6.0001,52.6791,6.04392,5.8633,52.7927,166.454,5.9645,52.6472,6.38517,126.689,52.7188,6.10806,246.907,52.7097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,-73.6323,6.02569,52.6819,6.07595,5.89367,52.7744,166.493,5.97949,52.676,6.41568,126.707,52.6988,6.10871,246.879,52.6948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,-73.6129,6.03559,52.6504,6.11544,5.91736,52.7682,166.526,5.99482,52.6479,6.44035,126.728,52.6984,6.12116,246.894,52.6954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,-73.5659,6.04132,52.6498,6.15604,5.94296,52.7678,166.558,6.02311,52.64,6.45755,126.726,52.6746,6.10219,246.894,52.7056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,-73.5485,6.08654,52.6501,6.15704,5.93519,52.808,166.586,6.02779,52.6589,6.4767,126.725,52.7038,6.17012,246.896,52.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,-73.5315,6.08229,52.6412,6.15867,5.95299,52.7655,166.579,6.03222,52.6538,6.48513,126.744,52.7021,6.13745,246.889,52.7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,-73.5354,6.0591,52.6437,6.17927,5.96438,52.7704,166.545,6.02291,52.6866,6.47964,126.749,52.694,6.12649,246.889,52.7218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,-73.5367,6.06632,52.6414,6.1799,5.96829,52.7743,166.56,6.04159,52.6701,6.47994,126.74,52.7021,6.19631,246.932,52.7234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,-73.5482,6.07372,52.6494,6.15453,5.96405,52.7559,166.588,6.01825,52.6688,6.47624,126.738,52.7038,6.16091,246.925,52.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,-73.5332,6.06929,52.6519,6.15313,5.94472,52.7752,166.584,6.03124,52.6629,6.45962,126.722,52.6994,6.1321,246.884,52.7208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,-73.5408,6.07906,52.6433,6.16573,5.95248,52.7553,166.568,6.02884,52.6518,6.47888,126.733,52.7122,6.12849,246.868,52.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,-73.5344,6.08287,52.6425,6.1679,5.9721,52.7582,166.579,6.03194,52.677,6.48275,126.728,52.7026,6.17338,246.907,52.7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,-73.5492,6.07343,52.6491,6.15975,5.98334,52.7743,166.598,6.01083,52.6511,6.47968,126.739,52.701,6.1518,246.9,52.6942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,-73.5545,6.08143,52.654,6.18663,5.97155,52.7546,166.569,6.02387,52.6591,6.47482,126.722,52.7084,6.17026,246.903,52.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,-73.5445,6.07287,52.6462,6.17917,5.962,52.7488,166.568,6.03162,52.6651,6.47335,126.744,52.7059,6.13094,246.882,52.7164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,-73.5419,6.08465,52.6391,6.17411,5.95669,52.7724,166.595,6.01839,52.6645,6.46172,126.735,52.6963,6.18783,246.908,52.7136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,-73.5405,6.07747,52.6427,6.19004,5.96819,52.7511,166.586,6.01759,52.68,6.48295,126.743,52.6947,6.12781,246.904,52.7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,-73.5249,6.08561,52.6647,6.15772,5.95123,52.7697,166.561,6.02142,52.6494,6.48344,126.729,52.7041,6.16701,246.905,52.7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,-73.533,6.08254,52.6419,6.18372,5.97238,52.754,166.589,6.03682,52.6832,6.48296,126.743,52.7022,6.1986,246.923,52.6839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,-73.5373,6.06199,52.6448,6.15999,5.9452,52.7467,166.554,6.03332,52.6813,6.46393,126.746,52.7037,6.13149,246.87,52.7388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,-73.5389,6.07678,52.6429,6.19221,5.9547,52.7579,166.57,6.02362,52.6633,6.48286,126.738,52.7033,6.13949,246.893,52.7294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,-73.5433,6.07026,52.6466,6.19547,5.96479,52.7413,166.579,6.03864,52.6694,6.47666,126.725,52.7077,6.13319,246.902,52.7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,-73.5346,6.08073,52.641,6.16645,5.94777,52.7632,166.604,6.03769,52.6686,6.48444,126.742,52.7082,6.1829,246.909,52.7209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,-73.5318,6.07657,52.6521,6.16694,5.95059,52.776,166.578,6.00999,52.6523,6.48628,126.742,52.7017,6.12406,246.879,52.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,-73.5465,6.0682,52.6467,6.17176,5.9585,52.7639,166.587,6.01284,52.6636,6.47634,126.738,52.694,6.1819,246.907,52.7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,-73.5343,6.08705,52.6516,6.189,5.97131,52.7643,166.598,6.03505,52.6659,6.46379,126.732,52.7001,6.20308,246.931,52.7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,-73.5457,6.06689,52.6497,6.16497,5.9527,52.7449,166.595,6.01162,52.6684,6.46383,126.723,52.7085,6.13082,246.89,52.7028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,-73.5428,6.05923,52.6565,6.17132,5.96266,52.7434,166.6,6.02137,52.6648,6.47867,126.736,52.7045,6.13895,246.905,52.7022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
