Trajectories
100
,,XYF:LASI,,,XYF:LPSI,,,XYF:RPSI,,,XYF:RASI,,,XYF:RHIP,,,XYF:RKNE,,,XYF:RKNE2,,,XYF:RTIB,,,XYF:RANK,,,XYF:RANK2,,,XYF:RHEEL,,,XYF:RTOE,,,XYF:LHIP,,,XYF:LKNE,,,XYF:LKNE2,,,XYF:LTIB,,,XYF:LANK,,,XYF:LANK2,,,XYF:LHEEL,,,XYF:LTOE,,,Wand:TFXN,,,Wand:TFORI,,,Wand:TFXP,,,Wand:TFYMid,,,Wand:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6273,6.14645,52.8253,5.94383,5.99542,52.8653,166.253,5.92936,52.6729,6.50061,126.799,52.8247,6.03552,246.753,52.7254
2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0656,5.80899,53.1211,5.9319,5.99714,52.8696,166.243,5.9333,52.6765,6.43552,126.757,52.8528,6.029,246.799,52.7318
3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0656,5.80896,53.1211,5.9311,6.0005,52.8848,166.251,5.91823,52.6692,6.51626,126.788,52.801,6.03145,246.771,52.7244
4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.0758,5.81071,53.1015,5.94033,6.01247,52.8605,166.258,5.92587,52.6538,6.48098,126.783,52.8077,6.03115,246.772,52.7463
5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6019,6.14442,52.8028,5.97682,6.01916,52.8535,166.301,5.92452,52.6786,6.45158,126.748,52.8344,6.03179,246.777,52.7196
6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5926,6.13935,52.7936,5.98912,6.02079,52.86,166.295,5.94828,52.6811,6.45587,126.749,52.8386,6.0067,246.786,52.7246
7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.9688,5.84735,53.0413,6.02802,6.04032,52.834,166.298,5.95442,52.6784,6.48432,126.756,52.8035,6.05156,246.761,52.716
8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.902,5.8616,53.004,6.04378,6.05408,52.8225,166.33,5.96011,52.679,6.49416,126.747,52.7965,6.07118,246.789,52.7093
9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.9054,5.86085,52.9859,6.06955,6.06068,52.8227,166.372,5.98542,52.6861,6.50798,126.727,52.8005,6.07813,246.778,52.7131
10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.8577,5.88556,52.9559,6.07475,6.07803,52.8007,166.392,5.99134,52.7037,6.56044,126.78,52.7585,6.05253,246.806,52.6985
11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.5161,6.16221,52.7372,6.12669,6.07202,52.7878,166.404,6.00565,52.6778,6.52677,126.74,52.7851,6.08717,246.804,52.7031
12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4778,6.15035,52.7218,6.13886,6.09363,52.7939,166.424,6.01871,52.6811,6.51428,126.733,52.7929,6.11462,246.778,52.6878
13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.803,5.91046,52.9056,6.17361,6.09099,52.7784,166.462,6.01908,52.677,6.5922,126.772,52.7532,6.08224,246.755,52.6707
14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.48,6.16789,52.7012,6.20347,6.09881,52.7579,166.452,6.0389,52.6662,6.55876,126.753,52.7692,6.06228,246.763,52.6799
15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7354,5.90685,52.8702,6.17877,6.10896,52.7709,166.465,6.03894,52.6787,6.54005,126.745,52.7665,6.13089,246.777,52.6844
16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7472,5.9346,52.8809,6.20777,6.10674,52.756,166.467,6.02345,52.6904,6.5196,126.729,52.7879,6.10481,246.761,52.7048
17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7598,5.90462,52.8907,6.19245,6.09906,52.7682,166.47,6.04342,52.6831,6.55729,126.729,52.7746,6.08357,246.79,52.704
18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7184,5.92645,52.8762,6.19536,6.1014,52.7714,166.463,6.03515,52.6869,6.56127,126.743,52.7633,6.09326,246.786,52.6984
19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7411,5.91966,52.8696,6.17596,6.10702,52.7709,166.491,6.03984,52.6564,6.53661,126.733,52.7942,6.09475,246.785,52.6999
20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7537,5.91165,52.8776,6.17928,6.11425,52.7616,166.478,6.0212,52.6683,6.59496,126.775,52.7593,6.10051,246.783,52.6909
21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4857,6.16628,52.7046,6.17463,6.11095,52.7774,166.466,6.04961,52.6767,6.54751,126.735,52.7619,6.08304,246.786,52.717
22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7467,5.92083,52.8728,6.17954,6.11003,52.7679,166.453,6.02605,52.6902,6.53352,126.72,52.7826,6.10004,246.772,52.7066
23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7634,5.92884,52.8794,6.19959,6.10251,52.7661,166.479,6.04109,52.6798,6.6,126.779,52.7395,6.09583,246.775,52.7068
24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7537,5.91165,52.8776,6.17427,6.1129,52.77,166.482,6.03338,52.6855,6.54302,126.734,52.7669,6.09675,246.784,52.7006
25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7414,5.90246,52.8767,6.17105,6.10114,52.7716,166.444,6.02296,52.6991,6.54808,126.744,52.7737,6.10637,246.79,52.7131
26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7145,5.94636,52.8647,6.17739,6.11256,52.7607,166.472,6.02578,52.6817,6.58304,126.765,52.7376,6.10229,246.782,52.7022
27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7243,5.91265,52.8641,6.18522,6.10896,52.7642,166.461,6.03126,52.6793,6.59851,126.791,52.7448,6.1234,246.783,52.7038
28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7313,5.9214,52.875,6.19265,6.10379,52.7619,166.477,6.03195,52.6891,6.55519,126.733,52.7736,6.09895,246.788,52.6804
29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7384,5.92045,52.8703,6.18476,6.11198,52.7678,166.48,6.03789,52.6851,6.52644,126.721,52.7771,6.11362,246.773,52.7151
30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7348,5.92366,52.8657,6.17409,6.10982,52.7745,166.468,6.05684,52.6886,6.54792,126.717,52.7719,6.11616,246.791,52.687
31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7467,5.92083,52.8728,6.18849,6.1089,52.7596,166.456,6.03579,52.6784,6.51811,126.724,52.7877,6.08873,246.765,52.6956
32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4877,6.14384,52.7093,6.19179,6.09925,52.7692,166.476,6.02889,52.6794,6.5408,126.733,52.775,6.11968,246.79,52.6946
33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7537,5.91165,52.8776,6.18476,6.11198,52.7678,166.474,6.02779,52.6787,6.55189,126.719,52.7705,6.10399,246.775,52.7071
34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7235,5.92729,52.8723,6.20234,6.09813,52.7588,166.471,6.03685,52.6768,6.54598,126.742,52.7747,6.09143,246.796,52.694
35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7176,5.91417,52.8698,6.18506,6.11183,52.7678,166.472,6.02494,52.6853,6.52623,126.724,52.7617,6.09862,246.783,52.6902
36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7414,5.93824,52.8769,6.2004,6.10731,52.749,166.475,6.0252,52.6884,6.60891,126.789,52.7372,6.11196,246.792,52.688
37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7617,5.93104,52.8774,6.17844,6.11481,52.7659,166.462,6.03897,52.6784,6.60456,126.758,52.7293,6.1145,246.801,52.6932
38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4843,6.16609,52.7061,6.17597,6.10323,52.7713,166.476,6.03023,52.6785,6.53654,126.734,52.7581,6.11212,246.781,52.6909
39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7485,5.9348,52.8804,6.18073,6.11076,52.7732,166.463,6.01668,52.6821,6.52092,126.724,52.7647,6.10956,246.785,52.706
40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7388,5.91853,52.8795,6.17954,6.11003,52.7679,166.478,6.01411,52.6872,6.5918,126.781,52.7326,6.07306,246.765,52.7091
41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7706,5.9279,52.8745,6.19341,6.10145,52.7736,166.489,6.02185,52.6463,6.53917,126.719,52.7778,6.10271,246.783,52.702
42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7357,5.95132,52.875,6.17787,6.10877,52.7533,166.453,6.04929,52.7057,6.6224,126.775,52.7177,6.11086,246.787,52.699
43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7162,5.92043,52.8522,6.1747,6.12302,52.7768,166.461,6.04349,52.7001,6.59256,126.77,52.7358,6.0737,246.8,52.7031
44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4783,6.16566,52.7093,6.17042,6.09743,52.769,166.46,6.03336,52.6845,6.59781,126.778,52.725,6.10858,246.783,52.689
45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7168,5.93741,52.8881,6.18585,6.1106,52.7661,166.461,6.02889,52.6748,6.58448,126.779,52.7336,6.09462,246.791,52.6885
46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7255,5.92548,52.8716,6.18357,6.10499,52.7702,166.461,6.04414,52.6787,6.60377,126.758,52.737,6.08943,246.77,52.7101
47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7537,5.91215,52.8781,6.18936,6.12425,52.7653,166.454,6.04466,52.6801,6.59289,126.774,52.7242,6.08316,246.753,52.7131
48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7412,5.93919,52.8779,6.17974,6.10675,52.7707,166.463,6.04755,52.6766,6.58594,126.767,52.744,6.05657,246.794,52.6803
49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7468,5.94381,52.8763,6.16392,6.12062,52.779,166.46,6.03725,52.68,6.55835,126.733,52.7562,6.09073,246.764,52.702
50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7307,5.92759,52.8758,6.18071,6.1189,52.7666,166.484,6.03525,52.6557,6.61672,126.775,52.7234,6.07828,246.771,52.7107
51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.4761,6.16782,52.712,6.17245,6.11527,52.7628,166.474,6.03547,52.6747,6.54339,126.73,52.7643,6.12349,246.796,52.6838
52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.7487,5.93567,52.8782,6.18728,6.12116,52.7507,166.478,6.03792,52.6871,6.56391,126.727,52.7649,6.07838,246.768,52.6878
