Trajectories
100
,,XYF:LASI,,,XYF:LPSI,,,XYF:RPSI,,,XYF:RASI,,,XYF:RHIP,,,XYF:RKNE,,,XYF:RKNE2,,,XYF:RTIB,,,XYF:RANK,,,XYF:RANK2,,,XYF:RHEEL,,,XYF:RTOE,,,XYF:LHIP,,,XYF:LKNE,,,XYF:LKNE2,,,XYF:LTIB,,,XYF:LANK,,,XYF:LANK2,,,XYF:LHEEL,,,XYF:LTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,286.692,331.348,869.234,337.974,135.494,947.501,434.749,120.027,953.857,548.637,303.095,877.198,599.048,239.007,790.931,571.023,183.09,452.327,454.349,217.177,429.331,560.237,226.484,352.869,551.813,183.963,110.302,470.248,217.994,120.426,491.942,134.754,77.3147,542.226,339.425,80.6792,233.371,280.69,787.056,264.704,219.946,450.823,385.369,201.466,432.216,272.151,235.457,363.156,273.714,187.748,110.507,354.959,225.641,119.244,326.584,134.414,77.1606,280.263,338.199,81.2427
2,0,286.7,331.317,869.223,337.937,135.482,947.523,434.726,120.017,953.874,548.619,303.067,877.221,599.023,238.994,790.925,570.984,183.122,452.308,454.356,217.189,429.329,560.237,226.484,352.869,551.827,183.963,110.355,470.248,217.994,120.426,491.926,134.733,77.2992,542.233,339.429,80.694,233.342,280.653,787.077,264.729,219.924,450.802,385.369,201.466,432.216,272.162,235.459,363.153,273.677,187.743,110.553,354.945,225.634,119.224,326.584,134.414,77.1606,280.287,338.207,81.2146
3,0,286.664,331.311,869.204,337.926,135.453,947.532,434.711,119.998,953.877,548.603,303.042,877.228,599.056,238.963,790.949,570.952,183.118,452.296,454.306,217.173,429.338,560.231,226.507,352.85,551.787,183.948,110.292,470.248,217.994,120.426,491.907,134.732,77.274,542.218,339.439,80.6869,233.333,280.618,787.066,264.736,219.909,450.814,385.369,201.466,432.216,272.161,235.449,363.138,273.714,187.748,110.507,354.961,225.626,119.245,326.583,134.401,77.1644,280.276,338.197,81.2251
4,0,286.668,331.277,869.216,337.915,135.443,947.551,434.689,119.969,953.882,548.591,303.019,877.226,599.056,238.963,790.949,570.949,183.135,452.292,454.294,217.16,429.359,560.233,226.491,352.851,551.813,183.963,110.302,470.214,217.997,120.432,492.54,135.887,76.0904,542.235,339.419,80.6947,233.314,280.621,787.084,264.702,219.87,450.83,385.342,201.435,432.213,272.148,235.436,363.173,273.706,187.746,110.497,354.961,225.626,119.245,326.584,134.414,77.1606,280.261,338.201,81.2106
5,0,286.624,331.272,869.216,337.885,135.425,947.542,434.665,119.952,953.9,548.57,303.011,877.231,599.029,238.931,790.953,570.891,183.115,452.273,454.31,217.137,429.357,560.236,226.483,352.87,551.825,183.952,110.335,470.227,217.969,120.433,491.892,134.728,77.2975,542.23,339.414,80.6956,233.322,280.556,787.059,264.703,219.855,450.815,385.343,201.435,432.211,272.138,235.423,363.149,273.676,187.732,110.526,354.943,225.611,119.248,326.59,134.395,77.1506,280.272,338.196,81.2317
6,0,286.609,331.265,869.193,337.879,135.425,947.533,434.673,119.936,953.909,548.543,302.99,877.248,599.031,238.912,790.953,570.896,183.096,452.278,454.317,217.13,429.316,560.235,226.481,352.871,551.813,183.963,110.307,470.248,217.994,120.426,491.931,134.733,77.2573,542.225,339.409,80.6966,233.333,280.552,787.057,264.722,219.861,450.783,385.345,201.435,432.209,272.137,235.408,363.149,273.674,187.731,110.523,354.944,225.606,119.255,326.615,134.366,77.1639,280.275,338.184,81.2408
7,0,286.629,331.261,869.188,337.853,135.397,947.542,434.649,119.927,953.923,548.486,302.98,877.252,598.975,238.894,790.936,570.861,183.109,452.263,454.308,217.118,429.338,560.22,226.452,352.869,551.813,183.963,110.309,470.247,217.994,120.426,491.911,134.711,77.2557,542.22,339.404,80.6977,233.294,280.521,787.058,264.719,219.812,450.804,385.32,201.405,432.203,272.092,235.379,363.164,273.673,187.731,110.521,354.963,225.611,119.267,326.639,134.343,77.1509,280.272,338.197,81.2265
8,0,286.583,331.255,869.177,337.828,135.411,947.543,434.619,119.904,953.953,548.473,302.963,877.235,598.978,238.887,790.963,570.84,183.076,452.259,454.296,217.064,429.341,560.22,226.451,352.87,551.815,183.974,110.333,470.247,217.995,120.426,492.462,135.568,76.3965,542.2,339.415,80.6746,233.27,280.491,787.04,264.724,219.795,450.792,385.324,201.388,432.175,272.113,235.379,363.157,273.671,187.731,110.518,354.964,225.603,119.273,326.651,134.34,77.1452,280.268,338.183,81.2275
9,0,286.557,331.234,869.169,337.816,135.401,947.561,434.603,119.895,953.96,548.459,302.946,877.248,598.973,238.875,790.943,570.844,183.058,452.263,454.297,217.065,429.341,560.216,226.418,352.886,551.812,183.963,110.312,470.247,217.995,120.426,491.934,134.712,77.2386,542.216,339.413,80.7016,233.264,280.505,787.028,264.699,219.761,450.8,385.296,201.374,432.195,272.085,235.339,363.149,273.662,187.729,110.507,354.95,225.584,119.275,326.666,134.312,77.1525,280.265,338.178,81.2286
