Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1041,0,0.12207,-30.3002,-32.2248,-562.692,46605.2,35860,5759.84,263.729,217.175,0,0,0,0,0,0,0,600,1020,0
1041,1,0.120544,-30.444,-32.1719,-562.156,46461.8,35807.1,5769.53,263.696,217.351,0,0,0,0,0,0,0,600,1020,0
1041,2,0.101624,-30.4646,-32.3644,-562.637,46263.5,35811.7,5781.31,263.65,217.774,0,0,0,0,0,0,0,600,1020,0
1041,3,0.0891113,-30.4571,-32.4473,-562.844,45982.4,35577.9,5773.41,263.211,218.303,0,0,0,0,0,0,0,600,1020,0
1041,4,0.0854492,-30.7096,-32.5715,-561.14,46008,35508.1,5691.39,263.279,218.01,0,0,0,0,0,0,0,600,1020,0
1041,5,0.102234,-30.8794,-32.3179,-560.887,45795.2,35526.2,5657.77,263.339,218.352,0,0,0,0,0,0,0,600,1020,0
1041,6,0.126953,-30.6542,-31.7543,-560.592,45298.2,35497.3,5717.69,263.321,219.196,0,0,0,0,0,0,0,600,1020,0
1041,7,0.116272,-30.9866,-31.8228,-559.895,45156,35500.7,5692.31,263.406,219.349,0,0,0,0,0,0,0,600,1020,0
1041,8,0.0946045,-30.9912,-31.8064,-558.923,45108.7,35525.6,5682.1,263.561,219.294,0,0,0,0,0,0,0,600,1020,0
1041,9,0.0860596,-30.9043,-31.9402,-558.616,44801.6,35387.2,5700.22,263.348,219.799,0,0,0,0,0,0,0,600,1020,0
1042,0,0.102844,-30.9648,-31.9649,-558.145,44468.2,35352.9,5691.32,263.34,220.328,0,0,0,0,0,0,0,600,1020,0
1042,1,0.116272,-31.2473,-31.95,-556.65,44225.5,35393.9,5645.67,263.584,220.551,0,0,0,0,0,0,0,600,1020,0
1042,2,0.126953,-31.2326,-31.8327,-556.094,44105.6,35425.4,5589.11,263.704,220.687,0,0,0,0,0,0,0,600,1020,0
1042,3,0.112915,-30.992,-31.9009,-554.589,43985.3,35305.5,5648.68,263.661,220.689,0,0,0,0,0,0,0,600,1020,0
1042,4,0.0970459,-30.9064,-31.836,-555.202,43670.9,35374,5717.99,263.714,221.342,0,0,0,0,0,0,0,600,1020,0
1042,5,0.0888062,-31.0998,-31.5345,-553.505,43535,35459.1,5733.47,264.063,221.347,0,0,0,0,0,0,0,600,1020,0
1042,6,0.119934,-31.2343,-31.6791,-554.035,43274,35331,5718.76,263.77,221.893,0,0,0,0,0,0,0,600,1020,0
1042,7,0.06073,-31.3818,-31.7925,-553.184,43041.5,35250.5,5686.02,263.723,222.193,0,0,0,0,0,0,0,600,1020,0
1042,8,0.138245,-31.6245,-31.7374,-552.292,42777.2,35175.5,5610.73,263.69,222.546,0,0,0,0,0,0,0,600,1020,0
1042,9,0.0949097,-31.7694,-31.7163,-549.943,42471.8,35200.9,5617.73,264.008,222.771,0,0,0,0,0,0,0,600,1020,0
1043,0,0.0964355,-31.9181,-31.5346,-549.971,42264.5,35133.4,5672.13,263.882,223.151,0,0,0,0,0,0,0,600,1020,0
1043,1,0.113525,-32.2239,-31.7076,-549.426,42082.8,35127.8,5661.64,263.935,223.406,0,0,0,0,0,0,0,600,1020,0
1043,2,0.131531,-32.4579,-31.3831,-547.758,41953.2,35025.5,5611.71,263.943,223.409,0,0,0,0,0,0,0,600,1020,0
1043,3,0.0991821,-32.3252,-31.3189,-545.977,41704.1,34944.7,5567.31,264.004,223.616,0,0,0,0,0,0,0,600,1020,0
1043,4,0.142517,-32.4265,-31.2485,-546.439,41525,34742.5,5632.24,263.58,224.008,0,0,0,0,0,0,0,600,1020,0
1043,5,0.101013,-32.8229,-31.2025,-545.873,41331.8,34869.7,5600.28,263.879,224.283,0,0,0,0,0,0,0,600,1020,0
1043,6,0.120239,-32.9569,-31.2687,-544.958,41203.8,34790.8,5545.24,263.841,224.391,0,0,0,0,0,0,0,600,1020,0
1043,7,0.120544,-32.7714,-31.3,-544.489,40873,34711.4,5545.43,263.75,224.933,0,0,0,0,0,0,0,600,1020,0
1043,8,0.109558,-32.6941,-30.9895,-544.375,40873.6,34755.3,5588.29,263.844,224.917,0,0,0,0,0,0,0,600,1020,0
1043,9,0.104065,-33.1359,-30.4836,-543.135,40703.2,34769.9,5553.06,264.017,225.059,0,0,0,0,0,0,0,600,1020,0
1044,0,0.14801,-33.0739,-30.9497,-541.615,40395.5,34783.9,5604.79,264.223,225.417,0,0,0,0,0,0,0,600,1020,0
1044,1,0.118713,-32.9017,-31.0986,-540.687,40217.7,34765.2,5598.8,264.298,225.617,0,0,0,0,0,0,0,600,1020,0
1044,2,0.12207,-33.4378,-30.8618,-540.229,40157.9,34728.1,5581.86,264.284,225.665,0,0,0,0,0,0,0,600,1020,0
1044,3,0.110168,-33.5531,-30.91,-540.864,39960.9,34760.3,5619,264.268,226.117,0,0,0,0,0,0,0,600,1020,0
1044,4,0.0878906,-33.1862,-30.8401,-539.948,39699.5,34744,5634.41,264.347,226.475,0,0,0,0,0,0,0,600,1020,0
1044,5,0.0878906,-33.4204,-30.7294,-539.689,39289.5,34695.9,5618.58,264.289,227.2,0,0,0,0,0,0,0,600,1020,0
1044,6,0.12146,-33.7166,-30.7132,-538.312,39144.5,34881.4,5561.54,264.798,227.283,0,0,0,0,0,0,0,600,1020,0
1044,7,0.119934,-33.5268,-30.5857,-537.156,39148.6,34861.4,5602.56,264.9,227.119,0,0,0,0,0,0,0,600,1020,0
1044,8,0.116577,-33.1707,-30.3388,-536.938,39187.1,34780.5,5668.17,264.776,227.017,0,0,0,0,0,0,0,600,1020,0
1044,9,0.102234,-33.1807,-30.5106,-537.676,39011.6,34796.9,5709.44,264.717,227.444,0,0,0,0,0,0,0,600,1020,0
1045,0,0.0863647,-33.2949,-30.6852,-537.5,38893.8,34885.3,5682.02,264.903,227.64,0,0,0,0,0,0,0,600,1020,0
1045,1,0.0866699,-33.4445,-30.9057,-536.803,38691.5,34875.9,5675.81,264.97,227.922,0,0,0,0,0,0,0,600,1020,0
1045,2,0.144958,-33.6868,-30.3106,-536.594,38363.6,34888.7,5666.84,265.019,228.505,0,0,0,0,0,0,0,600,1020,0
1045,3,0.123291,-33.7044,-30.198,-537.832,38215.1,34948.5,5712.66,264.98,228.946,0,0,0,0,0,0,0,600,1020,0
1045,4,0.12085,-33.5536,-29.9718,-537.875,38026.2,35036.6,5695.47,265.139,229.303,0,0,0,0,0,0,0,600,1020,0
1045,5,0.111389,-33.0021,-29.8328,-537.417,37797.9,35024.3,5665.26,265.172,229.668,0,0,0,0,0,0,0,600,1020,0
1045,6,0.10376,-33.1507,-30.0202,-538.05,37787.4,34996.4,5736.29,265.043,229.77,0,0,0,0,0,0,0,600,1020,0
1045,7,0.110474,-32.9436,-30.294,-536.401,37588.8,35149.5,5754.26,265.528,229.924,0,0,0,0,0,0,0,600,1020,0
1045,8,0.13916,-32.9697,-30.0688,-535.293,37442.8,35080.5,5785.28,265.535,230.052,0,0,0,0,0,0,0,600,1020,0
1045,9,0.0961304,-32.9253,-29.7475,-536.663,37154.8,35184.9,5776.75,265.563,230.767,0,0,0,0,0,0,0,600,1020,0
1046,0,0.0909424,-32.5628,-29.6003,-537.811,37220.1,35317.5,5778.5,265.669,230.793,0,0,0,0,0,0,0,600,1020,0
1046,1,0.0927734,-32.364,-29.8255,-536.556,36986.3,35416.9,5756.39,266.008,231.067,0,0,0,0,0,0,0,600,1020,0
1046,2,0.0949097,-32.3359,-29.9375,-536.383,36966.9,35545.5,5809.71,266.269,231.081,0,0,0,0,0,0,0,600,1020,0
1046,3,0.128479,-32.1462,-29.7484,-537.591,36756.6,35483.5,5837.95,266.005,231.627,0,0,0,0,0,0,0,600,1020,0
1046,4,0.121155,-31.9338,-30.1651,-538.768,36620.3,35457.8,5811.39,265.813,232.03,0,0,0,0,0,0,0,600,1020,0
1046,5,0.124207,-31.8173,-30.1385,-537.62,36469.1,35587.4,5862.31,266.194,232.166,0,0,0,0,0,0,0,600,1020,0
1046,6,0.119019,-31.9157,-29.971,-538.443,36314.1,35815.4,5889.39,266.517,232.557,0,0,0,0,0,0,0,600,1020,0
1046,7,0.112,-31.7194,-30.2569,-540.329,36108.2,36005,5889.16,266.635,233.174,0,0,0,0,0,0,0,600,1020,0
1046,8,0.109558,-31.5427,-30.3336,-539.163,35918.7,35809.5,5874.94,266.417,233.381,0,0,0,0,0,0,0,600,1020,0
1046,9,0.143127,-31.2726,-29.9944,-537.908,35846.9,35836.6,5906.58,266.622,233.359,0,0,0,0,0,0,0,600,1020,0
1047,0,0.093689,-31.0936,-30.4178,-539.638,35785.1,36015.7,5961.26,266.741,233.687,0,0,0,0,0,0,0,600,1020,0
1047,1,0.0909424,-30.939,-30.4156,-541.236,35587.1,36233.5,5953.66,266.946,234.249,0,0,0,0,0,0,0,600,1020,0
1047,2,0.0888062,-30.8252,-30.057,-540.826,35520.6,36209.2,6005.64,266.952,234.322,0,0,0,0,0,0,0,600,1020,0
1047,3,0.088501,-30.7339,-30.2612,-540.5,35360.3,36236.4,5981.35,267.042,234.579,0,0,0,0,0,0,0,600,1020,0
1047,4,0.151672,-30.5251,-30.2745,-540.76,35413,36404.2,5996.48,267.321,234.513,0,0,0,0,0,0,0,600,1020,0
1047,5,0.111389,-30.3804,-30.5949,-540.875,35241.4,36513.6,6026.28,267.508,234.844,0,0,0,0,0,0,0,600,1020,0
1047,6,0.123291,-30.039,-30.3241,-541.871,34975.6,36644.8,6006.28,267.626,235.454,0,0,0,0,0,0,0,600,1020,0
1047,7,0.126648,-30.2122,-30.6338,-542.053,34880.7,36828.6,5993.18,267.943,235.651,0,0,0,0,0,0,0,600,1020,0
1047,8,0.122986,-30.2221,-30.7945,-542.435,34725,36810.2,6018.13,267.861,235.983,0,0,0,0,0,0,0,600,1020,0
1047,9,0.0991821,-29.7268,-30.5177,-543.911,34576.3,36806.5,6079.75,267.67,236.43,0,0,0,0,0,0,0,600,1020,0
1048,0,0.138855,-29.7865,-30.2862,-543.711,34424.1,36902.8,6101.88,267.872,236.687,0,0,0,0,0,0,0,600,1020,0
1048,1,0.0949097,-29.3416,-30.2899,-543.137,34337.9,36990.8,6076.12,268.106,236.779,0,0,0,0,0,0,0,600,1020,0
