25804,47,-4007,-760,4,5,3
25812,84,-4038,-817,-51,-18,-6
25822,56,-4017,-773,-19,22,5
25832,60,-4021,-784,-44,-29,-3
25842,79,-4006,-775,9,1,1
25852,63,-4030,-764,-3,5,4
25862,49,-4020,-772,-24,-11,-10
25872,92,-4002,-786,-7,-9,5
25882,61,-4019,-769,13,3,7
25892,68,-4021,-764,-4,-9,5
25902,75,-4014,-782,-5,-6,3
25912,58,-4017,-797,-4,3,8
25922,88,-4030,-769,-11,0,4
25932,74,-4023,-770,0,5,12
25943,74,-4022,-803,-3,-14,4
25952,77,-4016,-789,-2,1,-5
25962,78,-4023,-795,3,9,3
25972,53,-4017,-765,-4,0,3
25982,77,-4001,-800,-30,-13,-10
25992,73,-4018,-778,-5,4,2
26002,63,-4026,-781,0,-2,6
26012,78,-4010,-790,-6,-10,2
26022,71,-4024,-801,4,8,-1
26032,69,-4003,-769,-6,-3,-3
26042,67,-4016,-783,0,2,-5
26052,77,-4016,-775,-3,-9,-2
26062,60,-4005,-806,9,-7,-10
26072,72,-4004,-779,0,10,0
26082,76,-4023,-783,4,-3,0
26092,62,-4029,-772,0,5,-2
26102,63,-4023,-775,-5,4,1
26113,69,-4028,-806,-2,20,6
26122,57,-4018,-759,-6,-4,-3
26132,74,-4024,-803,-4,-1,-9
26142,68,-4018,-789,1,7,-2
26152,83,-4009,-770,3,-8,-6
26162,96,-4014,-789,7,6,0
26172,59,-4021,-786,-4,21,-1
26182,73,-4006,-793,1,-10,-2
26192,73,-4013,-777,9,2,-4
26202,77,-4017,-768,-1,7,8
26212,66,-4024,-794,-7,1,-1
26222,79,-4012,-796,-3,16,0
26232,56,-4029,-781,4,-2,3
26242,71,-4016,-795,10,-4,-14
26252,65,-4000,-775,2,-2,-1
26262,63,-4018,-796,-2,3,-1
26272,64,-4040,-770,7,2,-8
26283,87,-3992,-782,2,-9,0
26292,81,-4010,-798,-4,5,-3
26302,73,-4022,-789,1,-7,3
26312,87,-4021,-787,25,20,10
26322,72,-4019,-779,5,2,8
26332,65,-4010,-796,2,-8,5
26342,80,-4013,-773,4,0,3
26352,77,-4016,-794,-3,11,8
26362,56,-4023,-792,-2,5,1
26372,84,-4014,-794,3,-1,-7
26382,75,-4010,-786,2,9,10
26392,88,-4003,-778,2,6,0
26402,72,-4011,-794,-3,-7,0
26413,78,-4015,-773,15,-6,7
26422,77,-4016,-790,-3,-7,3
26432,80,-4013,-769,-3,-7,9
26442,64,-4016,-763,-4,-2,7
26452,67,-4011,-784,-9,1,-1
26462,63,-4011,-792,0,-5,-2
26472,63,-4019,-766,-11,-12,3
26482,83,-4015,-785,-6,-1,-1
26492,74,-4022,-793,-1,-12,-9
26502,92,-4008,-800,3,5,2
26512,67,-4011,-776,2,-1,4
26522,81,-4013,-774,-6,-11,2
26532,76,-4015,-783,-4,-1,0
26542,78,-4014,-787,1,-10,2
26552,95,-3995,-784,-8,-10,9
26562,86,-4038,-792,1,17,2
26572,58,-4034,-782,-14,-15,11
26583,93,-4008,-783,-12,9,-1
26592,53,-4018,-759,-19,20,9
26602,70,-4007,-799,-3,-8,3
26612,91,-4028,-792,-6,6,1
26622,72,-4009,-798,-4,6,-1
26632,83,-4020,-779,2,-2,-4
26642,93,-4024,-781,5,8,8
26652,60,-4011,-786,1,4,12
26662,90,-4015,-796,-7,-9,13
26672,96,-4025,-811,2,2,16
26682,77,-4019,-757,4,2,11
26692,77,-4013,-803,-3,-10,15
26702,76,-4010,-796,2,1,13
26712,50,-4006,-772,13,-11,11
26722,93,-4012,-797,14,-7,5
26732,83,-4022,-794,3,-9,9
26742,69,-4005,-794,-2,-11,9
26753,75,-4021,-798,0,6,13
26762,61,-4014,-778,2,-4,10
26772,90,-4008,-801,2,18,10
26782,70,-4015,-789,5,14,0
26792,62,-4016,-807,-2,-3,1
26802,62,-4017,-795,2,2,-14
26812,64,-4026,-787,8,3,-9
26822,85,-4002,-790,28,0,-2
26832,69,-4015,-789,10,-2,-5
26842,78,-4017,-782,7,2,-16
26852,81,-3996,-790,12,-8,-6
26862,85,-4034,-782,13,1,-9
26872,84,-4023,-766,3,-3,-7
26882,85,-4046,-765,4,10,-4
26892,79,-4016,-787,3,19,-1
26902,77,-4039,-774,3,2,1
26912,76,-4009,-760,-3,6,4
26923,83,-4014,-791,1,7,14
26932,95,-4021,-772,8,16,10
26942,70,-4028,-804,-7,12,10
26952,65,-4011,-804,-2,14,3
26962,100,-4012,-772,0,2,0
26972,59,-4001,-769,0,0,2
26982,79,-4006,-782,-2,0,-2
26992,72,-4001,-775,-4,-1,5
27002,81,-4017,-785,-1,8,-2
27012,52,-4030,-774,2,-1,7
27022,84,-4006,-817,1,2,3
27032,75,-4015,-762,5,10,1
27042,74,-4010,-782,3,-11,1
27053,71,-4008,-800,-16,1,-12
27062,70,-4028,-766,4,-1,-1
27072,55,-4010,-775,-4,1,-13
27082,49,-4003,-773,2,-6,-3
27092,79,-4023,-777,1,-7,-9
27102,78,-4015,-761,1,0,-5
27112,69,-4018,-776,1,6,1
27122,77,-4006,-782,2,-19,-16
27132,87,-4010,-789,-4,-3,-5
27142,84,-4001,-787,-6,-9,-11
27152,113,-4017,-786,-6,-14,-11
27162,107,-4021,-797,4,-6,-2
27172,109,-4029,-817,3,27,-5
27182,66,-4014,-738,0,4,0
27192,66,-4032,-789,-6,-11,-3
27202,75,-4020,-775,-12,10,6
27212,62,-4015,-794,-1,-9,4
27223,107,-3999,-787,-7,-6,5
27232,80,-4002,-784,-10,6,-1
27242,70,-4013,-780,-3,7,9
27252,74,-4010,-806,-5,-8,17
27262,98,-4024,-790,-4,2,7
27272,54,-4020,-776,-8,4,13
27282,97,-4014,-776,-5,-4,16
27292,81,-4029,-786,-5,-6,14
27302,78,-4019,-786,-2,-9,10
27312,77,-4024,-795,-9,-11,8
27322,74,-4026,-806,2,-3,1
27332,76,-4003,-763,-16,1,11
27342,101,-4021,-788,-1,7,8
27352,56,-4018,-779,-6,-7,11
27362,87,-4021,-793,-6,-12,7
27372,61,-4004,-763,-5,-7,9
27382,83,-4018,-791,-12,-32,2
27393,89,-4022,-773,-3,-9,8
27402,68,-4022,-755,4,-8,9
27412,82,-4022,-796,-4,-15,8
27422,88,-4020,-782,-13,14,5
27432,81,-4014,-782,-4,0,4
27442,79,-4008,-793,-3,-21,3
27452,89,-4024,-806,-7,-10,15
27462,83,-4030,-792,-8,-12,2
27472,94,-4019,-795,1,-1,5
27482,79,-4011,-779,-1,5,7
27492,88,-4024,-792,-2,-3,3
27502,85,-4009,-756,-6,9,17
27512,81,-4020,-777,0,-14,4
27522,82,-4023,-804,-5,9,18
27532,76,-4023,-773,-4,-15,8
27542,79,-4013,-786,-4,-4,10
27552,84,-4019,-782,-2,-5,14
27563,81,-4018,-813,1,8,18
27572,68,-4028,-774,-5,-19,9
27582,104,-4024,-821,-11,-3,8
27592,73,-4023,-772,-10,7,18
27602,82,-4001,-773,-3,-34,9
27612,96,-4027,-812,14,-1,19
27622,57,-4021,-754,2,-27,11
27632,94,-4024,-813,-9,-13,16
27642,60,-4018,-755,-4,7,25
27652,65,-4008,-762,11,-28,19
27662,93,-4004,-796,1,-10,18
27672,54,-4020,-758,-2,-17,18
27682,67,-4019,-793,-3,-21,16
27693,70,-4032,-788,-2,-19,15
27702,60,-4015,-779,1,-12,16
27712,74,-4012,-783,4,-10,9
27722,71,-4050,-787,-5,-1,13
27732,77,-4005,-780,6,-12,16
27742,69,-4018,-802,2,-3,20
27752,68,-4006,-774,2,7,8
27762,65,-4005,-796,-1,-13,14
27772,66,-4007,-783,3,-12,10
27782,88,-4020,-792,-4,0,7
27792,52,-3995,-771,-2,-3,15
27802,66,-4009,-769,-3,14,14
27812,69,-4024,-781,-6,7,13
27822,48,-4029,-763,-7,1,14
27832,83,-3993,-815,-1,1,4
27842,65,-4009,-779,-30,4,7
27852,71,-4013,-791,5,-2,2
27863,73,-4028,-789,-1,-4,8
27872,86,-4010,-784,-4,2,7
27882,69,-4009,-772,-5,1,6
27892,72,-4028,-795,-6,11,7
27902,75,-4020,-786,-3,1,10
27912,58,-4024,-779,-9,31,4
27922,51,-4002,-790,-9,-23,11
27932,94,-4003,-804,-5,-1,6
27942,61,-4015,-782,-7,9,4
27952,85,-4004,-762,-7,-17,16
27962,84,-4029,-807,-7,4,17
27972,73,-4018,-803,-8,11,12
27982,75,-4011,-801,-12,-5,17
27992,70,-4034,-795,-12,2,20
28002,63,-4014,-787,-6,-11,18
28012,58,-3999,-761,-8,-14,8
28022,89,-4010,-795,-2,-5,14
28033,102,-4035,-794,-8,-8,3
28042,42,-4019,-825,-10,56,10
28052,61,-4018,-804,-3,-40,-3
28062,128,-4017,-760,-3,17,0
28072,87,-4044,-760,-6,5,4
28082,73,-3991,-818,10,-8,10
28092,85,-4016,-788,2,10,4
28102,52,-4006,-769,-1,5,-4
28112,58,-4007,-793,0,-1,13
28122,63,-3994,-800,-5,5,13
28132,62,-4003,-784,-9,5,10
28142,62,-4008,-797,-3,-11,4
28152,81,-4015,-815,-6,10,10
28162,62,-4018,-764,-12,8,7
28172,58,-4026,-804,-10,-16,-5
28182,71,-4022,-808,-12,2,-8
28192,53,-4023,-781,0,-10,-1
28203,63,-3999,-809,-4,-9,2
28212,57,-4001,-783,-2,1,4
28222,56,-3989,-794,1,-8,-6
28232,69,-4013,-798,3,0,-5
28242,72,-4010,-796,-6,8,-1
28252,92,-4032,-805,-3,1,-3
28262,82,-4013,-809,-2,26,-4
28272,67,-4002,-781,-4,-8,-12
28282,78,-4018,-799,3,1,3
28292,47,-3995,-774,2,9,-11
28302,75,-4010,-780,-1,-11,-14
28312,89,-4012,-804,0,25,-2
28322,40,-4018,-783,3,22,-5
28333,83,-4006,-806,5,0,0
28342,76,-3996,-803,4,21,1
28352,55,-4007,-771,2,0,-3
28362,71,-4011,-764,3,1,-4
28372,63,-4005,-787,4,10,11
28382,99,-4025,-802,8,1,-4
28392,82,-4011,-797,-3,27,1
28402,62,-4011,-772,2,4,2
28412,101,-4013,-807,-4,3,0
28422,69,-4021,-802,-4,24,-7
28432,49,-4020,-774,3,-7,-5
28442,93,-4006,-834,4,3,-1
28452,59,-3996,-766,2,7,-3
28462,72,-4007,-789,12,1,5
28472,75,-4027,-791,-1,8,-5
28482,60,-4005,-781,1,11,0
28492,68,-4006,-791,-6,-4,-3
28503,64,-4009,-820,-2,4,-5
28512,74,-4024,-789,-1,9,-8
28522,72,-4011,-807,9,5,-2
28532,59,-4009,-777,-1,10,-7
28542,83,-4014,-787,-5,11,-7
28552,65,-4023,-817,1,3,-7
28562,89,-4026,-809,12,-1,-7
28572,76,-4012,-793,-4,5,1
28582,81,-4009,-792,4,-18,3
28592,71,-4029,-802,9,0,0
28602,80,-4023,-766,-2,6,-10
28612,84,-4004,-794,3,-9,0
28622,84,-4006,-789,8,8,3
28632,71,-4027,-784,5,-2,-4
28642,82,-4017,-775,8,-5,-5
28652,88,-4004,-797,4,-9,-6
28662,82,-4020,-820,10,3,-5
28673,72,-4015,-754,15,-3,-3
28682,98,-4003,-789,6,-5,1
28692,85,-4018,-779,3,7,0
28702,62,-4030,-824,4,4,5
28712,80,-4014,-775,4,-1,-5
28722,63,-4006,-776,2,5,2
28732,80,-3990,-791,9,0,5
28742,70,-3994,-787,9,-4,-2
28752,84,-4024,-802,11,13,0
28762,73,-4018,-781,5,4,-6
28772,100,-4003,-813,1,13,1
28782,71,-4004,-771,9,-8,3
