36382,221,-4085,-462,-5,1,13
36392,202,-4106,-452,-4,9,9
36402,188,-4077,-462,-10,2,2
36412,195,-4052,-479,-21,13,5
36422,199,-4053,-449,11,11,2
36432,195,-4048,-467,3,-17,-1
36442,189,-4045,-465,3,-20,6
36452,214,-4041,-452,-3,-23,0
36462,212,-4060,-447,7,-44,14
36472,212,-4057,-483,-6,-8,14
36482,207,-4080,-443,-2,-17,10
36492,211,-4072,-486,-3,1,15
36502,188,-4058,-440,-4,-1,8
36512,204,-4065,-467,-3,-10,1
36523,193,-4061,-461,-2,6,5
36532,181,-4066,-442,6,-26,14
36542,232,-4040,-461,-10,-6,-7
36552,205,-4062,-454,-8,9,7
36562,218,-4086,-444,-3,3,6
36572,191,-4079,-468,-1,15,8
36582,181,-4071,-447,-10,-7,2
36592,203,-4044,-443,-8,-1,-3
36602,196,-4058,-465,-4,13,1
36612,194,-4074,-442,-2,7,1
36622,200,-4067,-463,0,14,0
36632,191,-4051,-468,-1,-12,9
36642,204,-4055,-483,1,-12,-1
36653,201,-4036,-460,13,-7,1
36662,217,-4061,-436,1,-47,3
36672,216,-4081,-500,-1,25,11
36682,201,-4079,-448,-4,-4,11
36692,207,-4065,-469,-2,-2,2
36702,207,-4059,-473,-16,14,15
36712,199,-4053,-460,3,1,17
36722,198,-4065,-444,3,-2,16
36732,229,-4084,-473,-11,7,6
36742,200,-4092,-457,9,28,15
36752,188,-4069,-458,-4,2,1
36762,181,-4057,-450,-5,5,3
36772,200,-4059,-451,-2,-6,-5
36782,217,-4042,-463,-11,-2,2
36792,211,-4066,-445,-7,6,5
36802,208,-4058,-437,-6,1,5
36812,198,-4067,-472,-2,14,9
36823,187,-4051,-463,-1,6,5
36832,196,-4068,-473,3,3,1
36842,208,-4057,-488,-2,15,-7
36852,196,-4075,-457,5,-2,-3
36862,184,-4071,-450,-4,7,1
36872,190,-4055,-456,-7,-8,2
36882,203,-4056,-443,2,8,6
36892,207,-4062,-451,12,-23,-2
36902,218,-4048,-457,3,16,6
36912,194,-4062,-456,9,-3,4
36922,189,-4074,-469,-6,-1,3
36932,189,-4057,-426,-5,-23,-5
36942,193,-4072,-474,-1,8,-5
36952,193,-4069,-455,-3,-12,-1
36962,190,-4073,-485,-4,-3,6
36972,190,-4057,-436,-2,-17,5
36982,209,-4036,-448,-4,-9,15
36993,222,-4052,-468,3,-5,10
37002,214,-4061,-410,6,11,24
37012,200,-4076,-459,-3,8,11
37022,177,-4056,-448,1,-10,9
37032,205,-4063,-469,9,-8,9
37042,210,-4071,-463,5,-4,0
37052,190,-4060,-457,2,21,-2
37062,174,-4080,-465,-21,4,-19
37072,194,-4055,-460,-4,-1,-19
37082,201,-4042,-469,-7,-1,-14
37092,206,-4068,-441,-1,16,-21
37102,194,-4070,-455,0,5,-13
37112,196,-4065,-448,-9,23,4
37122,212,-4048,-453,-5,-15,7
37132,214,-4058,-473,-8,20,-7
37142,218,-4065,-422,2,-7,9
37152,223,-4067,-472,15,23,6
37163,184,-4067,-434,2,7,15
37172,200,-4046,-476,-5,-6,2
37182,214,-4053,-447,1,-16,4
37192,212,-4080,-506,-2,-6,21
37202,203,-4060,-454,-5,-7,6
37212,220,-4078,-490,-9,0,16
37222,199,-4070,-469,-2,15,17
37232,188,-4069,-438,-5,-2,6
37242,201,-4051,-472,-3,-11,13
37252,206,-4051,-460,-2,-1,10
37262,197,-4048,-472,3,-3,12
37272,210,-4064,-461,4,-2,21
37282,196,-4057,-470,5,-12,20
37293,198,-4055,-462,3,-5,14
37302,188,-4067,-465,9,-21,11
37312,202,-4052,-498,11,4,12
37322,177,-4062,-440,2,-8,13
37332,196,-4072,-452,10,4,10
37342,223,-4076,-471,4,-9,12
37352,210,-4067,-456,-7,5,13
37362,185,-4063,-429,-6,-4,0
37372,199,-4043,-439,-3,-10,-2
37382,190,-4044,-461,7,-7,1
37392,209,-4054,-475,3,-18,5
37402,216,-4055,-452,-3,1,1
37412,217,-4078,-457,5,-20,-6
37422,186,-4074,-458,1,21,-4
37432,188,-4082,-435,4,-22,-11
37442,212,-4050,-440,-5,8,-18
37452,193,-4069,-450,-4,-5,-11
37463,217,-4066,-481,1,8,-14
37472,203,-4061,-463,-4,17,2
37482,229,-4060,-486,-3,4,1
37492,214,-4062,-447,-1,-1,13
37502,219,-4078,-479,-1,24,7
37512,206,-4068,-448,2,-3,-8
37522,208,-4068,-475,3,5,2
37532,205,-4055,-447,-5,4,2
37542,198,-4052,-480,-1,2,-3
37552,197,-4060,-475,-4,12,11
37562,194,-4063,-442,2,-4,12
37572,219,-4047,-471,11,19,21
37582,196,-4061,-465,-4,12,13
37592,207,-4061,-491,4,12,12
37602,189,-4074,-461,7,20,12
37612,185,-4088,-479,3,3,7
37622,192,-4065,-457,-6,3,8
37633,191,-4048,-452,0,-3,-1
37642,198,-4038,-460,5,11,-2
37652,190,-4053,-453,7,-12,4
37662,202,-4072,-458,5,-18,7
37672,217,-4053,-480,9,-5,19
37682,210,-4072,-444,13,-7,8
37692,223,-4075,-464,5,-5,7
37702,194,-4083,-460,3,21,13
37712,174,-4062,-475,3,3,5
37722,184,-4052,-459,7,-9,-6
37732,193,-4051,-448,5,-15,-3
37742,216,-4063,-452,2,-10,-1
37752,220,-4064,-470,9,3,6
37762,222,-4078,-498,2,7,5
37772,208,-4054,-469,-1,-4,9
37782,205,-4061,-433,-1,-19,7
37792,202,-4072,-452,-5,13,-3
37803,186,-4058,-442,-1,-2,1
37812,206,-4054,-457,0,-22,3
37822,213,-4069,-479,6,14,-4
37832,222,-4066,-469,0,-5,-3
37842,198,-4071,-458,1,12,2
37852,182,-4078,-447,1,1,6
37862,198,-4055,-487,8,-11,4
37872,218,-4057,-441,7,-40,1
37882,217,-4081,-462,6,-15,7
37892,203,-4082,-458,2,-1,7
37902,208,-4078,-449,1,26,4
37912,195,-4067,-474,-44,3,2
37922,201,-4042,-447,30,12,2
37933,201,-4067,-476,3,7,7
37942,200,-4048,-439,4,7,8
37952,195,-4051,-436,1,-14,9
37962,197,-4032,-440,12,-21,8
37972,205,-4039,-456,7,-18,20
37982,230,-4081,-454,8,-17,21
37992,226,-4073,-481,0,17,30
38002,209,-4088,-452,3,2,17
38012,211,-4067,-473,-9,-2,20
38022,199,-4054,-455,-6,-4,18
38032,194,-4067,-475,-10,-12,21
38042,184,-4066,-483,-3,-7,7
38052,197,-4053,-459,2,-8,18
38062,184,-4040,-455,10,-17,12
38072,196,-4052,-477,11,-19,14
38082,193,-4061,-449,19,-29,17
38092,214,-4046,-445,13,-42,23
38103,211,-4056,-498,13,39,25
38112,183,-4068,-425,4,-1,17
38122,185,-4073,-454,0,20,13
38132,184,-4063,-456,0,-1,1
38142,184,-4034,-455,5,7,-8
38152,194,-4048,-474,-1,2,-14
38162,199,-4075,-475,-7,-8,-2
38172,193,-4054,-466,-1,-14,-6
38182,221,-4060,-462,-3,-15,7
38192,184,-4070,-424,5,-22,11
38202,228,-4070,-499,-9,15,-2
38212,184,-4090,-463,3,28,-1
38222,183,-4071,-467,-11,13,-11
38232,177,-4058,-461,-18,14,-13
38242,192,-4044,-463,-6,-4,-19
38252,177,-4058,-458,-2,9,-10
38262,239,-4073,-451,-3,-8,-10
38273,199,-4059,-464,1,25,-2
38282,212,-4061,-437,6,-14,-4
38292,180,-4057,-476,-1,13,-3
38302,208,-4070,-391,-4,-7,-15
38312,206,-4063,-458,-9,12,2
38322,210,-4062,-449,-3,13,-9
38332,192,-4054,-468,5,10,1
38342,194,-4063,-464,-7,-2,-2
38352,204,-4060,-461,-7,-3,4
38362,217,-4053,-460,5,-16,9
38372,212,-4068,-474,12,-6,0
38382,205,-4078,-462,11,-15,15
38392,196,-4067,-449,-9,-3,7
38402,195,-4076,-460,-9,0,8
38412,203,-4057,-475,6,-6,10
38422,191,-4050,-470,15,9,11
38432,183,-4055,-456,-14,1,5
38443,196,-4061,-464,-3,-13,7
38452,187,-4055,-447,9,-6,-3
38462,213,-4059,-435,6,-19,-3
38472,255,-4061,-477,-3,9,28
38482,203,-4088,-446,4,12,13
38492,202,-4079,-483,5,22,12
38502,180,-4079,-472,-2,21,1
38512,180,-4060,-501,-7,31,2
38522,177,-4061,-448,-14,17,-11
38532,186,-4055,-458,-6,0,-1
38542,209,-4052,-469,-15,10,-2
38552,205,-4062,-430,1,-9,-2
38562,211,-4043,-489,-1,-4,9
38573,208,-4071,-465,0,-10,7
38582,197,-4064,-439,6,6,6
38592,177,-4070,-411,1,3,9
38602,184,-4067,-437,7,-9,-1
38612,199,-4071,-469,-9,8,2
38622,205,-4069,-468,-5,15,-5
38632,198,-4063,-465,3,3,-2
38642,199,-4048,-465,-6,21,4
38652,211,-4060,-444,-1,-10,8
38662,223,-4064,-517,-1,10,8
38672,204,-4077,-461,2,-2,10
38682,209,-4062,-467,5,-10,4
38692,203,-4050,-445,-9,8,11
38702,211,-4056,-473,-4,-13,1
38712,200,-4055,-446,0,4,5
38722,221,-4047,-493,-5,26,11
38732,197,-4070,-445,-3,14,10
38743,199,-4087,-466,0,16,8
38752,208,-4060,-444,-9,-8,13
38762,208,-4060,-475,2,10,14
38772,188,-4066,-485,6,-15,11
38782,194,-4060,-449,3,-17,13
38792,191,-4064,-469,6,-20,4
38802,201,-4062,-468,-2,-1,6
38812,235,-4061,-458,-5,1,9
38822,180,-4060,-449,-1,6,11
38832,187,-4046,-439,-7,6,4
38842,195,-4024,-459,2,8,9
38852,180,-4056,-482,2,1,9
38862,183,-4063,-448,-1,0,18
38872,189,-4059,-473,6,1,8
38882,193,-4055,-464,7,-7,7
38892,185,-4053,-475,1,-13,13
38902,199,-4067,-473,0,-14,19
38913,202,-4076,-457,6,0,10
38922,203,-4057,-449,2,-17,23
38932,202,-4074,-466,17,25,25
38942,180,-4071,-452,-3,9,12
38952,204,-4068,-450,-8,9,-2
38962,183,-4060,-467,-9,9,-3
38972,177,-4051,-481,3,1,6
38982,201,-4053,-470,-2,6,4
38992,178,-4088,-449,-7,10,13
39002,189,-4057,-443,3,-3,4
39012,192,-4066,-443,-6,2,-2
39022,188,-4079,-476,4,30,11
39032,198,-4058,-456,-3,-1,6
39042,197,-4057,-481,4,-4,-8
39052,189,-4058,-477,9,12,0
39062,201,-4074,-450,8,-7,-2
39072,191,-4066,-449,-1,3,-5
39083,187,-4072,-464,4,-4,-8
39092,198,-4041,-437,7,-4,-1
39102,213,-4074,-464,2,-18,5
39112,203,-4074,-482,4,19,0
39122,184,-4081,-435,2,4,3
39132,210,-4066,-498,-10,6,0
39142,185,-4066,-450,4,17,2
39152,188,-4065,-466,5,9,6
39162,206,-4061,-448,1,4,7
39172,194,-4058,-450,3,4,14
39182,193,-4055,-466,6,-5,11
39192,190,-4061,-501,12,-24,9
39202,212,-4076,-462,9,-12,12
39213,180,-4095,-448,7,-1,12
39222,202,-4084,-467,2,-3,2
39232,198,-4055,-483,10,10,0
39242,198,-4045,-461,5,7,-3
39252,192,-4045,-439,15,-2,-4
39262,198,-4062,-453,7,-5,5
39272,184,-4052,-464,6,-1,5
39282,200,-4061,-453,15,3,1
39292,193,-4057,-447,16,3,5
39302,201,-4077,-455,11,-8,7
39312,205,-4070,-459,5,3,4
39322,184,-4052,-459,0,8,3
39332,183,-4053,-458,-2,0,1
39342,197,-4056,-469,13,3,-4
39352,201,-4080,-449,8,3,1
39362,179,-4043,-471,-3,3,4
39372,211,-4045,-443,6,-6,1
39383,196,-4075,-435,-3,-5,7
39392,201,-4078,-473,0,30,-5
39402,190,-4084,-437,-11,11,-11
39412,177,-4053,-453,-9,18,-7
39422,194,-4043,-440,-6,9,-12
39432,202,-4061,-455,-2,10,-11
39442,193,-4052,-476,-9,8,-7
39452,196,-4063,-469,-1,1,-5
39462,188,-4055,-451,1,2,-4
39472,203,-4058,-441,-2,-7,-6
39482,203,-4062,-445,-3,-20,1
39492,201,-4064,-488,-5,9,11
39502,202,-4048,-465,-5,1,10
39512,198,-4053,-430,-18,-1,15
39522,206,-4061,-456,-1,3,9
39532,202,-4064,-442,-8,-19,8
39542,198,-4074,-461,-7,-6,9
39553,200,-4072,-451,-5,-20,6
39562,213,-4069,-458,1,-24,8
39572,207,-4058,-435,-18,-18,10
39582,231,-4072,-476,-8,13,17
39592,181,-4081,-441,-6,24,9
39602,195,-4054,-454,-31,8,-2
39612,173,-4051,-445,-7,27,-7
39622,177,-4048,-428,-10,5,-9
39632,184,-4044,-442,-7,8,-5
39642,207,-4045,-455,4,-6,-12
39652,204,-4062,-440,3,-1,-12
39662,191,-4048,-448,6,-21,-8
39672,216,-4062,-468,-13,-14,-5
39682,217,-4067,-486,-7,-22,3
39692,220,-4056,-465,1,-7,3
39702,210,-4048,-444,-3,-15,-6
39712,196,-4070,-456,6,2,-2
39723,172,-4065,-436,-5,-8,-11
39732,203,-4054,-485,1,4,-9
39742,200,-4061,-454,-1,-12,-9
39752,194,-4057,-461,2,-22,-10
39762,215,-4055,-473,4,-13,5
39772,203,-4067,-470,6,-19,0
39782,207,-4073,-457,-2,0,-8
39792,204,-4095,-450,-4,16,2
39802,201,-4083,-470,-1,22,-5
39812,196,-4070,-453,-9,19,-5
39822,210,-4067,-450,-8,27,-2
39832,205,-4062,-465,-6,18,-5
39842,207,-4040,-485,-1,12,-1
39853,209,-4052,-453,-11,20,0
39862,209,-4043,-470,-7,3,1
39872,209,-4060,-470,3,-6,7
39882,205,-4073,-468,2,-18,2
39892,224,-4076,-488,-4,-20,14
39902,190,-4069,-481,-10,41,19
39912,185,-4077,-426,-18,4,3
39922,202,-4065,-485,-8,24,5
39932,185,-4052,-453,-4,12,12
39942,197,-4057,-495,-6,12,6
39952,195,-4064,-462,-28,3,3
39962,197,-4037,-442,-1,-1,0
39972,192,-4052,-460,-9,-16,3
39982,209,-4075,-461,-9,-16,8
39992,231,-4060,-464,-1,1,-2
40002,220,-4071,-455,3,21,11
40012,207,-4076,-460,-13,31,9
40023,197,-4067,-465,-13,38,3
40032,181,-4062,-469,-3,25,6
40042,187,-4055,-477,-5,-3,-7
40052,194,-4054,-468,-2,-10,-6
40062,192,-4047,-435,0,-15,-10
40072,194,-4031,-464,5,-19,6
40082,195,-4049,-460,6,-15,0
40092,222,-4071,-445,-4,-25,7
40102,222,-4075,-483,10,24,13
40112,230,-4088,-476,8,24,-7
40122,198,-4092,-475,-5,52,2
40132,183,-4075,-454,-13,24,-14
40142,169,-4035,-451,-9,7,-35
40152,200,-4030,-466,-10,-8,-29
40162,218,-4077,-481,1,8,-24
40172,211,-4080,-469,-13,-3,-5
40182,245,-4037,-477,-9,28,-6
40193,196,-4050,-455,-1,34,14
40202,200,-4075,-480,-3,2,-2
40212,197,-4069,-468,1,-7,0
40222,226,-4048,-492,0,-10,-4
40232,218,-4061,-466,0,-3,-2
40242,206,-4067,-447,0,5,6
40252,208,-4048,-485,7,-1,4
40262,209,-4061,-466,3,-4,-1
40272,244,-4060,-486,-7,-5,4
40282,198,-4072,-484,0,29,20
40292,199,-4070,-456,-4,-9,-3
40302,193,-4054,-490,2,5,-7
40312,237,-4052,-482,-2,-1,-1
40322,218,-4062,-471,1,0,-3
40332,214,-4064,-477,-2,-6,11
40342,213,-4053,-485,-5,-4,2
40352,208,-4080,-447,3,-14,7
40363,212,-4060,-480,0,3,5
40372,198,-4070,-453,4,-9,10
40382,190,-4058,-483,-5,0,-14
40392,196,-4056,-475,5,-8,-4
40402,198,-4056,-494,9,-6,-10
40412,186,-4070,-494,1,-10,-6
40422,194,-4078,-462,5,-17,2
40432,199,-4059,-466,4,-13,2
40442,225,-4062,-472,12,3,3
40452,204,-4054,-448,13,-16,10
40462,221,-4074,-470,11,-1,11
40472,207,-4054,-479,-11,9,16
40482,216,-4076,-466,5,7,7
40493,206,-4076,-451,4,37,-5
40502,196,-4051,-459,9,18,-14
40512,209,-4049,-452,-3,14,-7
40522,217,-4070,-445,-1,19,-11
40532,216,-4047,-452,6,3,-10
40542,195,-4054,-466,7,0,-5
40552,209,-4055,-462,6,-14,-6
40562,203,-4065,-460,4,-9,-7
40572,222,-4074,-479,3,33,-2
40582,201,-4079,-466,0,9,-3
40592,205,-4064,-441,-1,11,-18
40602,207,-4058,-466,5,-1,-18
40612,209,-4047,-453,3,-14,-17
40622,217,-4041,-454,-1,-8,-16
40632,195,-4057,-474,0,-3,-4
40642,223,-4058,-465,9,-8,2
40652,236,-4066,-467,12,-4,11
40663,221,-4083,-447,11,-4,14
40672,253,-4078,-469,3,4,18
40682,190,-4065,-460,-3,10,19
40692,206,-4081,-463,-7,3,15
40702,221,-4043,-475,3,9,7
40712,214,-4051,-446,2,-3,13
40722,228,-4052,-492,2,14,9
40732,208,-4070,-450,3,4,8
40742,197,-4062,-473,1,10,10
40752,205,-4055,-466,2,-19,5
40762,218,-4066,-484,-3,-15,3
40772,206,-4066,-466,5,-18,5
40782,211,-4045,-449,1,-5,2
40792,232,-4046,-465,-3,-4,4
40802,215,-4070,-464,3,14,6
40812,216,-4071,-466,-2,4,5
40822,219,-4070,-493,-6,20,3
40833,194,-4062,-468,-2,3,1
40842,214,-4038,-452,3,-3,-4
40852,218,-4048,-466,-6,-19,-2
40862,217,-4047,-504,-3,-6,-1
40872,202,-4065,-444,3,-10,2
40882,199,-4055,-451,1,-21,-10
40892,235,-4073,-480,-9,15,-3
40902,205,-4078,-461,-5,10,11
40912,230,-4079,-473,-5,10,-11
40922,198,-4071,-465,-11,25,-11
40932,190,-4046,-463,-5,11,-10
40942,205,-4053,-474,-10,1,-17
40952,212,-4042,-464,4,-2,-9
40962,211,-4066,-470,-6,-6,-12
40972,239,-4059,-486,1,-18,6
40982,222,-4061,-465,10,-1,2
40992,208,-4062,-469,-5,-5,2
41003,235,-4064,-457,-7,-3,2
41012,216,-4056,-462,-8,24,15
41022,199,-4079,-429,-2,-2,13
41032,197,-4064,-472,-1,15,4
41042,202,-4057,-481,-1,-14,3
41052,220,-4067,-444,1,-11,8
41062,223,-4062,-490,-2,-5,22
41072,222,-4058,-451,4,-6,16
41082,209,-4059,-459,9,-11,17
41092,209,-4059,-463,-1,-16,23
41102,224,-4060,-457,5,-17,22
41112,211,-4061,-485,2,-1,29
41122,213,-4079,-481,10,19,33
41133,199,-4063,-461,-6,4,29
41142,205,-4064,-481,3,6,16
41152,205,-4043,-480,4,1,7
41162,199,-4054,-465,10,-1,6
41172,193,-4079,-460,6,-11,0
41182,209,-4057,-454,2,-10,-8
41192,223,-4067,-453,2,-27,-5
41202,210,-4074,-462,5,-11,-2
41212,214,-4043,-479,-3,-2,5
41222,231,-4061,-455,7,13,2
41232,220,-4069,-482,-3,20,-4
41242,199,-4069,-443,-3,14,7
41252,199,-4062,-488,-14,22,-8
41262,199,-4057,-475,1,13,1
41272,207,-4049,-486,7,8,1
41282,215,-4067,-457,6,-11,4
41292,225,-4067,-485,5,-18,2
41303,228,-4071,-460,7,-12,1
41312,243,-4079,-477,10,-3,0
41322,197,-4087,-442,10,12,9
41332,210,-4060,-460,-5,14,-4
41342,199,-4072,-440,-4,14,-1
41352,202,-4058,-447,4,15,-1
41362,205,-4067,-452,-9,19,-3
41372,229,-4058,-492,5,13,-3
41382,222,-4071,-462,7,1,8
41392,213,-4061,-482,7,-7,14
41402,193,-4052,-445,12,-24,5
41412,212,-4055,-439,14,-19,9
41422,216,-4077,-437,11,-29,14
41432,235,-4085,-468,1,-10,14
41442,200,-4066,-476,6,5,24
41452,203,-4058,-457,-4,4,17
41462,208,-4055,-469,0,12,19
41473,186,-4064,-486,5,7,18
41482,207,-4054,-488,13,7,16
41492,211,-4063,-459,14,-14,12
41502,224,-4074,-492,10,8,22
41512,207,-4081,-461,3,8,7
41522,225,-4088,-454,-4,21,9
41532,193,-4057,-472,0,26,8
41542,183,-4047,-421,-5,27,4
41552,189,-4051,-434,10,12,1
41562,197,-4037,-474,10,0,-2
41572,207,-4038,-470,9,-1,0
41582,200,-4062,-457,11,-9,8
41592,205,-4079,-444,7,-28,4
41602,208,-4063,-445,9,-32,14
41612,217,-4067,-471,8,-16,11
41622,209,-4075,-462,8,-4,18
41632,195,-4074,-455,-7,-9,6
41643,224,-4092,-495,-6,-6,4
41652,199,-4067,-448,-3,13,-5
41662,213,-4065,-462,-6,0,-9
41672,209,-4056,-452,4,11,-2
41682,199,-4062,-466,0,-5,8
41692,211,-4060,-465,7,0,5
41702,213,-4049,-483,1,-2,8
41712,204,-4059,-457,4,6,5
41722,208,-4078,-467,2,0,15
41732,209,-4060,-476,3,12,8
41742,205,-4072,-453,-5,21,14
41752,195,-4060,-432,3,17,19
41762,197,-4049,-447,-5,0,18
41773,189,-4052,-465,4,-16,10
41782,213,-4078,-447,1,-10,16
41792,236,-4072,-474,0,-11,29
41802,208,-4080,-466,-10,5,17
41812,214,-4083,-454,-2,-9,18
41822,229,-4056,-487,3,-5,25
41832,202,-4065,-454,6,21,21
41842,182,-4082,-438,5,15,13
41852,187,-4048,-442,-2,-5,7
41862,201,-4060,-470,3,3,15
41872,198,-4053,-455,2,-2,15
41882,215,-4047,-487,19,-12,16
41892,210,-4056,-451,12,1,18
41902,221,-4065,-464,7,-10,17
41912,197,-4072,-430,6,-10,13
41922,196,-4082,-472,-1,11,10
41932,188,-4072,-445,-1,4,-4
41943,196,-4066,-456,-10,15,3
41952,189,-4052,-437,-1,2,5
41962,199,-4047,-458,0,5,7
41972,195,-4049,-476,-3,12,-6
41982,192,-4048,-455,7,11,4
41992,215,-4062,-477,26,-8,-1
42002,202,-4047,-469,0,0,2
42012,206,-4069,-431,4,-8,5
42022,213,-4074,-461,-3,20,5
42032,212,-4058,-450,2,26,9
42042,189,-4073,-456,-8,13,10
42052,187,-4048,-460,-4,14,7
