45112,410,-4029,-593,-2,3,-4
45122,395,-4044,-589,-8,-24,-9
45132,409,-4025,-581,-16,-16,-1
45143,421,-4020,-610,-40,-26,-4
45152,412,-4031,-596,44,17,1
45162,389,-4029,-601,-4,16,3
45172,396,-4037,-572,-5,-2,2
45182,408,-4015,-600,6,3,-9
45192,406,-4034,-566,3,-10,-1
45202,411,-4015,-591,-2,10,2
45212,393,-4038,-590,0,-15,7
45222,411,-4030,-589,-1,-13,14
45232,415,-4032,-602,-5,-5,10
45242,395,-4043,-547,4,14,15
45252,412,-4016,-616,-2,-5,5
45262,399,-4036,-556,-4,10,10
45272,399,-4026,-620,3,-6,1
45282,397,-4054,-560,6,5,7
45292,397,-4036,-600,-6,3,0
45302,394,-4043,-588,-8,-6,-16
45313,390,-4023,-587,0,-3,-5
45322,399,-4012,-605,-1,-4,-10
45332,408,-4032,-581,0,-9,-1
45342,445,-4013,-616,0,-2,8
45352,421,-4042,-580,1,34,18
45362,408,-4035,-636,8,4,17
45372,399,-4042,-586,-3,18,11
45382,389,-4032,-592,3,3,16
45392,394,-4046,-611,4,-4,2
45402,393,-4029,-583,4,-5,4
45412,390,-4033,-606,0,-19,-5
45422,410,-4024,-576,4,-6,0
45432,399,-4023,-588,2,7,0
45442,405,-4034,-596,6,7,1
45452,401,-4026,-591,19,27,11
45462,400,-4016,-593,18,-9,4
45472,412,-4021,-597,10,9,6
45483,395,-4045,-585,15,-8,-1
45492,396,-4034,-578,6,-2,-1
45502,406,-4037,-614,5,-20,-6
45512,408,-4021,-610,5,14,6
45522,405,-4032,-577,10,-1,0
45532,418,-4031,-616,7,30,1
45542,387,-4031,-561,6,14,5
45552,417,-4029,-586,9,-6,0
45562,408,-4034,-582,6,19,11
45572,384,-4037,-580,3,-6,5
45582,395,-4016,-590,3,-10,-7
45592,391,-4016,-566,10,-6,-2
45602,440,-4017,-589,4,-6,1
45613,403,-4030,-599,7,24,-1
45622,426,-4038,-577,23,-7,-2
45632,417,-4024,-586,10,20,-1
45642,401,-4042,-579,15,13,-4
45652,382,-4038,-588,5,11,-15
45662,376,-4026,-588,8,-14,-15
45672,425,-4026,-575,2,-34,-23
45682,436,-4011,-589,13,-30,-15
45692,443,-4010,-601,1,0,0
45702,416,-4041,-600,9,4,10
45712,393,-4027,-567,1,20,7
45722,398,-4036,-597,-1,14,8
45732,394,-4033,-585,1,7,7
45742,389,-4031,-583,0,-6,-1
45752,404,-4049,-570,4,-23,-6
45762,400,-4032,-574,1,-15,-2
45772,429,-4054,-598,1,-17,-18
45783,421,-4031,-603,7,3,-6
45792,413,-4028,-575,6,12,7
45802,436,-4027,-578,5,0,7
45812,405,-4040,-590,-6,5,12
45822,415,-4030,-566,2,-20,7
45832,397,-4018,-571,2,5,0
45842,398,-4020,-597,0,7,8
45852,435,-4039,-577,-1,-6,6
45862,409,-4023,-580,-2,26,-3
45872,390,-4038,-569,7,-8,4
45882,426,-4033,-586,8,4,5
45892,409,-4039,-585,-4,10,7
45902,390,-4012,-572,-5,29,2
45912,372,-4038,-590,1,-11,-1
45922,403,-4042,-591,9,-2,0
45932,389,-4031,-582,2,-27,2
45942,420,-4011,-606,-2,-3,-1
45953,415,-4030,-580,-1,17,9
45962,420,-4032,-616,-1,18,7
45972,430,-4050,-577,-10,21,12
45982,394,-4040,-603,-5,22,-7
45992,399,-4030,-575,5,12,-2
46002,391,-4021,-609,-1,-3,-13
46012,385,-4039,-575,-1,-9,-11
46022,413,-4031,-593,9,-16,-10
46032,404,-4024,-598,2,-9,-5
46042,410,-4021,-577,-4,5,-11
46052,431,-4034,-571,-1,2,-5
46062,417,-4029,-607,-4,-6,2
46072,408,-4014,-590,1,2,4
46082,417,-4017,-589,0,4,1
46092,423,-4038,-594,-3,8,16
46102,392,-4027,-588,3,2,16
46112,414,-4035,-577,-7,-2,7
46123,403,-4014,-597,3,7,18
46132,403,-4039,-584,-16,-2,10
46142,414,-4011,-573,-22,-2,4
46152,393,-4042,-579,-4,-6,13
46162,419,-4031,-604,-8,-18,7
46172,406,-4027,-581,-4,7,17
46182,397,-4053,-564,-4,-14,21
46192,391,-4028,-598,-4,-6,5
46202,402,-4022,-609,-1,-1,8
46212,411,-4039,-587,6,11,6
46222,391,-4048,-598,-1,20,4
46232,399,-4043,-562,7,5,2
46242,405,-4007,-594,-5,10,-8
46253,393,-4030,-591,5,-13,-7
46262,404,-4035,-603,1,-12,-2
46272,413,-4024,-609,-1,2,-5
46282,416,-4016,-553,2,11,0
46292,417,-4036,-596,-8,5,3
46302,407,-4035,-602,-9,28,5
46312,408,-4024,-575,2,-16,-4
46322,392,-4020,-603,-9,14,-6
46332,410,-4034,-544,4,-20,-2
46342,421,-4019,-598,1,-9,-3
46352,405,-4051,-567,-4,15,10
46362,412,-4033,-606,-11,39,11
46372,384,-4045,-581,-9,27,11
46382,396,-4043,-630,-3,2,12
46392,391,-4023,-579,5,10,-2
46402,410,-4032,-613,-1,0,-8
46412,412,-4026,-602,-9,7,3
46423,385,-4040,-575,5,-22,-1
46432,421,-4028,-613,4,-24,-10
46442,420,-4028,-601,-10,14,9
46452,420,-4029,-561,1,2,2
46462,398,-4014,-572,-9,35,2
46472,400,-4041,-550,-14,-29,-8
46482,414,-4008,-600,-3,2,-3
46492,406,-4050,-604,-8,-3,-7
46502,390,-4024,-580,3,5,-5
46512,405,-4049,-590,-4,-8,1
46522,412,-4038,-595,-8,0,-3
46532,426,-4015,-597,-6,8,7
46542,403,-4027,-573,3,9,4
46552,410,-4031,-549,-3,-1,-6
46562,415,-4027,-582,5,3,-5
46572,411,-4028,-604,2,-12,-6
46582,425,-4033,-619,-12,3,-3
46593,413,-4019,-615,-2,25,9
46602,405,-4036,-589,1,14,1
46612,399,-4030,-595,-10,1,-4
46622,410,-4024,-581,-12,-9,-1
46632,404,-4028,-557,8,-11,-4
46642,425,-4018,-601,16,-20,-7
46652,435,-4043,-612,-8,17,-2
46662,399,-4024,-553,4,24,13
46672,413,-4013,-616,2,-17,-2
46682,420,-4049,-563,-5,14,2
46692,411,-4046,-586,-4,8,10
46702,403,-4036,-559,2,5,6
46712,383,-4043,-596,-3,-6,0
46722,396,-4024,-602,2,-5,1
46732,409,-4023,-582,1,-2,-14
46742,412,-4030,-620,0,-4,-5
46752,396,-4030,-563,9,-8,1
46763,412,-4014,-590,4,-16,-4
46772,424,-4032,-572,7,-4,4
