Devices
1000
,,Sensors - Force,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,Imported AMTI 400600 V1.0 - Force,,,Imported AMTI 400600 V1.0 - Moment,,,Imported AMTI 400600 V1.0 - CoP,,,
Frame,Sub Frame,FP3,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,0.0521851,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,1,0.0875854,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,2,0.078125,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,3,0.100098,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,4,0.100403,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,5,0.0982666,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,6,0.0836182,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,7,0.0930786,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,8,0.0717163,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
1,9,0.0912476,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,0,0.0500488,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,1,0.0823975,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,2,0.0500488,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,3,0.0836182,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,4,0.0512695,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,5,0.0839233,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,6,0.124207,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,7,0.118713,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,8,0.137329,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
2,9,0.116272,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,0,0.127258,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,1,0.116272,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,2,0.131836,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,3,0.110474,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,4,0.130615,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,5,0.117493,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,6,0.134888,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,7,0.116577,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,8,0.133972,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
3,9,0.114136,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,0,0.128784,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,1,0.114136,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,2,0.128479,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,3,0.107422,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,4,0.126953,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,5,0.110779,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,6,0.130005,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,7,0.11322,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,8,0.129395,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
4,9,0.113525,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,0,0.130615,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,1,0.114136,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,2,0.138245,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,3,0.117493,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,4,0.141602,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,5,0.0946045,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,6,0.11322,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,7,0.0881958,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,8,0.0994873,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
5,9,0.0900269,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,0,0.06073,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,1,0.0848389,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,2,0.0714111,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,3,0.0912476,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,4,0.071106,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,5,0.0869751,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,6,0.0686646,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,7,0.0897217,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,8,0.0845337,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
6,9,0.0997925,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,0,0.101318,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,1,0.103149,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,2,0.0949097,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,3,0.10437,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,4,0.102234,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,5,0.10376,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,6,0.104675,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,7,0.107422,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,8,0.102539,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
7,9,0.112,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,0,0.100708,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,1,0.115356,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,2,0.101013,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,3,0.113831,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,4,0.0805664,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,5,0.113831,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,6,0.0900269,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,7,0.114136,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,8,0.0894165,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
8,9,0.111694,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,0,0.0827026,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,1,0.11322,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,2,0.0769043,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,3,0.114441,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,4,0.0787354,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,5,0.10376,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,6,0.0967407,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,7,0.0952148,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,8,0.104675,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
9,9,0.100098,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,0,0.0915527,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,1,0.107422,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,2,0.0775146,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,3,0.111084,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,4,0.0784302,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,5,0.100708,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,6,0.105286,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,7,0.0958252,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,8,0.0952148,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
10,9,0.108643,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
11,0,0.0762939,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
11,1,0.11261,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
11,2,0.0784302,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
11,3,0.112915,0,0,0,0,0,0,200,300,0,0,0,0,0,0,0,603,1020,0
