Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,288.38,399.709,1065.35,355.301,229.591,1068.49,448.229,220.378,1074.82,566.123,374.242,1073.7,597.71,300.499,948.217,563.976,281.954,517.155,449.438,280.616,520.661,550.483,307.734,347.178,548.257,261.771,121.782,466.015,288.299,141.822,486.529,196.89,83.017,543.499,428.284,83.6328,250.599,334.537,946.278,259.238,298.878,526.348,381.512,284.551,530.758,267.271,322.248,365.554,260.519,268.299,125.161,343.433,287.52,142.135,304.947,197.227,91.2612,281.148,432.766,82.4649,,,,,,,,,,,,,,,
2,0,288.406,399.792,1065.33,355.31,229.692,1068.49,448.214,220.468,1074.82,566.121,374.323,1073.69,597.692,300.598,948.192,563.977,282.024,517.152,449.442,280.625,520.662,550.492,307.769,347.195,548.257,261.771,121.782,466.035,288.317,141.793,486.541,196.905,83.017,543.469,428.29,83.6212,250.587,334.627,946.273,259.213,298.937,526.367,381.506,284.581,530.756,267.296,322.278,365.545,260.487,268.284,125.182,343.448,287.545,142.141,304.943,197.224,91.2641,281.159,432.752,82.4474,,,,,,,,,,,,,,,
3,0,288.379,399.887,1065.33,355.312,229.806,1068.5,448.226,220.546,1074.81,566.113,374.398,1073.66,597.703,300.681,948.203,563.986,282.059,517.164,449.439,280.693,520.661,550.475,307.819,347.2,548.268,261.771,121.803,465.99,288.313,141.822,486.544,196.905,83.0174,543.479,428.289,83.6209,250.575,334.724,946.283,259.213,298.995,526.358,381.494,284.653,530.749,267.268,322.328,365.552,260.498,268.306,125.186,343.42,287.574,142.138,304.953,197.224,91.2741,281.156,432.755,82.4353,,,,,,,,,,,,,,,
4,0,288.404,399.978,1065.33,355.27,229.878,1068.51,448.211,220.646,1074.82,566.112,374.467,1073.66,597.699,300.737,948.196,564,282.132,517.159,449.433,280.734,520.683,550.488,307.864,347.203,548.235,261.79,121.786,466.018,288.347,141.825,486.52,196.91,83.0426,543.476,428.297,83.5886,250.559,334.788,946.292,259.2,299.059,526.36,381.522,284.689,530.756,267.256,322.336,365.569,260.53,268.32,125.165,343.448,287.545,142.141,304.955,197.23,91.2772,281.154,432.764,82.4343,,,,,,,,,,,,,,,
5,0,288.392,400.085,1065.33,355.282,229.978,1068.52,448.244,220.77,1074.84,566.119,374.538,1073.63,597.695,300.816,948.158,564.041,282.219,517.136,449.45,280.775,520.663,550.481,307.909,347.198,548.237,261.769,121.785,466.01,288.359,141.848,486.518,196.906,83.0535,543.482,428.304,83.5742,250.589,334.901,946.295,259.202,299.112,526.368,381.546,284.74,530.788,267.241,322.375,365.587,260.496,268.307,125.188,343.433,287.557,142.183,304.97,197.238,91.3024,281.155,432.762,82.4357,,,,,,,,,,,,,,,
6,0,288.37,400.187,1065.3,355.272,230.048,1068.53,448.259,220.85,1074.83,566.133,374.637,1073.61,597.683,300.907,948.129,564.066,282.306,517.129,449.427,280.798,520.674,550.48,307.961,347.185,548.229,261.774,121.774,466.014,288.376,141.85,486.529,196.912,83.0608,543.479,428.315,83.5782,250.576,334.954,946.291,259.195,299.161,526.384,381.537,284.812,530.778,267.268,322.411,365.585,260.523,268.332,125.193,343.45,287.574,142.184,304.984,197.241,91.3155,281.168,432.771,82.4364,,,,,,,,,,,,,,,
7,0,288.419,400.286,1065.31,355.272,230.149,1068.55,448.306,220.944,1074.84,566.12,374.731,1073.56,597.675,301.009,948.105,564.096,282.404,517.13,449.429,280.829,520.675,550.475,308.024,347.188,548.209,261.736,121.754,465.979,288.396,141.857,486.531,196.913,83.0831,543.46,428.326,83.5803,250.561,335.015,946.286,259.232,299.203,526.398,381.538,284.812,530.775,267.279,322.435,365.565,260.52,268.333,125.195,343.424,287.61,142.16,304.994,197.239,91.3329,281.16,432.765,82.4184,,,,,,,,,,,,,,,
8,0,288.386,400.362,1065.3,355.281,230.218,1068.55,448.35,221.03,1074.85,566.131,374.814,1073.56,597.663,301.129,948.078,564.091,282.478,517.105,449.387,280.813,520.694,550.477,308.059,347.174,548.198,261.748,121.758,465.989,288.415,141.854,486.526,196.914,83.0858,543.454,428.329,83.5844,250.614,335.118,946.286,259.234,299.27,526.405,381.596,284.885,530.786,267.265,322.475,365.583,260.511,268.325,125.218,343.451,287.581,142.163,304.99,197.24,91.3543,281.153,432.756,82.4333,,,,,,,,,,,,,,,
9,0,288.386,400.445,1065.29,355.307,230.321,1068.57,448.354,221.11,1074.85,566.164,374.912,1073.54,597.65,301.235,948.04,564.132,282.547,517.104,449.398,280.815,520.678,550.466,308.101,347.168,548.186,261.737,121.762,466.011,288.406,141.855,486.522,196.911,83.0925,543.465,428.329,83.5512,250.599,335.169,946.282,259.24,299.292,526.421,381.591,284.899,530.813,267.292,322.515,365.567,260.524,268.338,125.207,343.422,287.61,142.159,305,197.251,91.3627,281.16,432.76,82.4208,,,,,,,,,,,,,,,
