Trajectories
100
,,IMUModel:LASI,,,IMUModel:LPSI,,,IMUModel:RPSI,,,IMUModel:RASI,,,IMUModel:RHIP,,,IMUModel:RKNE,,,IMUModel:RKNE2,,,IMUModel:RTIB,,,IMUModel:RANK,,,IMUModel:RANK2,,,IMUModel:RHEE,,,IMUModel:RTOE,,,IMUModel:LHIP,,,IMUModel:LKNE,,,IMUModel:LKNE2,,,IMUModel:LTIB,,,IMUModel:LANK,,,IMUModel:LANK2,,,IMUModel:LHEE,,,IMUModel:LTOE,,,IMUModel:TFXN,,,IMUModel:TFORI,,,IMUModel:TFXP,,,IMUModel:TFYMid,,,IMUModel:TFYP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,274.862,401.469,1064.65,341.081,232.075,1067.1,434.571,222.913,1072.18,552.6,376.542,1071.9,583.8,304.424,947.154,550.64,295.205,516.889,435.883,292.506,520.989,536.138,318.049,345.918,535.822,267.856,122.007,451.874,291.285,140.82,475.107,200.031,83.2788,526.405,432.435,83.0797,238.076,336.373,946.532,246.664,310.265,527.293,370.852,306.697,529.874,252.844,334.755,365.192,248.27,279.336,124.939,329.343,307.819,141.069,301.28,212.69,92.1439,251.182,445.711,82.3177,,,,,,,,,,,,,,,
2,0,274.81,401.52,1064.66,341.033,232.132,1067.11,434.548,222.975,1072.19,552.561,376.607,1071.89,583.761,304.464,947.169,550.712,294.686,516.945,435.903,292.472,520.967,536.123,318.018,345.932,535.846,267.847,122.02,451.87,291.294,140.794,475.086,200,83.2842,526.393,432.448,83.0914,238.045,336.361,946.527,246.633,310.176,527.293,370.863,306.625,529.88,252.816,334.701,365.187,248.255,279.335,124.927,329.64,306.676,140.832,301.28,212.662,92.1115,251.18,445.726,82.3361,,,,,,,,,,,,,,,
3,0,274.795,401.56,1064.64,341.024,232.175,1067.12,434.521,223.018,1072.22,552.55,376.626,1071.87,583.755,304.486,947.177,550.723,294.602,516.946,435.86,292.435,520.971,536.147,318.001,345.939,535.846,267.847,122.02,451.887,291.301,140.812,475.096,200.004,83.2627,526.396,432.432,83.0984,238.019,336.388,946.521,246.625,310.077,527.283,370.836,306.573,529.902,252.799,334.64,365.185,248.263,279.315,124.904,329.617,306.638,140.77,301.264,212.643,92.1149,251.168,445.708,82.3377,,,,,,,,,,,,,,,
4,0,274.739,401.598,1064.6,341.007,232.219,1067.14,434.494,223.088,1072.24,552.492,376.695,1071.86,583.717,304.508,947.194,550.715,294.732,516.933,435.856,292.414,520.97,536.122,317.944,345.929,535.855,267.848,122.031,451.871,291.288,140.807,475.092,199.999,83.2687,526.4,432.424,83.1064,237.994,336.411,946.499,246.594,309.991,527.268,370.808,306.521,529.924,252.786,334.588,365.175,248.246,279.313,124.908,329.624,306.633,140.762,301.27,212.648,92.1016,251.174,445.712,82.35,,,,,,,,,,,,,,,
5,0,274.704,401.632,1064.57,340.968,232.259,1067.15,434.442,223.134,1072.27,552.468,376.747,1071.83,583.684,304.539,947.168,550.69,294.901,516.907,435.814,292.356,520.977,536.108,317.919,345.928,535.841,267.867,122.047,451.869,291.268,140.83,475.08,200.008,83.2526,526.394,432.412,83.1216,237.966,336.394,946.492,246.613,309.917,527.256,370.827,306.435,529.9,252.805,334.536,365.16,248.214,279.293,124.906,329.558,306.681,140.8,301.252,212.658,92.0728,251.169,445.719,82.3658,,,,,,,,,,,,,,,
6,0,274.697,401.698,1064.55,340.97,232.303,1067.16,434.399,223.208,1072.27,552.41,376.818,1071.79,583.646,304.578,947.17,550.64,295.038,516.866,435.79,292.309,520.963,536.127,317.896,345.951,535.845,267.894,122.058,451.879,291.26,140.831,475.083,200,83.2778,526.411,432.429,83.1363,237.928,336.455,946.468,246.589,309.837,527.218,370.8,306.398,529.891,252.777,334.498,365.154,248.183,279.276,124.894,329.536,306.646,140.78,301.179,212.698,92.0329,251.148,445.699,82.3908,,,,,,,,,,,,,,,
7,0,274.668,401.774,1064.52,340.906,232.37,1067.17,434.379,223.265,1072.29,552.399,376.878,1071.76,583.59,304.577,947.141,550.632,295.175,516.859,435.773,292.273,520.921,536.102,317.894,345.937,535.845,267.942,122.08,451.891,291.345,140.831,475.081,199.986,83.2794,526.405,432.426,83.1285,237.914,336.485,946.464,246.593,309.799,527.188,370.801,306.398,529.889,252.756,334.444,365.137,248.209,279.263,124.872,329.527,306.606,140.759,301.159,212.698,92.0264,251.16,445.69,82.4142,,,,,,,,,,,,,,,
8,0,274.654,401.836,1064.51,340.844,232.426,1067.19,434.356,223.335,1072.3,552.315,376.969,1071.72,583.551,304.617,947.144,550.6,295.22,516.842,435.803,292.288,520.861,536.08,317.869,345.978,535.84,267.943,122.091,451.854,291.297,140.848,475.052,199.956,83.3038,526.399,432.433,83.143,237.9,336.529,946.447,246.544,309.766,527.18,370.735,306.397,529.866,252.735,334.434,365.148,248.176,279.251,124.895,329.529,306.559,140.72,301.109,212.715,92.0122,251.163,445.691,82.4169,,,,,,,,,,,,,,,
9,0,274.641,401.915,1064.47,340.78,232.494,1067.2,434.358,223.4,1072.32,552.26,377.054,1071.69,583.517,304.668,947.119,550.59,295.231,516.837,435.79,292.23,520.856,536.072,317.851,345.946,535.847,267.994,122.134,451.873,291.336,140.829,475.082,199.975,83.2972,526.399,432.426,83.1451,237.87,336.599,946.415,246.553,309.775,527.143,370.729,306.411,529.893,252.701,334.406,365.133,248.15,279.272,124.905,329.525,306.55,140.715,301.101,212.744,91.9787,251.166,445.703,82.4184,,,,,,,,,,,,,,,
10,0,274.605,402.022,1064.44,340.73,232.577,1067.21,434.347,223.494,1072.34,552.241,377.138,1071.66,583.478,304.708,947.125,550.565,295.267,516.837,435.707,292.152,520.882,536.054,317.848,345.948,535.848,268.03,122.16,451.879,291.313,140.821,475.062,199.965,83.3105,526.399,432.428,83.148,237.865,336.694,946.39,246.495,309.757,527.131,370.708,306.36,529.856,252.682,334.436,365.12,248.145,279.277,124.912,329.533,306.53,140.697,301.062,212.75,91.9529,251.178,445.681,82.4063,,,,,,,,,,,,,,,
11,0,274.574,402.126,1064.41,340.696,232.664,1067.23,434.308,223.586,1072.37,552.194,377.213,1071.62,583.444,304.746,947.086,550.546,295.288,516.814,435.705,292.137,520.875,536.053,317.835,345.956,535.834,268.044,122.159,451.834,291.329,140.832,475.075,199.974,83.3047,526.387,432.428,83.1755,237.793,336.733,946.39,246.488,309.772,527.116,370.663,306.41,529.869,252.652,334.422,365.107,248.128,279.27,124.895,329.545,306.502,140.672,301.021,212.784,91.9304,251.173,445.68,82.4399,,,,,,,,,,,,,,,
